LABEL,TEXT,URL,EMAIL,PHONE,LABEL_3WAY,is_synthetic,source,clean_text,char_len,word_count,digit_ratio,exclaim_count,special_ratio,has_url,has_phone,currency_count,urgency_count,sensitive_info_count,refund_scam_count,label_id
ham,"उफ्फ, मुझे लगता है मैंने गलती से राज की जगह तुम्हें Rs.485 भेज दिए, कोई जल्दी नहीं, जब फोन चेक करो तब भेज देना।",,,,HAM,True,Synthetic_Fraud2_Ham_Hindi.csv,"उफ्फ, मुझे लगता है मैंने गलती से राज की जगह तुम्हें rs.485 भेज दिए, कोई जल्दी नहीं, जब फोन चेक करो तब भेज देना।",111.0,24.0,0.02702702702702703,0.0,0.3063063063063063,0.0,0.0,1.0,0.0,0.0,1.0,0
spam,"3 dosto ko refer karke Rs.595,319 ka free recharge paayein. Abhi REFER reply karein.",,,,MARKETING_SPAM,True,Synthetic_Hinglish.csv,"3 dosto ko refer karke rs.595,319 ka free recharge paayein. abhi refer reply karein.",84.0,14.0,0.08333333333333333,0.0,0.047619047619047616,0.0,0.0,1.0,0.0,0.0,0.0,1
spam,Aapki astrology reading kehti hai badi changes aane wali hain! Free consultation ke liye call karein +919524331549.,,,,MARKETING_SPAM,True,Synthetic_Hinglish.csv,aapki astrology reading kehti hai badi changes aane wali hain! free consultation ke liye call karein phonenumber .,115.0,18.0,0.10434782608695652,1.0,0.02608695652173913,0.0,1.0,0.0,0.0,0.0,0.0,1
spam,तुमचे कर्ज आजच संपवा! कमी व्याजदरात लोन एकत्र करा. कॉल करा +918485269045.,,,,MARKETING_SPAM,True,Synthetic_Marathi.csv,तुमचे कर्ज आजच संपवा! कमी व्याजदरात लोन एकत्र करा. कॉल करा phonenumber .,73.0,13.0,0.1643835616438356,1.0,0.2465753424657534,0.0,1.0,0.0,0.0,0.0,0.0,1
ham,Aapka Shadowfax parcel out for delivery hai aur aaj 8:17 PM tak pahunch jayega.,,,,HAM,True,Synthetic_Hinglish.csv,aapka shadowfax parcel out for delivery hai aur aaj 8:17 pm tak pahunch jayega.,79.0,14.0,0.0379746835443038,0.0,0.02531645569620253,0.0,0.0,0.0,0.0,0.0,0.0,0
ham,BigBasket se shopping karne ke liye dhanyavad. Aapka order #MT8DKEZ0 ship ho chuka hai.,,,,HAM,True,Synthetic_Hinglish.csv,bigbasket se shopping karne ke liye dhanyavad. aapka order #mt8dkez0 ship ho chuka hai.,87.0,14.0,0.022988505747126436,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0
spam,"You have been selected for a work-from-home job with Wipro. Share your bank details to receive the joining bonus of Rs.1,536.",,,,SMISHING,True,Synthetic_Fraud_Spam_English.csv,"you have been selected for a work-from-home job with wipro. share your bank details to receive the joining bonus of rs.1,536.",125.0,21.0,0.032,0.0,0.048,0.0,0.0,1.0,0.0,2.0,0.0,2
Smishing,आपका Amazon Pay खाता अस्थायी रूप से लॉक हो गया है। अनलॉक करने के लिए अपनी पहचान सत्यापित करें: http://bit.ly/KuxX39i,,,,SMISHING,True,Synthetic_Hindi.csv,आपका amazon pay खाता अस्थायी रूप से लॉक हो गया है। अनलॉक करने के लिए अपनी पहचान सत्यापित करें: bit ly kuxx39i,116.0,22.0,0.017241379310344827,0.0,0.25862068965517243,1.0,0.0,0.0,1.0,0.0,0.0,2
Smishing,Congratulations Vikram! You've won an iPhone from BigBasket. Claim your prize: http://offer4u-claim.co/i8yqb,,,,SMISHING,True,Synthetic_English.csv,congratulations vikram! you've won an iphone from bigbasket. claim your prize: offer4u claim co i8yqb,108.0,15.0,0.018518518518518517,1.0,0.09259259259259259,1.0,0.0,0.0,0.0,0.0,0.0,2
spam,"Limited period offer! Rs.94,711 tak ka instant personal loan, minimal documents ke saath. Aaj hi apply karein.",,,,MARKETING_SPAM,True,Synthetic_Hinglish.csv,"limited period offer! rs.94,711 tak ka instant personal loan, minimal documents ke saath. aaj hi apply karein.",110.0,17.0,0.045454545454545456,1.0,0.05454545454545454,0.0,0.0,1.0,0.0,0.0,0.0,1
spam,अपना कर्ज़ आज ही खत्म करें! कम ब्याज दर पर लोन कंसोलिडेट करें। कॉल करें +918680351444।,,,,MARKETING_SPAM,True,Synthetic_Hindi.csv,अपना कर्ज़ आज ही खत्म करें! कम ब्याज दर पर लोन कंसोलिडेट करें। कॉल करें phonenumber ।,86.0,17.0,0.13953488372093023,1.0,0.26744186046511625,0.0,1.0,0.0,0.0,0.0,0.0,1
spam,Get rid of your debt today! Consolidate loans starting at low interest. Call +919404648698.,,,,MARKETING_SPAM,True,Synthetic_English.csv,get rid of your debt today! consolidate loans starting at low interest. call phonenumber .,91.0,15.0,0.13186813186813187,1.0,0.04395604395604396,0.0,1.0,0.0,0.0,0.0,0.0,1
spam,"बधाई हो! आप Rs.189,601 के प्री-अप्रूव्ड लोन के लिए योग्य हैं। अभी APPLY रिप्लाई करें।",,,,MARKETING_SPAM,True,Synthetic_Hindi.csv,"बधाई हो! आप rs.189,601 के प्री-अप्रूव्ड लोन के लिए योग्य हैं। अभी apply रिप्लाई करें।",85.0,15.0,0.07058823529411765,1.0,0.3176470588235294,0.0,0.0,1.0,0.0,0.0,0.0,1
Smishing,"Rs.91,906 का इनकम टैक्स रिफंड लंबित है। 14-12-2026 से पहले दावा करने के लिए http://cutt.ly/4UZh9Kp पर क्लिक करें।",,,,SMISHING,True,Synthetic_Hindi.csv,"rs.91,906 का इनकम टैक्स रिफंड लंबित है। phonenumber से पहले दावा करने के लिए cutt ly 4uzh9kp पर क्लिक करें।",113.0,20.0,0.13274336283185842,0.0,0.26548672566371684,1.0,1.0,1.0,0.0,0.0,0.0,2
spam,"Zero annual fee wala free credit card paayein. Abhi apply karein aur Rs.898,892 welcome bonus paayein.",,,,MARKETING_SPAM,True,Synthetic_Hinglish.csv,"zero annual fee wala free credit card paayein. abhi apply karein aur rs.898,892 welcome bonus paayein.",102.0,16.0,0.058823529411764705,0.0,0.0392156862745098,0.0,0.0,1.0,0.0,0.0,0.0,1
ham,"Aapke PhonePe wallet mein Rs.3,115 cashback credit hua hai. Enjoy karein!",,,,HAM,True,Synthetic_Hinglish.csv,"aapke phonepe wallet mein rs.3,115 cashback credit hua hai. enjoy karein!",73.0,11.0,0.0547945205479452,1.0,0.0547945205479452,0.0,0.0,1.0,0.0,0.0,0.0,0
spam,"Ghar baithe roz Rs.1,161 kamayein. Koi investment nahi. Shuru karne ke liye YES reply karein.",,,,MARKETING_SPAM,True,Synthetic_Hinglish.csv,"ghar baithe roz rs.1,161 kamayein. koi investment nahi. shuru karne ke liye yes reply karein.",93.0,15.0,0.043010752688172046,0.0,0.053763440860215055,0.0,0.0,1.0,0.0,0.0,0.0,1
spam,"अभिनंदन! तुम्ही Rs.4,245 च्या प्री-अप्रूव्ह्ड लोनसाठी पात्र आहात. आत्ताच APPLY रिप्लाय करा.",,,,MARKETING_SPAM,True,Synthetic_Marathi.csv,"अभिनंदन! तुम्ही rs.4,245 च्या प्री-अप्रूव्ह्ड लोनसाठी पात्र आहात. आत्ताच apply रिप्लाय करा.",91.0,12.0,0.04395604395604396,1.0,0.34065934065934067,0.0,0.0,1.0,0.0,0.0,0.0,1
spam,"Get 2 free movie tickets with your BSNL recharge of Rs.9,276 this week only.",,,,MARKETING_SPAM,True,Synthetic_English.csv,"get 2 free movie tickets with your bsnl recharge of rs.9,276 this week only.",76.0,14.0,0.06578947368421052,0.0,0.039473684210526314,0.0,0.0,1.0,0.0,0.0,0.0,1
Smishing,तुमचे India Post पार्सल Rs.437 थकीत कस्टम शुल्कामुळे होल्डवर आहे. आत्ताच पेमेंट करा: http://shorturl.at/WfuMvSn,,,,SMISHING,True,Synthetic_Marathi.csv,तुमचे india post पार्सल rs.437 थकीत कस्टम शुल्कामुळे होल्डवर आहे. आत्ताच पेमेंट करा: shorturl at wfumvsn,111.0,16.0,0.02702702702702703,0.0,0.25225225225225223,1.0,0.0,1.0,0.0,0.0,0.0,2
ham,Meesho कडून खरेदी केल्याबद्दल धन्यवाद. तुमची ऑर्डर #M9UTU7PN पाठवण्यात आली आहे.,,,,HAM,True,Synthetic_Marathi.csv,meesho कडून खरेदी केल्याबद्दल धन्यवाद. तुमची ऑर्डर #m9utu7pn पाठवण्यात आली आहे.,79.0,11.0,0.02531645569620253,0.0,0.25316455696202533,0.0,0.0,0.0,0.0,0.0,0.0,0
ham,"Your BSNL bill payment of Rs.34,184 was successful. Thank you for using our services.",,,,HAM,True,Synthetic_English.csv,"your bsnl bill payment of rs.34,184 was successful. thank you for using our services.",85.0,14.0,0.058823529411764705,0.0,0.047058823529411764,0.0,0.0,1.0,0.0,0.0,0.0,0
ham,No messages on her phone. I'm holding it now,No,No,No,HAM,False,Dataset_5971_real,no messages on her phone. i'm holding it now,44.0,9.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0
ham,आपका Blue Dart पार्सल डिलीवरी के लिए निकल चुका है और आज 10:16 PM तक पहुंच जाएगा।,,,,HAM,True,Synthetic_Hindi.csv,आपका blue dart पार्सल डिलीवरी के लिए निकल चुका है और आज 10:16 pm तक पहुंच जाएगा।,80.0,17.0,0.05,0.0,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0
Smishing,Badhai ho Deepak! Aapne Meesho se iPhone jeeta hai. Apna prize claim karein: http://cutt.ly/99lflix,,,,SMISHING,True,Synthetic_Hinglish.csv,badhai ho deepak! aapne meesho se iphone jeeta hai. apna prize claim karein: cutt ly 99lflix,99.0,16.0,0.020202020202020204,1.0,0.08080808080808081,1.0,0.0,0.0,0.0,0.0,0.0,2
spam,"Over 3,0,000 songs on the www, music. nokia.com. Download 5 free tracks from the Nokia Music Store. Download now at http://music.nokia.co.in/myn5free",yes,No,No,MARKETING_SPAM,False,Dataset_5971_real,"over 3,0,000 songs on the www, music. nokia com . download 5 free tracks from the nokia music store. download now at music nokia co in myn5free",149.0,27.0,0.04697986577181208,0.0,0.09395973154362416,1.0,0.0,0.0,0.0,0.0,0.0,1
ham,"Hi Neha, aapka login OTP 349455 hai. Yeh 10 minute ke liye valid hai. Kisi ke saath share mat karna.",,,,HAM,True,Synthetic_Hinglish.csv,"hi neha, aapka login otp 349455 hai. yeh 10 minute ke liye valid hai. kisi ke saath share mat karna.",100.0,20.0,0.08,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0
ham,"तुमच्या Amazon Pay वॉलेटमध्ये Rs.634,589 कॅशबॅक जमा झाले आहे. आनंद घ्या!",,,,HAM,True,Synthetic_Marathi.csv,"तुमच्या amazon pay वॉलेटमध्ये rs.634,589 कॅशबॅक जमा झाले आहे. आनंद घ्या!",72.0,11.0,0.08333333333333333,1.0,0.2777777777777778,0.0,0.0,1.0,0.0,0.0,0.0,0
ham,"Your Electricity bill payment of Rs.126 was successful this month, thank you.",,,,HAM,True,Synthetic_Fraud2_Ham_English.csv,"your electricity bill payment of rs.126 was successful this month, thank you.",77.0,12.0,0.03896103896103896,0.0,0.03896103896103896,0.0,0.0,1.0,0.0,0.0,0.0,0
ham,Rs.884 का भुगतान प्राप्त हुआ। रसीद देखें: https://uber.com/trip/ZqCjPC,,,,HAM,True,Synthetic_Ham_URL_Hindi.csv,rs.884 का भुगतान प्राप्त हुआ। रसीद देखें: uber com trip zqcjpc,70.0,11.0,0.04285714285714286,0.0,0.2857142857142857,1.0,0.0,1.0,0.0,0.0,0.0,0
ham,"Aapka September ka electricity bill Rs.681,607 ka successfully pay ho gaya hai. Dhanyavad.",,,,HAM,True,Synthetic_Hinglish.csv,"aapka september ka electricity bill rs.681,607 ka successfully pay ho gaya hai. dhanyavad.",90.0,13.0,0.06666666666666667,0.0,0.044444444444444446,0.0,0.0,1.0,0.0,0.0,0.0,0
spam,कोल्हापूर साठी तुमची स्वप्नातील सुट्टी अविश्वसनीय किमतीत बुक करा. पॅकेजसाठी कॉल करा +916707130846.,,,,MARKETING_SPAM,True,Synthetic_Marathi.csv,कोल्हापूर साठी तुमची स्वप्नातील सुट्टी अविश्वसनीय किमतीत बुक करा. पॅकेजसाठी कॉल करा phonenumber .,98.0,14.0,0.12244897959183673,0.0,0.3163265306122449,0.0,1.0,0.0,0.0,0.0,0.0,1
spam,"Maine galti se aapke Amazon Pay par Rs.93,170 bhej diya, kripya isse is UPI ID par refund kar dein: tstvo@axl",,,,SMISHING,True,Synthetic_Fraud_Spam_Hinglish.csv,"maine galti se aapke amazon pay par rs.93,170 bhej diya, kripya isse is upi id par refund kar dein: tstvo@axl",109.0,20.0,0.045871559633027525,0.0,0.045871559633027525,0.0,0.0,1.0,0.0,0.0,1.0,2
spam,"आपका पेंडिंग कैशबैक Rs.3,459 रिलीज़ करने के लिए, कृपया अभी मिला OTP हमारे एक्जीक्यूटिव के साथ साझा करें।",,,,SMISHING,True,Synthetic_Fraud2_Spam_Hindi.csv,"आपका पेंडिंग कैशबैक rs.3,459 रिलीज़ करने के लिए, कृपया अभी मिला otp हमारे एक्जीक्यूटिव के साथ साझा करें।",104.0,18.0,0.038461538461538464,0.0,0.33653846153846156,0.0,0.0,1.0,0.0,0.0,0.0,2
ham,Your India Post parcel is out for delivery and will reach you by 11:01 PM today.,,,,HAM,True,Synthetic_English.csv,your india post parcel is out for delivery and will reach you by 11:01 pm today.,80.0,16.0,0.05,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0
spam,"बधाई हो! आप Rs.14,044 के प्री-अप्रूव्ड लोन के लिए योग्य हैं। अभी APPLY रिप्लाई करें।",,,,MARKETING_SPAM,True,Synthetic_Hindi.csv,"बधाई हो! आप rs.14,044 के प्री-अप्रूव्ड लोन के लिए योग्य हैं। अभी apply रिप्लाई करें।",84.0,15.0,0.05952380952380952,1.0,0.32142857142857145,0.0,0.0,1.0,0.0,0.0,0.0,1
ham,Aapne 300 Axis Bank reward points kamaye hain. Agli transaction par redeem karein: https://axisbank.com/offers/PTfPon,,,,HAM,True,Synthetic_PromoLegit_Ham_Hinglish.csv,aapne 300 axis bank reward points kamaye hain. agli transaction par redeem karein: axisbank com offers ptfpon,117.0,17.0,0.02564102564102564,0.0,0.06837606837606838,1.0,0.0,0.0,0.0,0.0,0.0,0
ham,Swiggy ke saath aapki booking 17-05-2025 ke liye confirm ho gayi hai. PNR: IO9W3T5U.,,,,HAM,True,Synthetic_Hinglish.csv,swiggy ke saath aapki booking phonenumber ke liye confirm ho gayi hai. pnr: io9w3t5u.,84.0,14.0,0.13095238095238096,0.0,0.05952380952380952,0.0,1.0,0.0,0.0,0.0,0.0,0
Smishing,Kotak Mahindra Bank अलर्ट: तुमच्या खात्यात असामान्य लॉगिन आढळले आहे. आत्ताच सुरक्षित करा: http://bank-alert-update.com/fd1jx,,,,SMISHING,True,Synthetic_Marathi.csv,kotak mahindra bank अलर्ट: तुमच्या खात्यात असामान्य लॉगिन आढळले आहे. आत्ताच सुरक्षित करा: bank alert update com fd1jx,124.0,18.0,0.008064516129032258,0.0,0.24193548387096775,1.0,0.0,0.0,0.0,0.0,0.0,2
Smishing,"You've received a payment of Rs.30,864 via Amazon Pay. Click here to accept: http://shorturl.at/z7UVzTO",,,,SMISHING,True,Synthetic_English.csv,"you've received a payment of rs.30,864 via amazon pay. click here to accept: shorturl at z7uvzto",103.0,16.0,0.05825242718446602,0.0,0.0970873786407767,1.0,0.0,1.0,0.0,0.0,0.0,2
ham,"तुमचा Airtel प्रीपेड रिचार्ज Rs.779,448 यशस्वी झाला. वैधता 06-08-2025 पर्यंत.",,,,HAM,True,Synthetic_Marathi.csv,"तुमचा airtel प्रीपेड रिचार्ज rs.779,448 यशस्वी झाला. वैधता phonenumber पर्यंत.",77.0,10.0,0.18181818181818182,0.0,0.2857142857142857,0.0,1.0,1.0,0.0,0.0,0.0,0
Smishing,तातडीचे: तुमचे Yes Bank डेबिट कार्ड तात्पुरते निलंबित करण्यात आले आहे. इथे तुमची माहिती व्हेरिफाय करा: http://bit.ly/Fkwp4zJ,,,,SMISHING,True,Synthetic_Marathi.csv,तातडीचे: तुमचे yes bank डेबिट कार्ड तात्पुरते निलंबित करण्यात आले आहे. इथे तुमची माहिती व्हेरिफाय करा: bit ly fkwp4zj,124.0,19.0,0.008064516129032258,0.0,0.31451612903225806,1.0,0.0,0.0,1.0,0.0,0.0,2
ham,"प्रिय मनोज, तुमच्या लॉगिनसाठी OTP 073453 आहे. हा 10 मिनिटांसाठी वैध आहे. कृपया कोणाशीही शेअर करू नका.",,,,HAM,True,Synthetic_Marathi.csv,"प्रिय मनोज, तुमच्या लॉगिनसाठी otp 073453 आहे. हा 10 मिनिटांसाठी वैध आहे. कृपया कोणाशीही शेअर करू नका.",101.0,17.0,0.07920792079207921,0.0,0.32673267326732675,0.0,0.0,0.0,0.0,0.0,0.0,0
ham,"I'm in a meeting, call me later at 4",No,No,No,HAM,False,Dataset_5971_real,"i'm in a meeting, call me later at 4",36.0,9.0,0.027777777777777776,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0
spam,घर बैठे रोज़ाना Rs.961 कमाएं। कोई निवेश नहीं। शुरू करने के लिए YES रिप्लाई करें।,,,,MARKETING_SPAM,True,Synthetic_Hindi.csv,घर बैठे रोज़ाना rs.961 कमाएं। कोई निवेश नहीं। शुरू करने के लिए yes रिप्लाई करें।,80.0,15.0,0.0375,0.0,0.3375,0.0,0.0,1.0,0.0,0.0,0.0,1
spam,"Vi के Rs.15,165 रिचार्ज के साथ पाएं 2 मुफ्त मूवी टिकट, सिर्फ इस हफ्ते।",,,,MARKETING_SPAM,True,Synthetic_Hindi.csv,"vi के rs.15,165 रिचार्ज के साथ पाएं 2 मुफ्त मूवी टिकट, सिर्फ इस हफ्ते।",70.0,14.0,0.08571428571428572,0.0,0.3,0.0,0.0,1.0,0.0,0.0,0.0,1
Smishing,"प्रिय ग्राहक, अपनी वार्षिक बैंक लॉकर केवाईसी पूरी करें वरना यह सील कर दिया जाएगा: http://bank-alert-update.com/8phpd",,,,SMISHING,True,Synthetic_Hindi.csv,"प्रिय ग्राहक, अपनी वार्षिक बैंक लॉकर केवाईसी पूरी करें वरना यह सील कर दिया जाएगा: bank alert update com 8phpd",116.0,20.0,0.008620689655172414,0.0,0.28448275862068967,1.0,0.0,0.0,1.0,0.0,0.0,2
Smishing,"आपका पार्सल डिलीवर नहीं हो सका। Rs.394,039 शिपिंग शुल्क भुगतान करके पुनर्निर्धारित करें: http://cutt.ly/XlID1kJ",,,,SMISHING,True,Synthetic_Hindi.csv,"आपका पार्सल डिलीवर नहीं हो सका। rs.394,039 शिपिंग शुल्क भुगतान करके पुनर्निर्धारित करें: cutt ly xlid1kj",111.0,16.0,0.06306306306306306,0.0,0.3063063063063063,1.0,0.0,1.0,0.0,0.0,0.0,2
spam,"Limited period offer! Rs.105,248 tak ka instant personal loan, minimal documents ke saath. Aaj hi apply karein.",,,,MARKETING_SPAM,True,Synthetic_Hinglish.csv,"limited period offer! rs.105,248 tak ka instant personal loan, minimal documents ke saath. aaj hi apply karein.",111.0,17.0,0.05405405405405406,1.0,0.05405405405405406,0.0,0.0,1.0,0.0,0.0,0.0,1
spam,"Get 2 free movie tickets with your Airtel recharge of Rs.9,018 this week only.",,,,MARKETING_SPAM,True,Synthetic_English.csv,"get 2 free movie tickets with your airtel recharge of rs.9,018 this week only.",78.0,14.0,0.0641025641025641,0.0,0.038461538461538464,0.0,0.0,1.0,0.0,0.0,0.0,1
Smishing,IDBI Bank अलर्ट: आपके खाते में असामान्य लॉगिन का पता चला है। अभी इसे सुरक्षित करें: http://refund-claim.online/4jbx8,,,,SMISHING,True,Synthetic_Hindi.csv,idbi bank अलर्ट: आपके खाते में असामान्य लॉगिन का पता चला है। अभी इसे सुरक्षित करें: refund claim online 4jbx8,116.0,20.0,0.017241379310344827,0.0,0.2672413793103448,1.0,0.0,0.0,0.0,0.0,0.0,2
Smishing,"Rs.94,256 ka Income Tax Refund pending hai. 05-10-2026 se pehle claim karne ke liye http://account-verify24.xyz/ik0cc par click karein.",,,,SMISHING,True,Synthetic_Hinglish.csv,"rs.94,256 ka income tax refund pending hai. phonenumber se pehle claim karne ke liye account verify24 xyz ik0cc par click karein.",135.0,21.0,0.11851851851851852,0.0,0.08888888888888889,1.0,1.0,1.0,0.0,0.0,0.0,2
ham,Meesho के साथ आपकी बुकिंग 14-08-2025 के लिए पुष्टि हो गई है। पीएनआर: BU66ABZR।,,,,HAM,True,Synthetic_Hindi.csv,meesho के साथ आपकी बुकिंग phonenumber के लिए पुष्टि हो गई है। पीएनआर: bu66abzr।,78.0,14.0,0.1282051282051282,0.0,0.24358974358974358,0.0,1.0,0.0,0.0,0.0,0.0,0
spam,"Aapka pending cashback Rs.9,223 release karne ke liye, abhi mila OTP hamare executive ke saath share karein.",,,,SMISHING,True,Synthetic_Fraud2_Spam_Hinglish.csv,"aapka pending cashback rs.9,223 release karne ke liye, abhi mila otp hamare executive ke saath share karein.",108.0,17.0,0.037037037037037035,0.0,0.037037037037037035,0.0,0.0,1.0,0.0,0.0,0.0,2
spam,तुमच्या आवडत्या स्टोअरवर नवीन सेल आला आहे. कोड LMIM12 ने 50% सूट मिळवा.,,,,MARKETING_SPAM,True,Synthetic_Extra_SoftSpam_Marathi.csv,तुमच्या आवडत्या स्टोअरवर नवीन सेल आला आहे. कोड lmim12 ने 50% सूट मिळवा.,71.0,13.0,0.056338028169014086,0.0,0.2676056338028169,0.0,0.0,0.0,0.0,0.0,0.0,1
ham,"Your BSNL bill payment of Rs.9,355 was successful. Thank you for using our services.",,,,HAM,True,Synthetic_English.csv,"your bsnl bill payment of rs.9,355 was successful. thank you for using our services.",84.0,14.0,0.047619047619047616,0.0,0.047619047619047616,0.0,0.0,1.0,0.0,0.0,0.0,0
ham,तुमच्या Amazon Pay वॉलेटमध्ये Rs.722 कॅशबॅक जमा झाले आहे. आनंद घ्या!,,,,HAM,True,Synthetic_Marathi.csv,तुमच्या amazon pay वॉलेटमध्ये rs.722 कॅशबॅक जमा झाले आहे. आनंद घ्या!,68.0,11.0,0.04411764705882353,1.0,0.27941176470588236,0.0,0.0,1.0,0.0,0.0,0.0,0
spam,अपना कर्ज़ आज ही खत्म करें! कम ब्याज दर पर लोन कंसोलिडेट करें। कॉल करें +919243167268।,,,,MARKETING_SPAM,True,Synthetic_Hindi.csv,अपना कर्ज़ आज ही खत्म करें! कम ब्याज दर पर लोन कंसोलिडेट करें। कॉल करें phonenumber ।,86.0,17.0,0.13953488372093023,1.0,0.26744186046511625,0.0,1.0,0.0,0.0,0.0,0.0,1
ham,Swiggy कडून खरेदी केल्याबद्दल धन्यवाद. तुमची ऑर्डर #51P7WB2S पाठवण्यात आली आहे.,,,,HAM,True,Synthetic_Marathi.csv,swiggy कडून खरेदी केल्याबद्दल धन्यवाद. तुमची ऑर्डर #51p7wb2s पाठवण्यात आली आहे.,79.0,11.0,0.05063291139240506,0.0,0.25316455696202533,0.0,0.0,0.0,0.0,0.0,0.0,0
spam,"3 मित्रांना रेफर करून Rs.70,867 चा मोफत रिचार्ज मिळवा. आत्ताच REFER रिप्लाय करा.",,,,MARKETING_SPAM,True,Synthetic_Marathi.csv,"3 मित्रांना रेफर करून rs.70,867 चा मोफत रिचार्ज मिळवा. आत्ताच refer रिप्लाय करा.",80.0,13.0,0.075,0.0,0.3,0.0,0.0,1.0,0.0,0.0,0.0,1
ham,आपका October का बिजली बिल Rs.507 सफलतापूर्वक भुगतान हो गया है। धन्यवाद। Email: mziqyvvn@yahoo.com,,,,HAM,True,Synthetic_Hindi.csv,आपका october का बिजली बिल rs.507 सफलतापूर्वक भुगतान हो गया है। धन्यवाद। email: mziqyvvn@ yahoo com,97.0,16.0,0.030927835051546393,0.0,0.21649484536082475,1.0,0.0,1.0,0.0,0.0,0.0,0
ham,Zomato par naye arrivals aa gaye hain! Latest footwear collection dekhein: https://zomato.com/gold/NJxUcZ,,,,HAM,True,Synthetic_PromoLegit_Ham_Hinglish.csv,zomato par naye arrivals aa gaye hain! latest footwear collection dekhein: zomato com gold njxucz,105.0,15.0,0.0,1.0,0.0761904761904762,1.0,0.0,0.0,0.0,0.0,0.0,0
ham,"डिनर स्प्लिटसाठी Rs.3,024 पाठवले आहेत, मिळाले की सांग.",,,,HAM,True,Synthetic_Fraud_Ham_Marathi.csv,"डिनर स्प्लिटसाठी rs.3,024 पाठवले आहेत, मिळाले की सांग.",54.0,8.0,0.07407407407407407,0.0,0.35185185185185186,0.0,0.0,1.0,0.0,0.0,0.0,0
ham,May b approve panalam...but it should have more posts..,No,No,No,HAM,False,Dataset_5971_real,may b approve panalam but it should have more posts..,55.0,10.0,0.0,0.0,0.09090909090909091,1.0,0.0,0.0,0.0,0.0,0.0,0
ham,Meeting 01-05-2025 ko 5:21 PM baje reschedule ho gayi hai. Batana agar yeh time thik hai.,,,,HAM,True,Synthetic_Hinglish.csv,meeting phonenumber ko 5:21 pm baje reschedule ho gayi hai. batana agar yeh time thik hai.,89.0,16.0,0.12359550561797752,0.0,0.056179775280898875,0.0,1.0,0.0,0.0,0.0,0.0,0
Smishing,You have been selected for a job at Myntra with salary Rs.851/month. Register now: http://refund-claim.online/exaqt,,,,SMISHING,True,Synthetic_English.csv,you have been selected for a job at myntra with salary rs.851/month. register now: refund claim online exaqt,115.0,18.0,0.02608695652173913,0.0,0.08695652173913043,1.0,0.0,1.0,0.0,0.0,0.0,2
spam,"तुमचा प्रलंबित कॅशबॅक Rs.3,223 रिलीज करण्यासाठी, कृपया आत्ताच मिळालेला OTP आमच्या एक्झिक्युटिव्हसोबत शेअर करा.",,,,SMISHING,True,Synthetic_Fraud2_Spam_Marathi.csv,"तुमचा प्रलंबित कॅशबॅक rs.3,223 रिलीज करण्यासाठी, कृपया आत्ताच मिळालेला otp आमच्या एक्झिक्युटिव्हसोबत शेअर करा.",110.0,14.0,0.03636363636363636,0.0,0.32727272727272727,0.0,0.0,1.0,0.0,0.0,0.0,2
ham,Your Shadowfax parcel is out for delivery and will reach you by 6:11 AM today. Email: egqqr@yahoo.com,,,,HAM,True,Synthetic_English.csv,your shadowfax parcel is out for delivery and will reach you by 6:11 am today. email: egqqr@ yahoo com,101.0,19.0,0.0297029702970297,0.0,0.04950495049504951,1.0,0.0,0.0,0.0,0.0,0.0,0
ham,Amazing : If you rearrange these letters it gives the same meaning... Dormitory = Dirty room Astronomer = Moon starer The eyes = They see Election results = Lies lets recount Mother-in-law = Woman Hitler Eleven plus two =Twelve plus one Its Amazing... !:-),No,No,No,HAM,False,Dataset_5971_real,amazing : if you rearrange these letters it gives the same meaning... dormitory = dirty room astronomer = moon starer the eyes = they see election results = lies lets recount mother-in-law = woman hitler eleven plus two =twelve plus one its amazing... !:-),256.0,44.0,0.0,1.0,0.07421875,0.0,0.0,1.0,0.0,0.0,0.0,0
spam,"Free recharge of Rs.67,684 on referring 3 friends to our app. Reply REFER now.",,,,MARKETING_SPAM,True,Synthetic_English.csv,"free recharge of rs.67,684 on referring 3 friends to our app. reply refer now.",78.0,14.0,0.07692307692307693,0.0,0.05128205128205128,0.0,0.0,1.0,0.0,0.0,0.0,1
Smishing,तातडीचे: तुमचे HDFC Bank डेबिट कार्ड तात्पुरते निलंबित करण्यात आले आहे. इथे तुमची माहिती व्हेरिफाय करा: http://rebrand.ly/94ojGfH,,,,SMISHING,True,Synthetic_Marathi.csv,तातडीचे: तुमचे hdfc bank डेबिट कार्ड तात्पुरते निलंबित करण्यात आले आहे. इथे तुमची माहिती व्हेरिफाय करा: rebrand ly 94ojgfh,129.0,19.0,0.015503875968992248,0.0,0.3023255813953488,1.0,0.0,0.0,1.0,0.0,0.0,2
