LABEL,TEXT,URL,EMAIL,PHONE,LABEL_3WAY,is_synthetic,source,clean_text
ham,S.i'm watching it in live..,No,No,No,HAM,False,Dataset_5971_real,s.i'm watching it in live..
ham,Ok... C ya...,No,No,No,HAM,False,Dataset_5971_real,ok... c ya...
ham,Its on in engalnd! But telly has decided it won't let me watch it and mia and elliot were kissing! Damn it!,No,No,No,HAM,False,Dataset_5971_real,its on in engalnd! but telly has decided it won't let me watch it and mia and elliot were kissing! damn it!
ham,Let me know how it changes in the next 6hrs. It can even be appendix but you are out of that age range. However its not impossible. So just chill and let me know in 6hrs,No,No,No,HAM,False,Dataset_5971_real,let me know how it changes in the next 6hrs. it can even be appendix but you are out of that age range. however its not impossible. so just chill and let me know in 6hrs
ham,Fine. Do you remember me.,No,No,No,HAM,False,Dataset_5971_real,fine. do you remember me.
ham,R u saying i should re order the slippers cos i had to pay for returning it.,No,No,No,HAM,False,Dataset_5971_real,r u saying i should re order the slippers cos i had to pay for returning it.
spam,As a registered optin subscriber ur draw 4 £100 gift voucher will be entered on receipt of a correct ans to 80062 Whats No1 in the BBC charts,No,No,yes,MARKETING_SPAM,False,Dataset_5971_real,as a registered optin subscriber ur draw 4 £100 gift voucher will be entered on receipt of a correct ans to 80062 whats no1 in the bbc charts
ham,Sorry that was my uncle. I.ll keep in touch,No,No,No,HAM,False,Dataset_5971_real,sorry that was my uncle. i ll keep in touch
ham,No..jst change tat only..,No,No,No,HAM,False,Dataset_5971_real,no jst change tat only..
ham,"K, text me when you're on the way",No,No,No,HAM,False,Dataset_5971_real,"k, text me when you're on the way"
ham,This weekend is fine (an excuse not to do too much decorating),No,No,No,HAM,False,Dataset_5971_real,this weekend is fine (an excuse not to do too much decorating)
ham,Are you really busy or trying to avoid me�,No,No,No,HAM,False,Dataset_5971_real,are you really busy or trying to avoid me�
ham,Are you up for the challenge? I know i am :),No,No,No,HAM,False,Dataset_5971_real,are you up for the challenge? i know i am :)
Smishing,URGENT! We are trying to contact you. Last weekends draw shows that you have won a £900 prize GUARANTEED. Call 09061701939. Claim code S89. Valid 12hrs only,No,No,yes,SMISHING,False,Dataset_5971_real,urgent! we are trying to contact you. last weekends draw shows that you have won a £900 prize guaranteed. call phonenumber . claim code s89. valid 12hrs only
Smishing,74355 XMAS iscoming & ur awarded either £500 CD gift vouchers & free entry 2 r £100 weekly draw txt MUSIC to 87066 TnC,No,No,yes,SMISHING,False,Dataset_5971_real,74355 xmas iscoming & ur awarded either £500 cd gift vouchers & free entry 2 r £100 weekly draw txt music to 87066 tnc
ham,Raviyog Peripherals bhayandar east,No,No,No,HAM,False,Dataset_5971_real,raviyog peripherals bhayandar east
Smishing,"URGENT! Your mobile number *************** WON a £2000 Bonus Caller prize on 10/06/03! This is the 2nd attempt to reach you! Call 09066368753 ASAP! Box 97N7QP, 150ppm",No,No,yes,SMISHING,False,Dataset_5971_real,"urgent! your mobile number *************** won a £2000 bonus caller prize on 10/06/03! this is the 2nd attempt to reach you! call phonenumber asap! box 97n7qp, 150ppm"
ham,Yeah sure I'll leave in a min,No,No,No,HAM,False,Dataset_5971_real,yeah sure i'll leave in a min
ham,Yo do you know anyone  &lt;#&gt;  or otherwise able to buy liquor? Our guy flaked and right now if we don't get a hold of somebody its just 4 loko all night,No,No,No,HAM,False,Dataset_5971_real,yo do you know anyone &lt;#&gt; or otherwise able to buy liquor? our guy flaked and right now if we don't get a hold of somebody its just 4 loko all night
ham,"Looks like you found something to do other than smoke, great job!",No,No,No,HAM,False,Dataset_5971_real,"looks like you found something to do other than smoke, great job!"
ham,So how many days since then?,No,No,No,HAM,False,Dataset_5971_real,so how many days since then?
ham,K. I will sent it again�.my goodness..,No,No,No,HAM,False,Dataset_5971_real,k. i will sent it again�.my goodness..
ham,"2 celebrate my bday, y else?",No,No,No,HAM,False,Dataset_5971_real,"2 celebrate my bday, y else?"
ham,Cold. Dont be sad dear,No,No,No,HAM,False,Dataset_5971_real,cold. dont be sad dear
Smishing,	Reminder: You have not downloaded the content you have already paid for. Goto http://doit. mymoby. tv/ to collect your content.,yes,No,No,SMISHING,False,Dataset_5971_real,reminder: you have not downloaded the content you have already paid for. goto doit mymoby. tv/ to collect your content.
ham,Hey are you angry with me. Reply me dr.,No,No,No,HAM,False,Dataset_5971_real,hey are you angry with me. reply me dr.
ham,WHITE FUDGE OREOS ARE IN STORES,No,No,No,HAM,False,Dataset_5971_real,white fudge oreos are in stores
ham,"OH RITE. WELL IM WITH MY BEST MATE PETE, WHO I WENT OUT WITH 4 A WEEK+ NOW WERE 2GEVA AGAIN. ITS BEEN LONGER THAN A WEEK.",No,No,No,HAM,False,Dataset_5971_real,"oh rite. well im with my best mate pete, who i went out with 4 a week+ now were 2geva again. its been longer than a week."
ham,"Did you say bold, then torch later. Or one torch and 2bold?",No,No,No,HAM,False,Dataset_5971_real,"did you say bold, then torch later. or one torch and 2bold?"
ham,Wat u doing there?,No,No,No,HAM,False,Dataset_5971_real,wat u doing there?
ham,Did you show him and wot did he say or could u not c him 4 dust?,No,No,No,HAM,False,Dataset_5971_real,did you show him and wot did he say or could u not c him 4 dust?
ham,PISS IS TALKING IS SOMEONE THAT REALISE U THAT POINT THIS AT IS IT.(NOW READ IT BACKWARDS),No,No,No,HAM,False,Dataset_5971_real,piss is talking is someone that realise u that point this at is it.(now read it backwards)
ham,"I am .. On the snowboarding trip. I was wondering if your planning to get everyone together befor we go..a meet and greet kind of affair? Cheers, ",No,No,No,HAM,False,Dataset_5971_real,"i am .. on the snowboarding trip. i was wondering if your planning to get everyone together befor we go..a meet and greet kind of affair? cheers,"
ham,K k :-):-) then watch some films.,No,No,No,HAM,False,Dataset_5971_real,k k :-):-) then watch some films.
ham,Hi. Hope you had a good day. Have a better night.,No,No,No,HAM,False,Dataset_5971_real,hi. hope you had a good day. have a better night.
ham,I went to ur hon lab but no one is there.,No,No,No,HAM,False,Dataset_5971_real,i went to ur hon lab but no one is there.
ham,Pls confirm the time to collect the cheque.,No,No,No,HAM,False,Dataset_5971_real,pls confirm the time to collect the cheque.
ham,From tomorrow onwards eve 6 to 3 work.,No,No,No,HAM,False,Dataset_5971_real,from tomorrow onwards eve 6 to 3 work.
ham,Lol I was gonna last month. I cashed some in but I left &lt;#&gt; just in case. I was collecting more during the week cause they announced it on the blog.,No,No,No,HAM,False,Dataset_5971_real,lol i was gonna last month. i cashed some in but i left &lt;#&gt; just in case. i was collecting more during the week cause they announced it on the blog.
ham,I'm turning off my phone. My moms telling everyone I have cancer. And my sister won't stop calling. It hurts to talk. Can't put up with it. See u when u get home. Love u,No,No,No,HAM,False,Dataset_5971_real,i'm turning off my phone. my moms telling everyone i have cancer. and my sister won't stop calling. it hurts to talk. can't put up with it. see u when u get home. love u
ham,Yay can't wait to party together!,No,No,No,HAM,False,Dataset_5971_real,yay can't wait to party together!
Smishing,	YOU ARE CHOSEN TO RECEIVE A £350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.,No,No,yes,SMISHING,False,Dataset_5971_real,you are chosen to receive a £350 award! pls call claim number phonenumber to collect your award which you are selected to receive as a valued mobile customer.
ham,Yup. Thk of u oso boring wat.,No,No,No,HAM,False,Dataset_5971_real,yup. thk of u oso boring wat.
ham,Come to medical college at 7pm ......forward it da,No,No,No,HAM,False,Dataset_5971_real,come to medical college at 7pm forward it da
spam,Dear U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688,No,No,yes,MARKETING_SPAM,False,Dataset_5971_real,dear u've been invited to xchat. this is our final attempt to contact u! txt chat to 86688
ham,Ha ha - had popped down to the loo when you hello-ed me. Hello!,No,No,No,HAM,False,Dataset_5971_real,ha ha - had popped down to the loo when you hello-ed me. hello!
ham,"Until 545 lor... Ya, can go 4 dinner together...",No,No,No,HAM,False,Dataset_5971_real,"until 545 lor... ya, can go 4 dinner together..."
ham,He is world famamus....,No,No,No,HAM,False,Dataset_5971_real,he is world famamus....
ham,"Just sent you an email – to an address with incomm in it, is that right?",No,No,No,HAM,False,Dataset_5971_real,"just sent you an email – to an address with incomm in it, is that right?"
ham,Pandy joined 4w technologies today.he got job..,No,No,No,HAM,False,Dataset_5971_real,pandy joined 4w technologies today he got job..
ham,Are you this much buzy�.I don�t think so,No,No,No,HAM,False,Dataset_5971_real,are you this much buzy�.i don�t think so
ham,Good night my dear.. Sleepwell&amp;Take care,No,No,No,HAM,False,Dataset_5971_real,good night my dear.. sleepwell&amp;take care
ham,My battery is low babe,No,No,No,HAM,False,Dataset_5971_real,my battery is low babe
ham,HEY GIRL. HOW R U? HOPE U R WELL ME AN DEL R BAK! AGAIN LONG TIME NO C! GIVE ME A CALL SUM TIME FROM LUCYxx,No,No,No,HAM,False,Dataset_5971_real,hey girl. how r u? hope u r well me an del r bak! again long time no c! give me a call sum time from lucyxx
ham,Wat would u like 4 ur birthday?,No,No,No,HAM,False,Dataset_5971_real,wat would u like 4 ur birthday?
ham,Now only i reached home. . . I am very tired now. . I will come tomorro,No,No,No,HAM,False,Dataset_5971_real,now only i reached home. . . i am very tired now. . i will come tomorro
ham,My brother in Atlanta. Wish you guys a great semester.,No,No,No,HAM,False,Dataset_5971_real,my brother in atlanta. wish you guys a great semester.
ham,"Awesome, think we can get an 8th at usf some time tonight?",No,No,No,HAM,False,Dataset_5971_real,"awesome, think we can get an 8th at usf some time tonight?"
ham,I'm ok wif it cos i like 2 try new things. But i scared u dun like mah. Cos u said not too loud.,No,No,No,HAM,False,Dataset_5971_real,i'm ok wif it cos i like 2 try new things. but i scared u dun like mah. cos u said not too loud.
ham,"Faith makes things possible,Hope makes things work,Love makes things beautiful,May you have all three this Christmas!Merry Christmas!",No,No,No,HAM,False,Dataset_5971_real,"faith makes things possible,hope makes things work,love makes things beautiful,may you have all three this christmas!merry christmas!"
ham,It so happens that there r 2waxsto do wat you want. She can come and ill get her medical insurance. And she'll be able to deliver and have basic care. I'm currently shopping for the right medical insurance for her. So just give me til friday morning. Thats when i.ll see the major person that can guide me to the right insurance.,No,No,No,HAM,False,Dataset_5971_real,it so happens that there r 2waxsto do wat you want. she can come and ill get her medical insurance. and she'll be able to deliver and have basic care. i'm currently shopping for the right medical insurance for her. so just give me til friday morning. thats when i ll see the major person that can guide me to the right insurance.
ham,"I'm taking derek &amp; taylor to walmart, if I'm not back by the time you're done just leave the mouse on my desk and I'll text you when priscilla's ready",No,No,No,HAM,False,Dataset_5971_real,"i'm taking derek &amp; taylor to walmart, if i'm not back by the time you're done just leave the mouse on my desk and i'll text you when priscilla's ready"
ham,YO YO YO BYATCH WHASSUP?,No,No,No,HAM,False,Dataset_5971_real,yo yo yo byatch whassup?
spam,Customer Loyalty Offer:The NEW Nokia6650 Mobile from ONLY £10 at TXTAUCTION! Txt word: START to No: 81151 & get yours Now! 4T&Ctxt TC 150p/MTmsg,No,No,yes,MARKETING_SPAM,False,Dataset_5971_real,customer loyalty offer:the new nokia6650 mobile from only £10 at txtauction! txt word: start to no: 81151 & get yours now! 4t&ctxt tc 150p/mtmsg
spam,For the most sparkling shopping breaks from 45 per person; call 0121 2025050 or visit www.shortbreaks.org.uk,yes,No,yes,MARKETING_SPAM,False,Dataset_5971_real,for the most sparkling shopping breaks from 45 per person; call phonenumber or visit shortbreaks org uk
ham,Does cinema plus drink appeal tomo? * Is a fr thriller by director i like on at mac at 8.30.,No,No,No,HAM,False,Dataset_5971_real,does cinema plus drink appeal tomo? * is a fr thriller by director i like on at mac at 8.30.
ham,My slave! I want you to take 2 or 3 pictures of yourself today in bright light on your cell phone! Bright light!,No,No,No,HAM,False,Dataset_5971_real,my slave! i want you to take 2 or 3 pictures of yourself today in bright light on your cell phone! bright light!
ham,Then ur physics get a-?,No,No,No,HAM,False,Dataset_5971_real,then ur physics get a-?
ham,"Aight, I'm chillin in a friend's room so text me when you're on the way",No,No,No,HAM,False,Dataset_5971_real,"aight, i'm chillin in a friend's room so text me when you're on the way"
ham,Am in gobi arts college,No,No,No,HAM,False,Dataset_5971_real,am in gobi arts college
ham,Can ü call me at 10:10 to make sure dat i've woken up...,No,No,No,HAM,False,Dataset_5971_real,can ü call me at 10:10 to make sure dat i've woken up...
ham,HIYA COMIN 2 BRISTOL 1 ST WEEK IN APRIL. LES GOT OFF + RUDI ON NEW YRS EVE BUT I WAS SNORING.THEY WERE DRUNK! U BAK AT COLLEGE YET? MY WORK SENDS INK 2 BATH.,No,No,No,HAM,False,Dataset_5971_real,hiya comin 2 bristol 1 st week in april. les got off + rudi on new yrs eve but i was snoring they were drunk! u bak at college yet? my work sends ink 2 bath.
Smishing,"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy ",yes,No,No,SMISHING,False,Dataset_5971_real,"if you don't, your prize will go to another customer. t&c at t c biz 18+ 150p/min polo ltd suite 373 london w1j 6hl please call back if busy"
ham,Oh k.k..where did you take test?,No,No,No,HAM,False,Dataset_5971_real,oh k k where did you take test?
ham,Never blame a day in ur life. Good days give u happiness. Bad days give u experience.,No,No,No,HAM,False,Dataset_5971_real,never blame a day in ur life. good days give u happiness. bad days give u experience.
Smishing,Friendly reminder- don't forget to confirm your SAM update from the other day!�http://rghst.rocks/ GBs630y,yes,No,No,SMISHING,False,Dataset_5971_real,friendly reminder- don't forget to confirm your sam update from the other day!� rghst rocks gbs630y
ham,The hair cream has not been shipped.,No,No,No,HAM,False,Dataset_5971_real,the hair cream has not been shipped.
ham,It's ok i noe u're busy but i'm really too bored so i msg u. I oso dunno wat colour she choose 4 me one.,No,No,No,HAM,False,Dataset_5971_real,it's ok i noe u're busy but i'm really too bored so i msg u. i oso dunno wat colour she choose 4 me one.
ham,I called but no one pick up e phone. I ask both of them already they said ok.,No,No,No,HAM,False,Dataset_5971_real,i called but no one pick up e phone. i ask both of them already they said ok.
Smishing,"Urgent UR awarded a complimentary trip to EuroDisinc Trav, Aco&Entry41 Or £1000. To claim txt DIS to 87121 18+6*£1.50",No,No,yes,SMISHING,False,Dataset_5971_real,"urgent ur awarded a complimentary trip to eurodisinc trav, aco&entry41 or £1000. to claim txt dis to 87121 18+6*£1.50"
spam,Free tones Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk,yes,No,yes,MARKETING_SPAM,False,Dataset_5971_real,free tones hope you enjoyed your new content. text stop to 61610 to unsubscribe. help: phonenumber p provided by tones2you co uk
ham,Then any special there?,No,No,No,HAM,False,Dataset_5971_real,then any special there?
ham,You do what all you like,No,No,No,HAM,False,Dataset_5971_real,you do what all you like
ham,Howz that persons story..hope u find out..,No,No,No,HAM,False,Dataset_5971_real,howz that persons story hope u find out..
ham,Aight sorry I take ten years to shower. What's the plan?,No,No,No,HAM,False,Dataset_5971_real,aight sorry i take ten years to shower. what's the plan?
ham,I surely dont forgot to come:)i will always be in touch in with you:-),No,No,No,HAM,False,Dataset_5971_real,i surely dont forgot to come:)i will always be in touch in with you:-)
ham,Thank god they are in bed!,No,No,No,HAM,False,Dataset_5971_real,thank god they are in bed!
ham,"I am in tirupur da, once you started from office call me.",No,No,No,HAM,False,Dataset_5971_real,"i am in tirupur da, once you started from office call me."
ham,I'll pick you up at about 5.15pm to go to taunton if you still want to come.,No,No,No,HAM,False,Dataset_5971_real,i'll pick you up at about 5.15pm to go to taunton if you still want to come.
ham,Nooooooo I'm gonna be bored to death all day. Cable and internet outage.,No,No,No,HAM,False,Dataset_5971_real,nooooooo i'm gonna be bored to death all day. cable and internet outage.
ham,"I'm gonna be home soon and i don't want to talk about this stuff anymore tonight, k? I've cried enough today.",No,No,No,HAM,False,Dataset_5971_real,"i'm gonna be home soon and i don't want to talk about this stuff anymore tonight, k? i've cried enough today."
ham,Ok. Wonderful�,No,No,No,HAM,False,Dataset_5971_real,ok. wonderful�
ham,That one week leave i put know that time. Why.,No,No,No,HAM,False,Dataset_5971_real,that one week leave i put know that time. why.
ham,Its worse if if uses half way then stops. Its better for him to complete it.,No,No,No,HAM,False,Dataset_5971_real,its worse if if uses half way then stops. its better for him to complete it.
ham,I miss you so much I'm so desparate I have recorded the message you left for me the other day and listen to it just to hear the sound of your voice. I love you,No,No,No,HAM,False,Dataset_5971_real,i miss you so much i'm so desparate i have recorded the message you left for me the other day and listen to it just to hear the sound of your voice. i love you
ham,U coming back 4 dinner rite? Dad ask me so i re confirm wif u...,No,No,No,HAM,False,Dataset_5971_real,u coming back 4 dinner rite? dad ask me so i re confirm wif u...
ham,Wat time u finish ur lect today?,No,No,No,HAM,False,Dataset_5971_real,wat time u finish ur lect today?
ham,Hi. || Do u want | to join me with sts later? || Meeting them at five. || Call u after class.,No,No,No,HAM,False,Dataset_5971_real,hi. || do u want | to join me with sts later? || meeting them at five. || call u after class.
ham,A guy who gets used but is too dumb to realize it.,No,No,No,HAM,False,Dataset_5971_real,a guy who gets used but is too dumb to realize it.
ham,Cos darren say ü considering mah so i ask ü...,No,No,No,HAM,False,Dataset_5971_real,cos darren say ü considering mah so i ask ü...
ham,Hi where you. You in home or calicut?,No,No,No,HAM,False,Dataset_5971_real,hi where you. you in home or calicut?
ham,"Ditto. And you won't have to worry about me saying ANYTHING to you anymore. Like i said last night, you do whatever you want and i'll do the same. Peace.",No,No,No,HAM,False,Dataset_5971_real,"ditto. and you won't have to worry about me saying anything to you anymore. like i said last night, you do whatever you want and i'll do the same. peace."
ham,Anything lar...,No,No,No,HAM,False,Dataset_5971_real,anything lar...
ham,For my family happiness..,No,No,No,HAM,False,Dataset_5971_real,for my family happiness..
ham,Exactly. Anyways how far. Is jide her to study or just visiting,No,No,No,HAM,False,Dataset_5971_real,exactly. anyways how far. is jide her to study or just visiting
ham,Okie ü wan meet at bishan? Cos me at bishan now. I'm not driving today.,No,No,No,HAM,False,Dataset_5971_real,okie ü wan meet at bishan? cos me at bishan now. i'm not driving today.
ham,Still chance there. If you search hard you will get it..let have a try :),No,No,No,HAM,False,Dataset_5971_real,still chance there. if you search hard you will get it let have a try :)
ham,Pls what's the full name of joke's school cos fees in university of florida seem to actually be  &lt;#&gt; k. Pls holla back,No,No,No,HAM,False,Dataset_5971_real,pls what's the full name of joke's school cos fees in university of florida seem to actually be &lt;#&gt; k. pls holla back
ham,I know you mood off today,No,No,No,HAM,False,Dataset_5971_real,i know you mood off today
ham,Can you plz tell me the ans. BSLVYL sent via fullonsms.com,No,No,No,HAM,False,Dataset_5971_real,can you plz tell me the ans. bslvyl sent via fullonsms com
ham,Many many happy returns of d day my dear sweet heart.. HAPPY BIRTHDAY dear,No,No,No,HAM,False,Dataset_5971_real,many many happy returns of d day my dear sweet heart.. happy birthday dear
ham,Jordan got voted out last nite!,No,No,No,HAM,False,Dataset_5971_real,jordan got voted out last nite!
ham,He didn't see his shadow. We get an early spring yay,No,No,No,HAM,False,Dataset_5971_real,he didn't see his shadow. we get an early spring yay
ham,I want to sent  &lt;#&gt; mesages today. Thats y. Sorry if i hurts,No,No,No,HAM,False,Dataset_5971_real,i want to sent &lt;#&gt; mesages today. thats y. sorry if i hurts
spam,"MBA+PGPM+SAP+PDP+LAPTOP. Fee 3.85 lacs. Register yourself for telephonic interview before 31st August. Limited Seats. Contact 08095370070 ,9886354542",No,No,yes,MARKETING_SPAM,False,Dataset_5971_real,"mba+pgpm+sap+pdp+laptop. fee 3.85 lacs. register yourself for telephonic interview before 31st august. limited seats. contact phonenumber , phonenumber"
spam,"Refer to Pg 2 of todays Hindustan Times UNIVERSAL GROUP launches shops in MARKET SQUARE at Golf Course Extn Road, Gurgaon Vishal Batra Investments 9810193057",No,No,yes,MARKETING_SPAM,False,Dataset_5971_real,"refer to pg 2 of todays hindustan times universal group launches shops in market square at golf course extn road, gurgaon vishal batra investments phonenumber"
ham,"I'm a guy, browsin is compulsory",No,No,No,HAM,False,Dataset_5971_real,"i'm a guy, browsin is compulsory"
ham,"Imagine you finally get to sink into that bath after I have put you through your paces, maybe even having you eat me for a while before I left ... But also imagine the feel of that cage on your cock surrounded by the bath water, reminding you always who owns you ... Enjoy, my cuck",No,No,No,HAM,False,Dataset_5971_real,"imagine you finally get to sink into that bath after i have put you through your paces, maybe even having you eat me for a while before i left ... but also imagine the feel of that cage on your cock surrounded by the bath water, reminding you always who owns you ... enjoy, my cuck"
ham,"You'd laugh, delete the tag and keep going. All the best for your future.",No,No,No,HAM,False,Dataset_5971_real,"you'd laugh, delete the tag and keep going. all the best for your future."
ham,Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evening and stay blessed,No,No,No,HAM,False,Dataset_5971_real,purity of friendship between two is not about smiling after reading the forwarded message its about smiling just by seeing the name. gud evening and stay blessed
ham,NO GIFTS!! You trying to get me to throw myself off a cliff or something?,No,No,No,HAM,False,Dataset_5971_real,no gifts!! you trying to get me to throw myself off a cliff or something?
ham,I will reach ur home in  &lt;#&gt;  minutes,No,No,No,HAM,False,Dataset_5971_real,i will reach ur home in &lt;#&gt; minutes
ham,Yes:)from last week itself i'm taking live call.,No,No,No,HAM,False,Dataset_5971_real,yes:)from last week itself i'm taking live call.
ham,What Today-sunday..sunday is holiday..so no work..,No,No,No,HAM,False,Dataset_5971_real,what today sunday sunday is holiday so no work..
ham,And is there a way you can send shade's stuff to her. And she has been wonderful too.,No,No,No,HAM,False,Dataset_5971_real,and is there a way you can send shade's stuff to her. and she has been wonderful too.
ham,If u laugh really loud.. If u talk spontaneously.. If u dont care what others feel.. U are probably with your dear &amp; best friends.. GOODEVENING Dear..:),No,No,No,HAM,False,Dataset_5971_real,if u laugh really loud.. if u talk spontaneously.. if u dont care what others feel.. u are probably with your dear &amp; best friends.. goodevening dear..:)
ham,I thk u dun haf 2 hint in e forum already lor... Cos i told ron n darren is going 2 tell shuhui.,No,No,No,HAM,False,Dataset_5971_real,i thk u dun haf 2 hint in e forum already lor... cos i told ron n darren is going 2 tell shuhui.
ham,"Hi hope u get this txt~journey hasnt been gd,now about 50 mins late I think.",No,No,No,HAM,False,Dataset_5971_real,"hi hope u get this txt~journey hasnt been gd,now about 50 mins late i think."
ham,How many times i told in the stage all use to laugh. You not listen aha.,No,No,No,HAM,False,Dataset_5971_real,how many times i told in the stage all use to laugh. you not listen aha.
ham,I just cooked a rather nice salmon a la you,No,No,No,HAM,False,Dataset_5971_real,i just cooked a rather nice salmon a la you
ham,Ok i've sent u da latest version of da project.,No,No,No,HAM,False,Dataset_5971_real,ok i've sent u da latest version of da project.
ham,"Hey, can you tell me blake's address? Carlos wanted me to meet him there but I got lost and he's not answering his phone",No,No,No,HAM,False,Dataset_5971_real,"hey, can you tell me blake's address? carlos wanted me to meet him there but i got lost and he's not answering his phone"
ham,Yeah get the unlimited,No,No,No,HAM,False,Dataset_5971_real,yeah get the unlimited
ham,"Sir, I have been late in paying rent for the past few months and had to pay a $ &lt;#&gt;  charge. I felt it would be inconsiderate of me to nag about something you give at great cost to yourself and that's why i didnt speak up. I however am in a recession and wont be able to pay the charge this month hence my askin well ahead of month's end. Can you please help. Thanks",No,No,No,HAM,False,Dataset_5971_real,"sir, i have been late in paying rent for the past few months and had to pay a $ &lt;#&gt; charge. i felt it would be inconsiderate of me to nag about something you give at great cost to yourself and that's why i didnt speak up. i however am in a recession and wont be able to pay the charge this month hence my askin well ahead of month's end. can you please help. thanks"
ham,I don't want you to leave. But i'm barely doing what i can to stay sane. fighting with you constantly isn't helping.,No,No,No,HAM,False,Dataset_5971_real,i don't want you to leave. but i'm barely doing what i can to stay sane. fighting with you constantly isn't helping.
ham,Do you always celebrate NY's with your family ?,No,No,No,HAM,False,Dataset_5971_real,do you always celebrate ny's with your family ?
ham,Gudnite....tc...practice going on,No,No,No,HAM,False,Dataset_5971_real,gudnite tc practice going on
ham,Love you virat..love u lot..,No,No,No,HAM,False,Dataset_5971_real,love you virat love u lot..
ham,I got a call from a landline number. . . I am asked to come to anna nagar . . . I will go in the afternoon,No,No,No,HAM,False,Dataset_5971_real,i got a call from a landline number. . . i am asked to come to anna nagar . . . i will go in the afternoon
ham,"Sure, if I get an acknowledgement from you that it's astoundingly tactless and generally faggy to demand a blood oath fo",No,No,No,HAM,False,Dataset_5971_real,"sure, if i get an acknowledgement from you that it's astoundingly tactless and generally faggy to demand a blood oath fo"
ham,"Don't worry, * is easy once have ingredients!",No,No,No,HAM,False,Dataset_5971_real,"don't worry, * is easy once have ingredients!"
ham,Nope i'm not drivin... I neva develop da photos lei...,No,No,No,HAM,False,Dataset_5971_real,nope i'm not drivin... i neva develop da photos lei...
ham,I'm really not up to it still tonight babe,No,No,No,HAM,False,Dataset_5971_real,i'm really not up to it still tonight babe
ham,We live in the next  &lt;#&gt; mins,No,No,No,HAM,False,Dataset_5971_real,we live in the next &lt;#&gt; mins
ham,Eh den sat u book e kb liao huh...,No,No,No,HAM,False,Dataset_5971_real,eh den sat u book e kb liao huh...
ham,When you are big..| God will bring success.,No,No,No,HAM,False,Dataset_5971_real,when you are big..| god will bring success.
ham,Anytime...,No,No,No,HAM,False,Dataset_5971_real,anytime...
ham,X2  &lt;#&gt; . Are you going to get that,No,No,No,HAM,False,Dataset_5971_real,x2 &lt;#&gt; . are you going to get that
ham,Where @,No,No,No,HAM,False,Dataset_5971_real,where @
ham,Did u see what I posted on your Facebook?,No,No,No,HAM,False,Dataset_5971_real,did u see what i posted on your facebook?
ham,"Sorry, busy ryt nw..",No,No,No,HAM,False,Dataset_5971_real,"sorry, busy ryt nw.."
ham,K then 2marrow are you coming to class.,No,No,No,HAM,False,Dataset_5971_real,k then 2marrow are you coming to class.
ham,Okay... I booked all already... Including the one at bugis.,No,No,No,HAM,False,Dataset_5971_real,okay... i booked all already... including the one at bugis.
ham,"Well am officially in a philosophical hole, so if u wanna call am at home ready to be saved!",No,No,No,HAM,False,Dataset_5971_real,"well am officially in a philosophical hole, so if u wanna call am at home ready to be saved!"
ham,I have a rather prominent bite mark on my right cheek,No,No,No,HAM,False,Dataset_5971_real,i have a rather prominent bite mark on my right cheek
ham,Take some small dose tablet for fever,No,No,No,HAM,False,Dataset_5971_real,take some small dose tablet for fever
ham,Dear i am not denying your words please,No,No,No,HAM,False,Dataset_5971_real,dear i am not denying your words please
ham,"Goodmorning,my grandfather expired..so am on leave today.",No,No,No,HAM,False,Dataset_5971_real,"goodmorning,my grandfather expired so am on leave today."
ham,Ok�great�.,No,No,No,HAM,False,Dataset_5971_real,ok�great�.
Smishing,"Nationwide has noticed your debit card was recently used on 23-05-2012 11:04:43, at APPLE ONLINE STORE for 1920.00 GBP If not you please urgently call fraud prevention on 03303800233 or Intl +443303800231. Do not reply by SMS http://www.nationwide.co.uk/",No,No,yes,SMISHING,False,Dataset_5971_real,"nationwide has noticed your debit card was recently used on phonenumber :04:43, at apple online store for 1920.00 gbp if not you please urgently call fraud prevention on phonenumber or intl phonenumber . do not reply by sms nationwide co uk"
ham,K actually can you guys meet me at the sunoco on howard? It should be right on the way,No,No,No,HAM,False,Dataset_5971_real,k actually can you guys meet me at the sunoco on howard? it should be right on the way
ham,"Can you pls pls send me a mail on all you know about relatives coming to deliver here? All you know about costs, risks, benefits and anything else. Thanks.",No,No,No,HAM,False,Dataset_5971_real,"can you pls pls send me a mail on all you know about relatives coming to deliver here? all you know about costs, risks, benefits and anything else. thanks."
spam,Had your mobile 10 mths? Update to latest Orange camera/video phones for FREE. Save £s with Free texts/weekend calls. Text YES for a callback orno to opt out,No,No,No,MARKETING_SPAM,False,Dataset_5971_real,had your mobile 10 mths? update to latest orange camera/video phones for free. save £s with free texts/weekend calls. text yes for a callback orno to opt out
