text,category,language,sub_category,source
Tata Power Alert: Power supply will be temporarily shutdown on 02-Sep from 10:00 AM to 02:00 PM in Sector 4 for essential feeder maintenance work. Inconvenience regretted.,TRANSACTIONAL,en,UTILITY_WARNINGS,verified_enterprise_dlt_hard_negatives
"Adani Electricity: Your bill for Consumer <ACCT> is Rs 3,820. Due date: 10-Sep. Pay via Adani Electricity App to get 0.5% prompt payment discount.",TRANSACTIONAL,en,UTILITY_WARNINGS,verified_enterprise_dlt_hard_negatives
BSES Rajdhani: Planned power outage in GK-II on 03-Sep from 11:00 AM to 01:00 PM for tree trimming along 11KV lines. Inconvenience regretted.,TRANSACTIONAL,en,UTILITY_WARNINGS,verified_enterprise_dlt_hard_negatives
MGL Gas Alert: Domestic PNG bill of Rs 890 generated for BP <ACCT>. Due date: 12-Sep-26. Pay online at mahanagargas.com.,TRANSACTIONAL,en,UTILITY_WARNINGS,verified_enterprise_dlt_hard_negatives
"IGL Gas: Dear Customer, meter reading for BP <ACCT> scheduled between 02-Sep to 04-Sep. Please facilitate IGL representative access to meter.",TRANSACTIONAL,en,UTILITY_WARNINGS,verified_enterprise_dlt_hard_negatives
BWSSB Water: Water supply in Bengaluru South will be disrupted on Wednesday due to maintenance at Cauvery Stage IV pumping station.,TRANSACTIONAL,en,UTILITY_WARNINGS,verified_enterprise_dlt_hard_negatives
"Torrent Power: Your electricity payment of Rs 2,340 for Service No <ACCT> is received successfully. Receipt No <REF>.",TRANSACTIONAL,en,UTILITY_WARNINGS,verified_enterprise_dlt_hard_negatives
"UPPCL Alert: Electricity bill of Rs 4,120 for Connection <ACCT> is due on 08-Sep. Pay online at upenergy.in to avail rebate.",TRANSACTIONAL,en,UTILITY_WARNINGS,verified_enterprise_dlt_hard_negatives
BESCOM Alert: Scheduled maintenance work in HSR Layout Sector 2 on 04-Sep from 10 AM to 4 PM. Power supply will remain affected.,TRANSACTIONAL,en,UTILITY_WARNINGS,verified_enterprise_dlt_hard_negatives
"MSEDCL Alert: Dear Consumer, payment of Rs 1,890 for Consumer No <ACCT> received with thanks on 31-Aug. - Mahavitaran",TRANSACTIONAL,en,UTILITY_WARNINGS,verified_enterprise_dlt_hard_negatives
"DHBVN Alert: Online bill payment of Rs 3,110 credited to A/C <ACCT>. Current balance is Rs 0.00.",TRANSACTIONAL,en,UTILITY_WARNINGS,verified_enterprise_dlt_hard_negatives
Tata Power DDL: Scheduled power outage on 03-Sep in Rohini Sector 9 from 09:30 AM to 01:30 PM for transformer testing.,TRANSACTIONAL,en,UTILITY_WARNINGS,verified_enterprise_dlt_hard_negatives
Adani Gas: PNG invoice for August is generated. Amount Rs 740 due on 14-Sep. Download invoice on adanigas.com.,TRANSACTIONAL,en,UTILITY_WARNINGS,verified_enterprise_dlt_hard_negatives
Mahanagar Gas: Scheduled pipeline inspection in Chembur area on 05-Sep. Gas supply will remain normal throughout inspection.,TRANSACTIONAL,en,UTILITY_WARNINGS,verified_enterprise_dlt_hard_negatives
"Dear Consumer 02871029384, electricity bill for Aug-26 of Rs 1,450 is due on 05-Sep-26. Pay online at www.mahadiscom.in to avoid delayed payment charges. - MSEDCL",TRANSACTIONAL,en,UTILITY_WARNINGS,verified_enterprise_dlt_hard_negatives
Tata Power Alert: Power supply will be temporarily shutdown on 02-Sep from 10:00 AM to 02:00 PM in Sector 4 for essential feeder maintenance work. Inconvenience regretted.,TRANSACTIONAL,en,UTILITY_WARNINGS,verified_enterprise_dlt_hard_negatives
"Adani Electricity: Your bill for Consumer <ACCT> is Rs 3,820. Due date: 10-Sep. Pay via Adani Electricity App to get 0.5% prompt payment discount.",TRANSACTIONAL,en,UTILITY_WARNINGS,verified_enterprise_dlt_hard_negatives
BSES Rajdhani: Planned power outage in GK-II on 03-Sep from 11:00 AM to 01:00 PM for tree trimming along 11KV lines. Inconvenience regretted.,TRANSACTIONAL,en,UTILITY_WARNINGS,verified_enterprise_dlt_hard_negatives
MGL Gas Alert: Domestic PNG bill of Rs 890 generated for BP <ACCT>. Due date: 12-Sep-26. Pay online at mahanagargas.com.,TRANSACTIONAL,en,UTILITY_WARNINGS,verified_enterprise_dlt_hard_negatives
"IGL Gas: Dear Customer, meter reading for BP <ACCT> scheduled between 02-Sep to 04-Sep. Please facilitate IGL representative access to meter.",TRANSACTIONAL,en,UTILITY_WARNINGS,verified_enterprise_dlt_hard_negatives
BWSSB Water: Water supply in Bengaluru South will be disrupted on Wednesday due to maintenance at Cauvery Stage IV pumping station.,TRANSACTIONAL,en,UTILITY_WARNINGS,verified_enterprise_dlt_hard_negatives
"Torrent Power: Your electricity payment of Rs 2,340 for Service No <ACCT> is received successfully. Receipt No <REF>.",TRANSACTIONAL,en,UTILITY_WARNINGS,verified_enterprise_dlt_hard_negatives
"UPPCL Alert: Electricity bill of Rs 4,120 for Connection <ACCT> is due on 08-Sep. Pay online at upenergy.in to avail rebate.",TRANSACTIONAL,en,UTILITY_WARNINGS,verified_enterprise_dlt_hard_negatives
BESCOM Alert: Scheduled maintenance work in HSR Layout Sector 2 on 04-Sep from 10 AM to 4 PM. Power supply will remain affected.,TRANSACTIONAL,en,UTILITY_WARNINGS,verified_enterprise_dlt_hard_negatives
"MSEDCL Alert: Dear Consumer, payment of Rs 1,890 for Consumer No <ACCT> received with thanks on 31-Aug. - Mahavitaran",TRANSACTIONAL,en,UTILITY_WARNINGS,verified_enterprise_dlt_hard_negatives
"DHBVN Alert: Online bill payment of Rs 3,110 credited to A/C <ACCT>. Current balance is Rs 0.00.",TRANSACTIONAL,en,UTILITY_WARNINGS,verified_enterprise_dlt_hard_negatives
Tata Power DDL: Scheduled power outage on 03-Sep in Rohini Sector 9 from 09:30 AM to 01:30 PM for transformer testing.,TRANSACTIONAL,en,UTILITY_WARNINGS,verified_enterprise_dlt_hard_negatives
Adani Gas: PNG invoice for August is generated. Amount Rs 740 due on 14-Sep. Download invoice on adanigas.com.,TRANSACTIONAL,en,UTILITY_WARNINGS,verified_enterprise_dlt_hard_negatives
Mahanagar Gas: Scheduled pipeline inspection in Chembur area on 05-Sep. Gas supply will remain normal throughout inspection.,TRANSACTIONAL,en,UTILITY_WARNINGS,verified_enterprise_dlt_hard_negatives
"Dear Consumer 02871029384, electricity bill for Aug-26 of Rs 1,450 is due on 05-Sep-26. Pay online at www.mahadiscom.in to avoid delayed payment charges. - MSEDCL",TRANSACTIONAL,en,UTILITY_WARNINGS,verified_enterprise_dlt_hard_negatives
Tata Power Alert: Power supply will be temporarily shutdown on 02-Sep from 10:00 AM to 02:00 PM in Sector 4 for essential feeder maintenance work. Inconvenience regretted.,TRANSACTIONAL,en,UTILITY_WARNINGS,verified_enterprise_dlt_hard_negatives
"Adani Electricity: Your bill for Consumer <ACCT> is Rs 3,820. Due date: 10-Sep. Pay via Adani Electricity App to get 0.5% prompt payment discount.",TRANSACTIONAL,en,UTILITY_WARNINGS,verified_enterprise_dlt_hard_negatives
BSES Rajdhani: Planned power outage in GK-II on 03-Sep from 11:00 AM to 01:00 PM for tree trimming along 11KV lines. Inconvenience regretted.,TRANSACTIONAL,en,UTILITY_WARNINGS,verified_enterprise_dlt_hard_negatives
MGL Gas Alert: Domestic PNG bill of Rs 890 generated for BP <ACCT>. Due date: 12-Sep-26. Pay online at mahanagargas.com.,TRANSACTIONAL,en,UTILITY_WARNINGS,verified_enterprise_dlt_hard_negatives
"IGL Gas: Dear Customer, meter reading for BP <ACCT> scheduled between 02-Sep to 04-Sep. Please facilitate IGL representative access to meter.",TRANSACTIONAL,en,UTILITY_WARNINGS,verified_enterprise_dlt_hard_negatives
BWSSB Water: Water supply in Bengaluru South will be disrupted on Wednesday due to maintenance at Cauvery Stage IV pumping station.,TRANSACTIONAL,en,UTILITY_WARNINGS,verified_enterprise_dlt_hard_negatives
"Torrent Power: Your electricity payment of Rs 2,340 for Service No <ACCT> is received successfully. Receipt No <REF>.",TRANSACTIONAL,en,UTILITY_WARNINGS,verified_enterprise_dlt_hard_negatives
"UPPCL Alert: Electricity bill of Rs 4,120 for Connection <ACCT> is due on 08-Sep. Pay online at upenergy.in to avail rebate.",TRANSACTIONAL,en,UTILITY_WARNINGS,verified_enterprise_dlt_hard_negatives
BESCOM Alert: Scheduled maintenance work in HSR Layout Sector 2 on 04-Sep from 10 AM to 4 PM. Power supply will remain affected.,TRANSACTIONAL,en,UTILITY_WARNINGS,verified_enterprise_dlt_hard_negatives
"MSEDCL Alert: Dear Consumer, payment of Rs 1,890 for Consumer No <ACCT> received with thanks on 31-Aug. - Mahavitaran",TRANSACTIONAL,en,UTILITY_WARNINGS,verified_enterprise_dlt_hard_negatives
"DHBVN Alert: Online bill payment of Rs 3,110 credited to A/C <ACCT>. Current balance is Rs 0.00.",TRANSACTIONAL,en,UTILITY_WARNINGS,verified_enterprise_dlt_hard_negatives
Tata Power DDL: Scheduled power outage on 03-Sep in Rohini Sector 9 from 09:30 AM to 01:30 PM for transformer testing.,TRANSACTIONAL,en,UTILITY_WARNINGS,verified_enterprise_dlt_hard_negatives
Adani Gas: PNG invoice for August is generated. Amount Rs 740 due on 14-Sep. Download invoice on adanigas.com.,TRANSACTIONAL,en,UTILITY_WARNINGS,verified_enterprise_dlt_hard_negatives
Mahanagar Gas: Scheduled pipeline inspection in Chembur area on 05-Sep. Gas supply will remain normal throughout inspection.,TRANSACTIONAL,en,UTILITY_WARNINGS,verified_enterprise_dlt_hard_negatives
"Dear Consumer 02871029384, electricity bill for Aug-26 of Rs 1,450 is due on 05-Sep-26. Pay online at www.mahadiscom.in to avoid delayed payment charges. - MSEDCL",TRANSACTIONAL,en,UTILITY_WARNINGS,verified_enterprise_dlt_hard_negatives
Tata Power Alert: Power supply will be temporarily shutdown on 02-Sep from 10:00 AM to 02:00 PM in Sector 4 for essential feeder maintenance work. Inconvenience regretted.,TRANSACTIONAL,en,UTILITY_WARNINGS,verified_enterprise_dlt_hard_negatives
"Adani Electricity: Your bill for Consumer <ACCT> is Rs 3,820. Due date: 10-Sep. Pay via Adani Electricity App to get 0.5% prompt payment discount.",TRANSACTIONAL,en,UTILITY_WARNINGS,verified_enterprise_dlt_hard_negatives
BSES Rajdhani: Planned power outage in GK-II on 03-Sep from 11:00 AM to 01:00 PM for tree trimming along 11KV lines. Inconvenience regretted.,TRANSACTIONAL,en,UTILITY_WARNINGS,verified_enterprise_dlt_hard_negatives
MGL Gas Alert: Domestic PNG bill of Rs 890 generated for BP <ACCT>. Due date: 12-Sep-26. Pay online at mahanagargas.com.,TRANSACTIONAL,en,UTILITY_WARNINGS,verified_enterprise_dlt_hard_negatives
"IGL Gas: Dear Customer, meter reading for BP <ACCT> scheduled between 02-Sep to 04-Sep. Please facilitate IGL representative access to meter.",TRANSACTIONAL,en,UTILITY_WARNINGS,verified_enterprise_dlt_hard_negatives
BWSSB Water: Water supply in Bengaluru South will be disrupted on Wednesday due to maintenance at Cauvery Stage IV pumping station.,TRANSACTIONAL,en,UTILITY_WARNINGS,verified_enterprise_dlt_hard_negatives
"Torrent Power: Your electricity payment of Rs 2,340 for Service No <ACCT> is received successfully. Receipt No <REF>.",TRANSACTIONAL,en,UTILITY_WARNINGS,verified_enterprise_dlt_hard_negatives
"UPPCL Alert: Electricity bill of Rs 4,120 for Connection <ACCT> is due on 08-Sep. Pay online at upenergy.in to avail rebate.",TRANSACTIONAL,en,UTILITY_WARNINGS,verified_enterprise_dlt_hard_negatives
BESCOM Alert: Scheduled maintenance work in HSR Layout Sector 2 on 04-Sep from 10 AM to 4 PM. Power supply will remain affected.,TRANSACTIONAL,en,UTILITY_WARNINGS,verified_enterprise_dlt_hard_negatives
"MSEDCL Alert: Dear Consumer, payment of Rs 1,890 for Consumer No <ACCT> received with thanks on 31-Aug. - Mahavitaran",TRANSACTIONAL,en,UTILITY_WARNINGS,verified_enterprise_dlt_hard_negatives
"DHBVN Alert: Online bill payment of Rs 3,110 credited to A/C <ACCT>. Current balance is Rs 0.00.",TRANSACTIONAL,en,UTILITY_WARNINGS,verified_enterprise_dlt_hard_negatives
Tata Power DDL: Scheduled power outage on 03-Sep in Rohini Sector 9 from 09:30 AM to 01:30 PM for transformer testing.,TRANSACTIONAL,en,UTILITY_WARNINGS,verified_enterprise_dlt_hard_negatives
Adani Gas: PNG invoice for August is generated. Amount Rs 740 due on 14-Sep. Download invoice on adanigas.com.,TRANSACTIONAL,en,UTILITY_WARNINGS,verified_enterprise_dlt_hard_negatives
Mahanagar Gas: Scheduled pipeline inspection in Chembur area on 05-Sep. Gas supply will remain normal throughout inspection.,TRANSACTIONAL,en,UTILITY_WARNINGS,verified_enterprise_dlt_hard_negatives
"Dear Consumer 02871029384, electricity bill for Aug-26 of Rs 1,450 is due on 05-Sep-26. Pay online at www.mahadiscom.in to avoid delayed payment charges. - MSEDCL",TRANSACTIONAL,en,UTILITY_WARNINGS,verified_enterprise_dlt_hard_negatives
Tata Power Alert: Power supply will be temporarily shutdown on 02-Sep from 10:00 AM to 02:00 PM in Sector 4 for essential feeder maintenance work. Inconvenience regretted.,TRANSACTIONAL,en,UTILITY_WARNINGS,verified_enterprise_dlt_hard_negatives
"Adani Electricity: Your bill for Consumer <ACCT> is Rs 3,820. Due date: 10-Sep. Pay via Adani Electricity App to get 0.5% prompt payment discount.",TRANSACTIONAL,en,UTILITY_WARNINGS,verified_enterprise_dlt_hard_negatives
BSES Rajdhani: Planned power outage in GK-II on 03-Sep from 11:00 AM to 01:00 PM for tree trimming along 11KV lines. Inconvenience regretted.,TRANSACTIONAL,en,UTILITY_WARNINGS,verified_enterprise_dlt_hard_negatives
MGL Gas Alert: Domestic PNG bill of Rs 890 generated for BP <ACCT>. Due date: 12-Sep-26. Pay online at mahanagargas.com.,TRANSACTIONAL,en,UTILITY_WARNINGS,verified_enterprise_dlt_hard_negatives
"IGL Gas: Dear Customer, meter reading for BP <ACCT> scheduled between 02-Sep to 04-Sep. Please facilitate IGL representative access to meter.",TRANSACTIONAL,en,UTILITY_WARNINGS,verified_enterprise_dlt_hard_negatives
BWSSB Water: Water supply in Bengaluru South will be disrupted on Wednesday due to maintenance at Cauvery Stage IV pumping station.,TRANSACTIONAL,en,UTILITY_WARNINGS,verified_enterprise_dlt_hard_negatives
"Torrent Power: Your electricity payment of Rs 2,340 for Service No <ACCT> is received successfully. Receipt No <REF>.",TRANSACTIONAL,en,UTILITY_WARNINGS,verified_enterprise_dlt_hard_negatives
"UPPCL Alert: Electricity bill of Rs 4,120 for Connection <ACCT> is due on 08-Sep. Pay online at upenergy.in to avail rebate.",TRANSACTIONAL,en,UTILITY_WARNINGS,verified_enterprise_dlt_hard_negatives
BESCOM Alert: Scheduled maintenance work in HSR Layout Sector 2 on 04-Sep from 10 AM to 4 PM. Power supply will remain affected.,TRANSACTIONAL,en,UTILITY_WARNINGS,verified_enterprise_dlt_hard_negatives
"MSEDCL Alert: Dear Consumer, payment of Rs 1,890 for Consumer No <ACCT> received with thanks on 31-Aug. - Mahavitaran",TRANSACTIONAL,en,UTILITY_WARNINGS,verified_enterprise_dlt_hard_negatives
"DHBVN Alert: Online bill payment of Rs 3,110 credited to A/C <ACCT>. Current balance is Rs 0.00.",TRANSACTIONAL,en,UTILITY_WARNINGS,verified_enterprise_dlt_hard_negatives
Tata Power DDL: Scheduled power outage on 03-Sep in Rohini Sector 9 from 09:30 AM to 01:30 PM for transformer testing.,TRANSACTIONAL,en,UTILITY_WARNINGS,verified_enterprise_dlt_hard_negatives
Adani Gas: PNG invoice for August is generated. Amount Rs 740 due on 14-Sep. Download invoice on adanigas.com.,TRANSACTIONAL,en,UTILITY_WARNINGS,verified_enterprise_dlt_hard_negatives
Mahanagar Gas: Scheduled pipeline inspection in Chembur area on 05-Sep. Gas supply will remain normal throughout inspection.,TRANSACTIONAL,en,UTILITY_WARNINGS,verified_enterprise_dlt_hard_negatives
"582910 is your OTP for transaction of INR 2,500.00 at AMAZON PAY on Axis Bank Card ending <ACCT>. Valid for 5 mins. NEVER share OTP with anyone including bank staff.",TRANSACTIONAL,en,AUTHENTICATION_OTP,verified_enterprise_dlt_hard_negatives
481920 is your secret one-time password (OTP) to log in to SBI NetBanking. Valid for 3 minutes. Do not disclose to anyone. Bank never calls for OTP.,TRANSACTIONAL,en,AUTHENTICATION_OTP,verified_enterprise_dlt_hard_negatives
"928314 is your HDFC Bank verification code for NetBanking password reset. Do not share this OTP with anyone, even bank officials.",TRANSACTIONAL,en,AUTHENTICATION_OTP,verified_enterprise_dlt_hard_negatives
"319482 is your login OTP for ICICI Bank iMobile app. Valid for 180 seconds. If not requested by you, call 18001080 immediately.",TRANSACTIONAL,en,AUTHENTICATION_OTP,verified_enterprise_dlt_hard_negatives
194820 is the OTP to authorize UPI registration on device. Never share this code with anyone. - National Payments Corporation of India (NPCI),TRANSACTIONAL,en,AUTHENTICATION_OTP,verified_enterprise_dlt_hard_negatives
671924 is your verification code for UIDAI Aadhaar authentication. Valid for 10 minutes. UIDAI never asks for OTP over phone or email.,TRANSACTIONAL,en,AUTHENTICATION_OTP,verified_enterprise_dlt_hard_negatives
829104 is your OTP for Income Tax e-Filing portal login. Valid for 15 mins. Keep confidential. - Income Tax Department,TRANSACTIONAL,en,AUTHENTICATION_OTP,verified_enterprise_dlt_hard_negatives
519283 is your OTP for CoWIN beneficiary registration. Valid for 3 mins. Ministry of Health & Family Welfare.,TRANSACTIONAL,en,AUTHENTICATION_OTP,verified_enterprise_dlt_hard_negatives
491823 is your verification code for EPFO Member Portal login. EPFO staff never asks for OTP or UAN password.,TRANSACTIONAL,en,AUTHENTICATION_OTP,verified_enterprise_dlt_hard_negatives
739102 is your DigiLocker security OTP. Valid for 10 minutes. Access your verified government documents securely.,TRANSACTIONAL,en,AUTHENTICATION_OTP,verified_enterprise_dlt_hard_negatives
619284 is your Apple ID Verification Code. Do not share this code with anyone.,TRANSACTIONAL,en,AUTHENTICATION_OTP,verified_enterprise_dlt_hard_negatives
849201 is your Google verification code for 2-Step Verification. Google will never call asking for this code.,TRANSACTIONAL,en,AUTHENTICATION_OTP,verified_enterprise_dlt_hard_negatives
"391820 is your Microsoft account security code. If you didn't request this, review recent activity at account.live.com.",TRANSACTIONAL,en,AUTHENTICATION_OTP,verified_enterprise_dlt_hard_negatives
718293 is your WhatsApp registration code. Do not share this code with anyone.,TRANSACTIONAL,en,AUTHENTICATION_OTP,verified_enterprise_dlt_hard_negatives
582190 is your OTP to complete Swiggy order. Valid for 5 minutes. Enjoy your meal!,TRANSACTIONAL,en,AUTHENTICATION_OTP,verified_enterprise_dlt_hard_negatives
"582910 is your OTP for transaction of INR 2,500.00 at AMAZON PAY on Axis Bank Card ending <ACCT>. Valid for 5 mins. NEVER share OTP with anyone including bank staff.",TRANSACTIONAL,en,AUTHENTICATION_OTP,verified_enterprise_dlt_hard_negatives
481920 is your secret one-time password (OTP) to log in to SBI NetBanking. Valid for 3 minutes. Do not disclose to anyone. Bank never calls for OTP.,TRANSACTIONAL,en,AUTHENTICATION_OTP,verified_enterprise_dlt_hard_negatives
"928314 is your HDFC Bank verification code for NetBanking password reset. Do not share this OTP with anyone, even bank officials.",TRANSACTIONAL,en,AUTHENTICATION_OTP,verified_enterprise_dlt_hard_negatives
"319482 is your login OTP for ICICI Bank iMobile app. Valid for 180 seconds. If not requested by you, call 18001080 immediately.",TRANSACTIONAL,en,AUTHENTICATION_OTP,verified_enterprise_dlt_hard_negatives
194820 is the OTP to authorize UPI registration on device. Never share this code with anyone. - National Payments Corporation of India (NPCI),TRANSACTIONAL,en,AUTHENTICATION_OTP,verified_enterprise_dlt_hard_negatives
671924 is your verification code for UIDAI Aadhaar authentication. Valid for 10 minutes. UIDAI never asks for OTP over phone or email.,TRANSACTIONAL,en,AUTHENTICATION_OTP,verified_enterprise_dlt_hard_negatives
829104 is your OTP for Income Tax e-Filing portal login. Valid for 15 mins. Keep confidential. - Income Tax Department,TRANSACTIONAL,en,AUTHENTICATION_OTP,verified_enterprise_dlt_hard_negatives
519283 is your OTP for CoWIN beneficiary registration. Valid for 3 mins. Ministry of Health & Family Welfare.,TRANSACTIONAL,en,AUTHENTICATION_OTP,verified_enterprise_dlt_hard_negatives
491823 is your verification code for EPFO Member Portal login. EPFO staff never asks for OTP or UAN password.,TRANSACTIONAL,en,AUTHENTICATION_OTP,verified_enterprise_dlt_hard_negatives
739102 is your DigiLocker security OTP. Valid for 10 minutes. Access your verified government documents securely.,TRANSACTIONAL,en,AUTHENTICATION_OTP,verified_enterprise_dlt_hard_negatives
619284 is your Apple ID Verification Code. Do not share this code with anyone.,TRANSACTIONAL,en,AUTHENTICATION_OTP,verified_enterprise_dlt_hard_negatives
849201 is your Google verification code for 2-Step Verification. Google will never call asking for this code.,TRANSACTIONAL,en,AUTHENTICATION_OTP,verified_enterprise_dlt_hard_negatives
"391820 is your Microsoft account security code. If you didn't request this, review recent activity at account.live.com.",TRANSACTIONAL,en,AUTHENTICATION_OTP,verified_enterprise_dlt_hard_negatives
718293 is your WhatsApp registration code. Do not share this code with anyone.,TRANSACTIONAL,en,AUTHENTICATION_OTP,verified_enterprise_dlt_hard_negatives
582190 is your OTP to complete Swiggy order. Valid for 5 minutes. Enjoy your meal!,TRANSACTIONAL,en,AUTHENTICATION_OTP,verified_enterprise_dlt_hard_negatives
"582910 is your OTP for transaction of INR 2,500.00 at AMAZON PAY on Axis Bank Card ending <ACCT>. Valid for 5 mins. NEVER share OTP with anyone including bank staff.",TRANSACTIONAL,en,AUTHENTICATION_OTP,verified_enterprise_dlt_hard_negatives
481920 is your secret one-time password (OTP) to log in to SBI NetBanking. Valid for 3 minutes. Do not disclose to anyone. Bank never calls for OTP.,TRANSACTIONAL,en,AUTHENTICATION_OTP,verified_enterprise_dlt_hard_negatives
"928314 is your HDFC Bank verification code for NetBanking password reset. Do not share this OTP with anyone, even bank officials.",TRANSACTIONAL,en,AUTHENTICATION_OTP,verified_enterprise_dlt_hard_negatives
"319482 is your login OTP for ICICI Bank iMobile app. Valid for 180 seconds. If not requested by you, call 18001080 immediately.",TRANSACTIONAL,en,AUTHENTICATION_OTP,verified_enterprise_dlt_hard_negatives
194820 is the OTP to authorize UPI registration on device. Never share this code with anyone. - National Payments Corporation of India (NPCI),TRANSACTIONAL,en,AUTHENTICATION_OTP,verified_enterprise_dlt_hard_negatives
671924 is your verification code for UIDAI Aadhaar authentication. Valid for 10 minutes. UIDAI never asks for OTP over phone or email.,TRANSACTIONAL,en,AUTHENTICATION_OTP,verified_enterprise_dlt_hard_negatives
829104 is your OTP for Income Tax e-Filing portal login. Valid for 15 mins. Keep confidential. - Income Tax Department,TRANSACTIONAL,en,AUTHENTICATION_OTP,verified_enterprise_dlt_hard_negatives
519283 is your OTP for CoWIN beneficiary registration. Valid for 3 mins. Ministry of Health & Family Welfare.,TRANSACTIONAL,en,AUTHENTICATION_OTP,verified_enterprise_dlt_hard_negatives
491823 is your verification code for EPFO Member Portal login. EPFO staff never asks for OTP or UAN password.,TRANSACTIONAL,en,AUTHENTICATION_OTP,verified_enterprise_dlt_hard_negatives
739102 is your DigiLocker security OTP. Valid for 10 minutes. Access your verified government documents securely.,TRANSACTIONAL,en,AUTHENTICATION_OTP,verified_enterprise_dlt_hard_negatives
619284 is your Apple ID Verification Code. Do not share this code with anyone.,TRANSACTIONAL,en,AUTHENTICATION_OTP,verified_enterprise_dlt_hard_negatives
849201 is your Google verification code for 2-Step Verification. Google will never call asking for this code.,TRANSACTIONAL,en,AUTHENTICATION_OTP,verified_enterprise_dlt_hard_negatives
"391820 is your Microsoft account security code. If you didn't request this, review recent activity at account.live.com.",TRANSACTIONAL,en,AUTHENTICATION_OTP,verified_enterprise_dlt_hard_negatives
718293 is your WhatsApp registration code. Do not share this code with anyone.,TRANSACTIONAL,en,AUTHENTICATION_OTP,verified_enterprise_dlt_hard_negatives
582190 is your OTP to complete Swiggy order. Valid for 5 minutes. Enjoy your meal!,TRANSACTIONAL,en,AUTHENTICATION_OTP,verified_enterprise_dlt_hard_negatives
"582910 is your OTP for transaction of INR 2,500.00 at AMAZON PAY on Axis Bank Card ending <ACCT>. Valid for 5 mins. NEVER share OTP with anyone including bank staff.",TRANSACTIONAL,en,AUTHENTICATION_OTP,verified_enterprise_dlt_hard_negatives
481920 is your secret one-time password (OTP) to log in to SBI NetBanking. Valid for 3 minutes. Do not disclose to anyone. Bank never calls for OTP.,TRANSACTIONAL,en,AUTHENTICATION_OTP,verified_enterprise_dlt_hard_negatives
"928314 is your HDFC Bank verification code for NetBanking password reset. Do not share this OTP with anyone, even bank officials.",TRANSACTIONAL,en,AUTHENTICATION_OTP,verified_enterprise_dlt_hard_negatives
"319482 is your login OTP for ICICI Bank iMobile app. Valid for 180 seconds. If not requested by you, call 18001080 immediately.",TRANSACTIONAL,en,AUTHENTICATION_OTP,verified_enterprise_dlt_hard_negatives
194820 is the OTP to authorize UPI registration on device. Never share this code with anyone. - National Payments Corporation of India (NPCI),TRANSACTIONAL,en,AUTHENTICATION_OTP,verified_enterprise_dlt_hard_negatives
671924 is your verification code for UIDAI Aadhaar authentication. Valid for 10 minutes. UIDAI never asks for OTP over phone or email.,TRANSACTIONAL,en,AUTHENTICATION_OTP,verified_enterprise_dlt_hard_negatives
829104 is your OTP for Income Tax e-Filing portal login. Valid for 15 mins. Keep confidential. - Income Tax Department,TRANSACTIONAL,en,AUTHENTICATION_OTP,verified_enterprise_dlt_hard_negatives
519283 is your OTP for CoWIN beneficiary registration. Valid for 3 mins. Ministry of Health & Family Welfare.,TRANSACTIONAL,en,AUTHENTICATION_OTP,verified_enterprise_dlt_hard_negatives
491823 is your verification code for EPFO Member Portal login. EPFO staff never asks for OTP or UAN password.,TRANSACTIONAL,en,AUTHENTICATION_OTP,verified_enterprise_dlt_hard_negatives
739102 is your DigiLocker security OTP. Valid for 10 minutes. Access your verified government documents securely.,TRANSACTIONAL,en,AUTHENTICATION_OTP,verified_enterprise_dlt_hard_negatives
619284 is your Apple ID Verification Code. Do not share this code with anyone.,TRANSACTIONAL,en,AUTHENTICATION_OTP,verified_enterprise_dlt_hard_negatives
849201 is your Google verification code for 2-Step Verification. Google will never call asking for this code.,TRANSACTIONAL,en,AUTHENTICATION_OTP,verified_enterprise_dlt_hard_negatives
"391820 is your Microsoft account security code. If you didn't request this, review recent activity at account.live.com.",TRANSACTIONAL,en,AUTHENTICATION_OTP,verified_enterprise_dlt_hard_negatives
718293 is your WhatsApp registration code. Do not share this code with anyone.,TRANSACTIONAL,en,AUTHENTICATION_OTP,verified_enterprise_dlt_hard_negatives
582190 is your OTP to complete Swiggy order. Valid for 5 minutes. Enjoy your meal!,TRANSACTIONAL,en,AUTHENTICATION_OTP,verified_enterprise_dlt_hard_negatives
"582910 is your OTP for transaction of INR 2,500.00 at AMAZON PAY on Axis Bank Card ending <ACCT>. Valid for 5 mins. NEVER share OTP with anyone including bank staff.",TRANSACTIONAL,en,AUTHENTICATION_OTP,verified_enterprise_dlt_hard_negatives
481920 is your secret one-time password (OTP) to log in to SBI NetBanking. Valid for 3 minutes. Do not disclose to anyone. Bank never calls for OTP.,TRANSACTIONAL,en,AUTHENTICATION_OTP,verified_enterprise_dlt_hard_negatives
"928314 is your HDFC Bank verification code for NetBanking password reset. Do not share this OTP with anyone, even bank officials.",TRANSACTIONAL,en,AUTHENTICATION_OTP,verified_enterprise_dlt_hard_negatives
"319482 is your login OTP for ICICI Bank iMobile app. Valid for 180 seconds. If not requested by you, call 18001080 immediately.",TRANSACTIONAL,en,AUTHENTICATION_OTP,verified_enterprise_dlt_hard_negatives
194820 is the OTP to authorize UPI registration on device. Never share this code with anyone. - National Payments Corporation of India (NPCI),TRANSACTIONAL,en,AUTHENTICATION_OTP,verified_enterprise_dlt_hard_negatives
