record_id,deidentified_text,annotator_1_label,annotator_2_label,is_disagreement,disagreement_reason,adjudicated_label,adjudication_rationale
ANN_0220,एसबीआई ऑनलाइन बैंकिंग के लिए आपका ओटीपी 134560 है। यह किसी के साथ साझा न करें।,TRANSACTIONAL,TRANSACTIONAL,False,N/A,TRANSACTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0221,Your OTP for HDFC Bank NetBanking login is 594592. Valid for 10 minutes. Do not share with anyone.,TRANSACTIONAL,TRANSACTIONAL,False,N/A,TRANSACTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0222,"An amount of INR 1,500.00 has been debited from your Kotak Bank A/c XX8112 on 31-Aug-26 (UPI Ref REF87652169). Balance: INR 8,450.00.",TRANSACTIONAL,TRANSACTIONAL,False,N/A,TRANSACTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0223,"Dear Customer, Rs.48000.00 has been credited to your HDFC Bank account XX8970 by UPI Ref REF45453171 from VARUN PRAKASH (VPA: user34@bank).",TRANSACTIONAL,TRANSACTIONAL,False,N/A,TRANSACTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0224,Your Swiggy order #REF21149697 is out for delivery. Share delivery PIN 863978 with delivery partner. Track: https://swiggy.com/track,TRANSACTIONAL,TRANSACTIONAL,False,N/A,TRANSACTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0225,"MSEDCL Bill Alert: Bill of Rs.1,240 for Consumer No. REF62418906 due on 15-Sep-26. Pay online at https://mahadiscom.in to avoid late fee.",TRANSACTIONAL,TRANSACTIONAL,False,N/A,TRANSACTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0226,Your Jio number 9835146282 has been recharged with Rs.299 plan. Validity: 28 days. High speed data: 1.5GB/day.,TRANSACTIONAL,TRANSACTIONAL,False,N/A,TRANSACTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0227,"Indian Railways: PNR REF64440645, Train 12952, Coach B3, Berth 24 (Confirmed). Charting done. Happy journey!",TRANSACTIONAL,TRANSACTIONAL,False,N/A,TRANSACTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0228,"Dear Customer, Your monthly statement for Axis Bank Credit Card ending XX5757 is generated. Total due: Rs.5,420. Due date: 10-Sep.",TRANSACTIONAL,TRANSACTIONAL,False,N/A,TRANSACTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0229,"प्रिय ग्राहक, महावितरण वीज बिल रु 1,240 यशस्वीरित्या भरले गेले आहे. पावती क्रमांक: REF39168464.",TRANSACTIONAL,TRANSACTIONAL,False,N/A,TRANSACTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0230,एसबीआई ऑनलाइन बैंकिंग के लिए आपका ओटीपी 255989 है। यह किसी के साथ साझा न करें।,TRANSACTIONAL,TRANSACTIONAL,False,N/A,TRANSACTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0231,Your OTP for HDFC Bank NetBanking login is 626047. Valid for 10 minutes. Do not share with anyone.,TRANSACTIONAL,TRANSACTIONAL,False,N/A,TRANSACTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0232,"An amount of INR 1,500.00 has been debited from your Kotak Bank A/c XX3717 on 31-Aug-26 (UPI Ref REF23691164). Balance: INR 8,450.00.",TRANSACTIONAL,TRANSACTIONAL,False,N/A,TRANSACTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0233,"Dear Customer, Rs.48000.00 has been credited to your HDFC Bank account XX9477 by UPI Ref REF20055079 from VARUN PRAKASH (VPA: user28@bank).",TRANSACTIONAL,TRANSACTIONAL,False,N/A,TRANSACTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0234,Your Swiggy order #REF77812526 is out for delivery. Share delivery PIN 526752 with delivery partner. Track: https://swiggy.com/track,TRANSACTIONAL,PROMOTIONAL,True,Annotator 2 flagged inclusion of optional service upgrade link.,TRANSACTIONAL,Lead Auditor confirmed core message was a verified debit/credit transaction confirmation.
ANN_0235,"MSEDCL Bill Alert: Bill of Rs.1,240 for Consumer No. REF75954738 due on 15-Sep-26. Pay online at https://mahadiscom.in to avoid late fee.",TRANSACTIONAL,TRANSACTIONAL,False,N/A,TRANSACTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0236,Your Jio number 9849648899 has been recharged with Rs.299 plan. Validity: 28 days. High speed data: 1.5GB/day.,TRANSACTIONAL,TRANSACTIONAL,False,N/A,TRANSACTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0237,"Indian Railways: PNR REF99097673, Train 12952, Coach B3, Berth 24 (Confirmed). Charting done. Happy journey!",TRANSACTIONAL,TRANSACTIONAL,False,N/A,TRANSACTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0238,"Dear Customer, Your monthly statement for Axis Bank Credit Card ending XX1054 is generated. Total due: Rs.5,420. Due date: 10-Sep.",TRANSACTIONAL,TRANSACTIONAL,False,N/A,TRANSACTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0239,"प्रिय ग्राहक, महावितरण वीज बिल रु 1,240 यशस्वीरित्या भरले गेले आहे. पावती क्रमांक: REF62934615.",TRANSACTIONAL,TRANSACTIONAL,False,N/A,TRANSACTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0240,एसबीआई ऑनलाइन बैंकिंग के लिए आपका ओटीपी 687518 है। यह किसी के साथ साझा न करें।,TRANSACTIONAL,TRANSACTIONAL,False,N/A,TRANSACTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0241,Your OTP for HDFC Bank NetBanking login is 779520. Valid for 10 minutes. Do not share with anyone.,TRANSACTIONAL,TRANSACTIONAL,False,N/A,TRANSACTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0242,"An amount of INR 1,500.00 has been debited from your Kotak Bank A/c XX3143 on 31-Aug-26 (UPI Ref REF95808215). Balance: INR 8,450.00.",TRANSACTIONAL,TRANSACTIONAL,False,N/A,TRANSACTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0243,"Dear Customer, Rs.48000.00 has been credited to your HDFC Bank account XX3538 by UPI Ref REF39677043 from VARUN PRAKASH (VPA: user46@bank).",TRANSACTIONAL,TRANSACTIONAL,False,N/A,TRANSACTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0244,Your Swiggy order #REF61100382 is out for delivery. Share delivery PIN 745588 with delivery partner. Track: https://swiggy.com/track,TRANSACTIONAL,TRANSACTIONAL,False,N/A,TRANSACTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0245,"MSEDCL Bill Alert: Bill of Rs.1,240 for Consumer No. REF83678496 due on 15-Sep-26. Pay online at https://mahadiscom.in to avoid late fee.",TRANSACTIONAL,TRANSACTIONAL,False,N/A,TRANSACTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0246,Your Jio number 9828803796 has been recharged with Rs.299 plan. Validity: 28 days. High speed data: 1.5GB/day.,TRANSACTIONAL,TRANSACTIONAL,False,N/A,TRANSACTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0247,"Indian Railways: PNR REF85899393, Train 12952, Coach B3, Berth 24 (Confirmed). Charting done. Happy journey!",TRANSACTIONAL,TRANSACTIONAL,False,N/A,TRANSACTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0248,"Dear Customer, Your monthly statement for Axis Bank Credit Card ending XX7035 is generated. Total due: Rs.5,420. Due date: 10-Sep.",TRANSACTIONAL,TRANSACTIONAL,False,N/A,TRANSACTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0249,"प्रिय ग्राहक, महावितरण वीज बिल रु 1,240 यशस्वीरित्या भरले गेले आहे. पावती क्रमांक: REF87973011.",TRANSACTIONAL,TRANSACTIONAL,False,N/A,TRANSACTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0250,एसबीआई ऑनलाइन बैंकिंग के लिए आपका ओटीपी 756639 है। यह किसी के साथ साझा न करें।,TRANSACTIONAL,TRANSACTIONAL,False,N/A,TRANSACTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0251,Your OTP for HDFC Bank NetBanking login is 356713. Valid for 10 minutes. Do not share with anyone.,TRANSACTIONAL,TRANSACTIONAL,False,N/A,TRANSACTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0252,"An amount of INR 1,500.00 has been debited from your Kotak Bank A/c XX4186 on 31-Aug-26 (UPI Ref REF63505232). Balance: INR 8,450.00.",TRANSACTIONAL,TRANSACTIONAL,False,N/A,TRANSACTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0253,"Dear Customer, Rs.48000.00 has been credited to your HDFC Bank account XX9428 by UPI Ref REF43877350 from VARUN PRAKASH (VPA: user82@bank).",TRANSACTIONAL,TRANSACTIONAL,False,N/A,TRANSACTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0254,Your Swiggy order #REF77225603 is out for delivery. Share delivery PIN 248757 with delivery partner. Track: https://swiggy.com/track,TRANSACTIONAL,TRANSACTIONAL,False,N/A,TRANSACTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0255,"MSEDCL Bill Alert: Bill of Rs.1,240 for Consumer No. REF88987338 due on 15-Sep-26. Pay online at https://mahadiscom.in to avoid late fee.",TRANSACTIONAL,TRANSACTIONAL,False,N/A,TRANSACTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0256,Your Jio number 9844569361 has been recharged with Rs.299 plan. Validity: 28 days. High speed data: 1.5GB/day.,TRANSACTIONAL,PROMOTIONAL,True,Annotator 2 flagged inclusion of optional service upgrade link.,TRANSACTIONAL,Lead Auditor confirmed core message was a verified debit/credit transaction confirmation.
ANN_0257,"Indian Railways: PNR REF74504149, Train 12952, Coach B3, Berth 24 (Confirmed). Charting done. Happy journey!",TRANSACTIONAL,TRANSACTIONAL,False,N/A,TRANSACTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0258,"Dear Customer, Your monthly statement for Axis Bank Credit Card ending XX1645 is generated. Total due: Rs.5,420. Due date: 10-Sep.",TRANSACTIONAL,TRANSACTIONAL,False,N/A,TRANSACTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0259,"प्रिय ग्राहक, महावितरण वीज बिल रु 1,240 यशस्वीरित्या भरले गेले आहे. पावती क्रमांक: REF92125254.",TRANSACTIONAL,TRANSACTIONAL,False,N/A,TRANSACTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0260,एसबीआई ऑनलाइन बैंकिंग के लिए आपका ओटीपी 397881 है। यह किसी के साथ साझा न करें।,TRANSACTIONAL,TRANSACTIONAL,False,N/A,TRANSACTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0261,Your OTP for HDFC Bank NetBanking login is 791757. Valid for 10 minutes. Do not share with anyone.,TRANSACTIONAL,TRANSACTIONAL,False,N/A,TRANSACTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0262,"An amount of INR 1,500.00 has been debited from your Kotak Bank A/c XX3866 on 31-Aug-26 (UPI Ref REF50381731). Balance: INR 8,450.00.",TRANSACTIONAL,TRANSACTIONAL,False,N/A,TRANSACTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0263,"Dear Customer, Rs.48000.00 has been credited to your HDFC Bank account XX4850 by UPI Ref REF41970599 from VARUN PRAKASH (VPA: user20@bank).",TRANSACTIONAL,TRANSACTIONAL,False,N/A,TRANSACTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0264,Your Swiggy order #REF78168486 is out for delivery. Share delivery PIN 322320 with delivery partner. Track: https://swiggy.com/track,TRANSACTIONAL,TRANSACTIONAL,False,N/A,TRANSACTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0265,"MSEDCL Bill Alert: Bill of Rs.1,240 for Consumer No. REF81240343 due on 15-Sep-26. Pay online at https://mahadiscom.in to avoid late fee.",TRANSACTIONAL,TRANSACTIONAL,False,N/A,TRANSACTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0266,Your Jio number 9869365444 has been recharged with Rs.299 plan. Validity: 28 days. High speed data: 1.5GB/day.,TRANSACTIONAL,TRANSACTIONAL,False,N/A,TRANSACTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0267,"Indian Railways: PNR REF96654442, Train 12952, Coach B3, Berth 24 (Confirmed). Charting done. Happy journey!",TRANSACTIONAL,TRANSACTIONAL,False,N/A,TRANSACTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0268,"Dear Customer, Your monthly statement for Axis Bank Credit Card ending XX7122 is generated. Total due: Rs.5,420. Due date: 10-Sep.",TRANSACTIONAL,TRANSACTIONAL,False,N/A,TRANSACTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0269,"प्रिय ग्राहक, महावितरण वीज बिल रु 1,240 यशस्वीरित्या भरले गेले आहे. पावती क्रमांक: REF50539152.",TRANSACTIONAL,TRANSACTIONAL,False,N/A,TRANSACTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0270,एसबीआई ऑनलाइन बैंकिंग के लिए आपका ओटीपी 830026 है। यह किसी के साथ साझा न करें।,TRANSACTIONAL,TRANSACTIONAL,False,N/A,TRANSACTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0271,Your OTP for HDFC Bank NetBanking login is 527236. Valid for 10 minutes. Do not share with anyone.,TRANSACTIONAL,TRANSACTIONAL,False,N/A,TRANSACTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0272,"An amount of INR 1,500.00 has been debited from your Kotak Bank A/c XX7667 on 31-Aug-26 (UPI Ref REF83976082). Balance: INR 8,450.00.",TRANSACTIONAL,TRANSACTIONAL,False,N/A,TRANSACTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0273,"Dear Customer, Rs.48000.00 has been credited to your HDFC Bank account XX4004 by UPI Ref REF47639184 from VARUN PRAKASH (VPA: user83@bank).",TRANSACTIONAL,TRANSACTIONAL,False,N/A,TRANSACTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0274,Your Swiggy order #REF55745469 is out for delivery. Share delivery PIN 980438 with delivery partner. Track: https://swiggy.com/track,TRANSACTIONAL,TRANSACTIONAL,False,N/A,TRANSACTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0275,"MSEDCL Bill Alert: Bill of Rs.1,240 for Consumer No. REF48808656 due on 15-Sep-26. Pay online at https://mahadiscom.in to avoid late fee.",TRANSACTIONAL,TRANSACTIONAL,False,N/A,TRANSACTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0276,Your Jio number 9832992356 has been recharged with Rs.299 plan. Validity: 28 days. High speed data: 1.5GB/day.,TRANSACTIONAL,TRANSACTIONAL,False,N/A,TRANSACTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0277,"Indian Railways: PNR REF97384552, Train 12952, Coach B3, Berth 24 (Confirmed). Charting done. Happy journey!",TRANSACTIONAL,TRANSACTIONAL,False,N/A,TRANSACTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0278,"Dear Customer, Your monthly statement for Axis Bank Credit Card ending XX5806 is generated. Total due: Rs.5,420. Due date: 10-Sep.",TRANSACTIONAL,PROMOTIONAL,True,Annotator 2 flagged inclusion of optional service upgrade link.,TRANSACTIONAL,Lead Auditor confirmed core message was a verified debit/credit transaction confirmation.
ANN_0279,"प्रिय ग्राहक, महावितरण वीज बिल रु 1,240 यशस्वीरित्या भरले गेले आहे. पावती क्रमांक: REF52607220.",TRANSACTIONAL,TRANSACTIONAL,False,N/A,TRANSACTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0280,एसबीआई ऑनलाइन बैंकिंग के लिए आपका ओटीपी 442703 है। यह किसी के साथ साझा न करें।,TRANSACTIONAL,TRANSACTIONAL,False,N/A,TRANSACTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0281,Flat 50% off on all Myntra orders today! Use coupon code FESTIVE50 at checkout: https://myntra.com/sale,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0282,"Mega Electronics Sale! Get up to Rs.10,000 instant cashback on HDFC Bank cards. Shop now at Amazon: https://amazon.in/deals",PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0283,Special Offer: Upgrade to Airtel Xstream Fiber at 0 installation cost. Get 200 Mbps + 15 OTT apps free. Visit https://airtel.in/broadband,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0284,Domino's Weekend Feast! Buy 1 Pizza and Get 1 Free. Use coupon BOGO on Domino's app: https://dominos.co.in,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0285,"Exclusive for you! Pre-approved personal loan of up to Rs.5,00,000 with zero processing fees. Apply now at Tata Capital: https://tatacapital.com",PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0286,दिवाळी विशेष सेल! सर्व कपड्यांवर 40% सूट. आजच नजीकच्या दुकानाला भेट द्या: https://dmart.in,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0287,त्योहारों का धमाकेदार ऑफर! आज ही खरीदें और पाएं 50% तक की छूट। बिग बाजार चलें: https://bigbazaar.com,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0288,Flat 50% off on all Myntra orders today! Use coupon code FESTIVE50 at checkout: https://myntra.com/sale,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0289,"Mega Electronics Sale! Get up to Rs.10,000 instant cashback on HDFC Bank cards. Shop now at Amazon: https://amazon.in/deals",PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0290,Special Offer: Upgrade to Airtel Xstream Fiber at 0 installation cost. Get 200 Mbps + 15 OTT apps free. Visit https://airtel.in/broadband,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0291,Domino's Weekend Feast! Buy 1 Pizza and Get 1 Free. Use coupon BOGO on Domino's app: https://dominos.co.in,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0292,"Exclusive for you! Pre-approved personal loan of up to Rs.5,00,000 with zero processing fees. Apply now at Tata Capital: https://tatacapital.com",PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0293,दिवाळी विशेष सेल! सर्व कपड्यांवर 40% सूट. आजच नजीकच्या दुकानाला भेट द्या: https://dmart.in,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0294,त्योहारों का धमाकेदार ऑफर! आज ही खरीदें और पाएं 50% तक की छूट। बिग बाजार चलें: https://bigbazaar.com,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0295,Flat 50% off on all Myntra orders today! Use coupon code FESTIVE50 at checkout: https://myntra.com/sale,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0296,"Mega Electronics Sale! Get up to Rs.10,000 instant cashback on HDFC Bank cards. Shop now at Amazon: https://amazon.in/deals",PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0297,Special Offer: Upgrade to Airtel Xstream Fiber at 0 installation cost. Get 200 Mbps + 15 OTT apps free. Visit https://airtel.in/broadband,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0298,Domino's Weekend Feast! Buy 1 Pizza and Get 1 Free. Use coupon BOGO on Domino's app: https://dominos.co.in,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0299,"Exclusive for you! Pre-approved personal loan of up to Rs.5,00,000 with zero processing fees. Apply now at Tata Capital: https://tatacapital.com",PROMOTIONAL,PERSONAL,True,Annotator 2 viewed informal conversational greeting as personal chat.,PROMOTIONAL,Lead Auditor confirmed commercial promotional offer intent from registered sender.
ANN_0300,दिवाळी विशेष सेल! सर्व कपड्यांवर 40% सूट. आजच नजीकच्या दुकानाला भेट द्या: https://dmart.in,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0301,त्योहारों का धमाकेदार ऑफर! आज ही खरीदें और पाएं 50% तक की छूट। बिग बाजार चलें: https://bigbazaar.com,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0302,Flat 50% off on all Myntra orders today! Use coupon code FESTIVE50 at checkout: https://myntra.com/sale,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0303,"Mega Electronics Sale! Get up to Rs.10,000 instant cashback on HDFC Bank cards. Shop now at Amazon: https://amazon.in/deals",PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0304,Special Offer: Upgrade to Airtel Xstream Fiber at 0 installation cost. Get 200 Mbps + 15 OTT apps free. Visit https://airtel.in/broadband,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0305,Domino's Weekend Feast! Buy 1 Pizza and Get 1 Free. Use coupon BOGO on Domino's app: https://dominos.co.in,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0306,"Exclusive for you! Pre-approved personal loan of up to Rs.5,00,000 with zero processing fees. Apply now at Tata Capital: https://tatacapital.com",PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0307,दिवाळी विशेष सेल! सर्व कपड्यांवर 40% सूट. आजच नजीकच्या दुकानाला भेट द्या: https://dmart.in,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0308,त्योहारों का धमाकेदार ऑफर! आज ही खरीदें और पाएं 50% तक की छूट। बिग बाजार चलें: https://bigbazaar.com,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0309,Flat 50% off on all Myntra orders today! Use coupon code FESTIVE50 at checkout: https://myntra.com/sale,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0310,"Mega Electronics Sale! Get up to Rs.10,000 instant cashback on HDFC Bank cards. Shop now at Amazon: https://amazon.in/deals",PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0311,Special Offer: Upgrade to Airtel Xstream Fiber at 0 installation cost. Get 200 Mbps + 15 OTT apps free. Visit https://airtel.in/broadband,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0312,Domino's Weekend Feast! Buy 1 Pizza and Get 1 Free. Use coupon BOGO on Domino's app: https://dominos.co.in,PROMOTIONAL,PERSONAL,True,Annotator 2 viewed informal conversational greeting as personal chat.,PROMOTIONAL,Lead Auditor confirmed commercial promotional offer intent from registered sender.
ANN_0313,"Exclusive for you! Pre-approved personal loan of up to Rs.5,00,000 with zero processing fees. Apply now at Tata Capital: https://tatacapital.com",PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0314,दिवाळी विशेष सेल! सर्व कपड्यांवर 40% सूट. आजच नजीकच्या दुकानाला भेट द्या: https://dmart.in,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0315,त्योहारों का धमाकेदार ऑफर! आज ही खरीदें और पाएं 50% तक की छूट। बिग बाजार चलें: https://bigbazaar.com,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0316,Flat 50% off on all Myntra orders today! Use coupon code FESTIVE50 at checkout: https://myntra.com/sale,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0317,"Mega Electronics Sale! Get up to Rs.10,000 instant cashback on HDFC Bank cards. Shop now at Amazon: https://amazon.in/deals",PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0318,Special Offer: Upgrade to Airtel Xstream Fiber at 0 installation cost. Get 200 Mbps + 15 OTT apps free. Visit https://airtel.in/broadband,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0319,Domino's Weekend Feast! Buy 1 Pizza and Get 1 Free. Use coupon BOGO on Domino's app: https://dominos.co.in,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0320,"Exclusive for you! Pre-approved personal loan of up to Rs.5,00,000 with zero processing fees. Apply now at Tata Capital: https://tatacapital.com",PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0321,दिवाळी विशेष सेल! सर्व कपड्यांवर 40% सूट. आजच नजीकच्या दुकानाला भेट द्या: https://dmart.in,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0322,त्योहारों का धमाकेदार ऑफर! आज ही खरीदें और पाएं 50% तक की छूट। बिग बाजार चलें: https://bigbazaar.com,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0323,Flat 50% off on all Myntra orders today! Use coupon code FESTIVE50 at checkout: https://myntra.com/sale,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0324,"Mega Electronics Sale! Get up to Rs.10,000 instant cashback on HDFC Bank cards. Shop now at Amazon: https://amazon.in/deals",PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0325,Special Offer: Upgrade to Airtel Xstream Fiber at 0 installation cost. Get 200 Mbps + 15 OTT apps free. Visit https://airtel.in/broadband,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0326,Domino's Weekend Feast! Buy 1 Pizza and Get 1 Free. Use coupon BOGO on Domino's app: https://dominos.co.in,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0327,"Exclusive for you! Pre-approved personal loan of up to Rs.5,00,000 with zero processing fees. Apply now at Tata Capital: https://tatacapital.com",PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
