text,category,label_id,language,clean_text,template_hash,template_sig,source,timestamp,is_synthetic,char_len,word_count,digit_ratio,exclaim_count,special_ratio,has_url,has_phone,currency_count,urgency_count,sensitive_info_count,refund_scam_count
Dunno leh cant remember mayb lor. So wat time r we meeting tmr?,PERSONAL,0,en,Dunno leh cant remember mayb lor So wat time r we meeting tmr,074e1ef27b6ab165,074e1ef27b6ab165,dataset_5971_real,2026-08-01,False,63.0,13.0,0.0,0.0,0.031746031746031744,0.0,0.0,0.0,0.0,0.0,0.0
alright. Thanks for the advice. Enjoy your night out. I'ma try to get some sleep...,PERSONAL,0,en,alright Thanks for the advice Enjoy your night out I ma try to get some sleep,78778736cbd380a7,78778736cbd380a7,dataset_5971_real,2026-08-01,False,83.0,16.0,0.0,0.0,0.08433734939759036,0.0,0.0,0.0,0.0,0.0,0.0
Anyway i'm going shopping on my own now. Cos my sis not done yet. Dun disturb u liao.,PERSONAL,0,en,Anyway i m going shopping on my own now Cos my sis not done yet Dun disturb u liao,70deee2b64758cac,70deee2b64758cac,dataset_5971_real,2026-08-01,False,85.0,19.0,0.0,0.0,0.047058823529411764,0.0,0.0,0.0,0.0,0.0,0.0
I take it we didn't have the phone callon Friday. Can we assume we won't have it this year now?,PERSONAL,0,en,I take it we didn t have the phone callon Friday Can we assume we won t have it this year now,602f4a7d2ed435f7,602f4a7d2ed435f7,dataset_5971_real,2026-08-01,False,95.0,22.0,0.0,0.0,0.042105263157894736,0.0,0.0,0.0,0.0,0.0,0.0
Wrong phone! This phone! I answer this one but assume the other is people i don't well,PERSONAL,0,en,Wrong phone This phone I answer this one but assume the other is people i don t well,3a6a7b3b1622505d,3a6a7b3b1622505d,dataset_5971_real,2026-08-01,False,86.0,18.0,0.0,2.0,0.03488372093023256,0.0,0.0,0.0,0.0,0.0,0.0
Nope wif my sis lor... Aft bathing my dog then i can bathe... Looks like it's going 2 rain soon.,PERSONAL,0,en,Nope wif my sis lor Aft bathing my dog then i can bathe Looks like it s going 2 rain soon,b6272ed601e3a06f,b6272ed601e3a06f,dataset_5971_real,2026-08-01,False,96.0,21.0,0.010416666666666666,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
MAKE SURE ALEX KNOWS HIS BIRTHDAY IS OVER IN FIFTEEN MINUTES AS FAR AS YOU'RE CONCERNED,PERSONAL,0,en,MAKE SURE ALEX KNOWS HIS BIRTHDAY IS OVER IN FIFTEEN MINUTES AS FAR AS YOU RE CONCERNED,e1aee38d2078fb8c,e1aee38d2078fb8c,dataset_5971_real,2026-08-01,False,87.0,17.0,0.0,0.0,0.011494252873563218,0.0,0.0,0.0,0.0,0.0,0.0
Shadowfax: Your Myntra order <REF> is out for delivery. Contact delivery partner at <PHONE>. Delivery OTP: 4019.,TRANSACTIONAL,1,en,Shadowfax Your Myntra order REF is out for delivery Contact delivery partner at PHONE Delivery OTP 4019,2a57d8983f29a70a,2a57d8983f29a70a,verified_enterprise_dlt_hard_negatives,2026-08-31,False,112.0,17.0,0.03571428571428571,0.0,0.08035714285714286,0.0,0.0,0.0,0.0,1.0,0.0
Otherwise had part time job na-tuition..,PERSONAL,0,en,Otherwise had part time job na tuition,98bdb185772b22e3,98bdb185772b22e3,dataset_5971_real,2026-08-01,False,40.0,7.0,0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0
Doesn't g have class early tomorrow and thus shouldn't be trying to smoke at  &lt;#&gt;,PERSONAL,0,en,Doesn t g have class early tomorrow and thus shouldn t be trying to smoke at lt gt,4378ea4139b7b64d,4378ea4139b7b64d,dataset_5971_real,2026-08-01,False,87.0,18.0,0.0,0.0,0.08045977011494253,0.0,0.0,0.0,0.0,0.0,0.0
After the drug she will be able to eat.,PERSONAL,0,en,After the drug she will be able to eat,61a8778bf61dda15,61a8778bf61dda15,dataset_5971_real,2026-08-01,False,39.0,9.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0
My uncles in Atlanta. Wish you guys a great semester.,PERSONAL,0,en,My uncles in Atlanta Wish you guys a great semester,a7c56ce6d4c62ade,a7c56ce6d4c62ade,uci_sms_spam_collection,2026-07-15,False,53.0,10.0,0.0,0.0,0.03773584905660377,0.0,0.0,0.0,0.0,0.0,0.0
"Ups which is 3days also, and the shipping company that takes 2wks. The other way is usps which takes a week but when it gets to lag you may have to bribe nipost to get your stuff.",PERSONAL,0,en,Ups which is 3days also and the shipping company that takes 2wks The other way is usps which takes a week but when it gets to lag you may have to bribe nipost to get your stuff,a714f0c480f44102,a714f0c480f44102,dataset_5971_real,2026-08-01,False,179.0,37.0,0.0111731843575419,0.0,0.01675977653631285,0.0,0.0,0.0,0.0,0.0,0.0
Hiya. How was last night? I've been naughty and bought myself clothes and very little ... Ready for more shopping tho! What kind of time do you wanna meet?,PERSONAL,0,hinglish,Hiya How was last night I ve been naughty and bought myself clothes and very little Ready for more shopping tho What kind of time do you wanna meet,d5a5a96d9be47947,d5a5a96d9be47947,dataset_5971_real,2026-08-01,False,155.0,29.0,0.0,1.0,0.05161290322580645,0.0,0.0,0.0,0.0,0.0,0.0
Yeah whatever lol,PERSONAL,0,en,Yeah whatever lol,4796642528e4ed8f,4796642528e4ed8f,dataset_5971_real,2026-08-01,False,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Received Rs.15.00 in your Kotak Bank A/c <ACCT> from <VPA> on 25-04-26.Ref <REF>.,TRANSACTIONAL,1,en,Received Rs 15 00 in your Kotak Bank A c ACCT from VPA on 25 04 26 Ref REF,650b734391bec224,650b734391bec224,user_dataset_384,2026-08-15,False,81.0,19.0,0.12345679012345678,0.0,0.16049382716049382,0.0,0.0,1.0,0.0,0.0,0.0
"Canara Bank Alert: Mobile banking registration initiated for A/C <ACCT>. If not done by you, call <PHONE> immediately to block access.",TRANSACTIONAL,1,hinglish,Canara Bank Alert Mobile banking registration initiated for A C ACCT If not done by you call PHONE immediately to block access,600be406243356ae,600be406243356ae,verified_enterprise_dlt_hard_negatives,2026-08-31,False,134.0,22.0,0.0,0.0,0.06716417910447761,0.0,0.0,0.0,1.0,0.0,0.0
"Open rebtel with firefox. When it loads just put plus sign in the user name place, and it will show you two numbers. The lower number is my number. Once you pick that number the pin will display okay!",TRANSACTIONAL,1,hinglish,Open rebtel with firefox When it loads just put plus sign in the user name place and it will show you two numbers The lower number is my number Once you pick that number the pin will display okay,f81d11fb17828f77,f81d11fb17828f77,dataset_5971_real,2026-08-01,False,200.0,39.0,0.0,1.0,0.025,0.0,0.0,0.0,0.0,1.0,0.0
You will be receiving this week's Triple Echo ringtone shortly. Enjoy it!,SCAM,3,en,You will be receiving this week s Triple Echo ringtone shortly Enjoy it,697f27482b4f9868,697f27482b4f9868,dataset_5971_real,2026-08-01,False,73.0,13.0,0.0,1.0,0.0410958904109589,0.0,0.0,0.0,0.0,0.0,0.0
Surely result will offer:),PROMOTIONAL,2,en,Surely result will offer,e846f01e463e5a9a,e846f01e463e5a9a,dataset_5971_real,2026-08-01,False,26.0,4.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0
I sent them. Have u got that?,TRANSACTIONAL,1,en,I sent them Have u got that,b5a2bb3848023aeb,b5a2bb3848023aeb,dataset_5971_real,2026-08-01,False,29.0,7.0,0.0,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.0
Bought one ringtone and now getting texts costing 3 pound offering more tones etc,SCAM,3,en,Bought one ringtone and now getting texts costing 3 pound offering more tones etc,867625f249eb2f7f,867625f249eb2f7f,dataset_5971_real,2026-08-01,False,81.0,14.0,0.012345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Got fujitsu, ibm, hp, toshiba... Got a lot of model how to say...",PERSONAL,0,en,Got fujitsu ibm hp toshiba Got a lot of model how to say,310deaa576c78148,310deaa576c78148,dataset_5971_real,2026-08-01,False,65.0,13.0,0.0,0.0,0.13846153846153847,0.0,0.0,0.0,0.0,0.0,0.0
Armand says get your ass over to epsilon,PERSONAL,0,en,Armand says get your ass over to epsilon,af60b8727e39717c,af60b8727e39717c,dataset_5971_real,2026-08-01,False,40.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call <PHONE> NOW! Only 10p per min. BT-national-rate",SCAM,3,en,This is the 2nd time we have tried 2 contact u U have won the 750 Pound prize 2 claim is easy call PHONE NOW Only 10p per min BT national rate,a17422969c3b3f6c,a17422969c3b3f6c,dataset_5971_real,2026-08-01,False,149.0,32.0,0.053691275167785234,1.0,0.06040268456375839,0.0,0.0,0.0,0.0,0.0,0.0
"Nothing. I meant that once the money enters your account here, the bank will remove its flat rate. Someone transfered  &lt;#&gt;  to my account and  &lt;#&gt; dollars got removed. So the banks differ and charges also differ.be sure you trust the 9ja person you are sending account details to cos...",TRANSACTIONAL,1,en,Nothing I meant that once the money enters your account here the bank will remove its flat rate Someone transfered lt gt to my account and lt gt dollars got removed So the banks differ and charges also differ be sure you trust the 9ja person you are sending account details to cos,ec7769dc3b6ff251,ec7769dc3b6ff251,dataset_5971_real,2026-08-01,False,298.0,53.0,0.003355704697986577,0.0,0.06040268456375839,0.0,0.0,0.0,0.0,0.0,0.0
Your account has been credited with 500 FREE Text Messages. To activate call <PHONE>,SCAM,3,en,Your account has been credited with 500 FREE Text Messages To activate call PHONE,ee2b7ad0205f2422,ee2b7ad0205f2422,dataset_5971_real,2026-08-01,False,84.0,14.0,0.03571428571428571,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0
FreeMsg Today's the day if you are ready! I'm horny & live in your town. I love sex fun & games! Netcollex Ltd <PHONE>p per msg,PROMOTIONAL,2,en,FreeMsg Today s the day if you are ready I m horny live in your town I love sex fun games Netcollex Ltd PHONE p per msg,58d4eb21fde1757c,58d4eb21fde1757c,dataset_5971_real,2026-08-01,False,127.0,27.0,0.0,2.0,0.07086614173228346,0.0,0.0,0.0,0.0,0.0,0.0
As usual u can call me ard 10 smth.,PERSONAL,0,en,As usual u can call me ard 10 smth,e2f5c0d8d8cd73c3,e2f5c0d8d8cd73c3,dataset_5971_real,2026-08-01,False,35.0,9.0,0.05714285714285714,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0
"Dear Customer Your order of 42.84 Euro has been approved if you didnt purchased anything or it you believe an unauthorized person has accessed your account, please access the link below http:/95.141.32.7:81/orders.aspx",SCAM,3,en,Dear Customer Your order of 42 84 Euro has been approved if you didnt purchased anything or it you believe an unauthorized person has accessed your account please access the link below http 95 141 32 7 81 orders aspx,642b8d0a2b038ac4,642b8d0a2b038ac4,dataset_5971_real,2026-08-01,False,218.0,40.0,0.06422018348623854,0.0,0.045871559633027525,0.0,0.0,0.0,0.0,0.0,0.0
Did you get any gift? This year i didnt get anything. So bad,PERSONAL,0,en,Did you get any gift This year i didnt get anything So bad,fb777f8b1dccaf8d,fb777f8b1dccaf8d,dataset_5971_real,2026-08-01,False,60.0,13.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
Hey. For me there is no leave on friday. Wait i will ask my superior and tell you..,PERSONAL,0,en,Hey For me there is no leave on friday Wait i will ask my superior and tell you,cac053ac70d45a2c,cac053ac70d45a2c,dataset_5971_real,2026-08-01,False,83.0,18.0,0.0,0.0,0.04819277108433735,0.0,0.0,0.0,0.0,0.0,0.0
"Yeah, we got one lined up for us",PERSONAL,0,en,Yeah we got one lined up for us,7005261e15898804,7005261e15898804,dataset_5971_real,2026-08-01,False,32.0,8.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0
You still at the game?,PERSONAL,0,en,You still at the game,4e78d859a018de9d,4e78d859a018de9d,dataset_5971_real,2026-08-01,False,22.0,5.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0
"Please call our customer service representative on FREEPHONE <PHONE> between 9am-11pm as you have WON a guaranteed INR 5,00,000 cash  prize!",SCAM,3,en,Please call our customer service representative on FREEPHONE PHONE between 9am 11pm as you have WON a guaranteed INR 5 00 000 cash prize,114fda5a74e73b8f,114fda5a74e73b8f,dataset_5971_real,2026-08-01,False,140.0,24.0,0.06428571428571428,1.0,0.04285714285714286,0.0,0.0,1.0,0.0,0.0,0.0
I cant wait to see you! How were the photos were useful? :),PERSONAL,0,en,I cant wait to see you How were the photos were useful,f90069853d92ead5,f90069853d92ead5,dataset_5971_real,2026-08-01,False,59.0,12.0,0.0,1.0,0.06779661016949153,0.0,0.0,0.0,0.0,0.0,0.0
Hi dis is yijue i would be happy to work wif ü all for gek1510...,PERSONAL,0,en,Hi dis is yijue i would be happy to work wif ü all for gek1510,892fafbdb46c5115,892fafbdb46c5115,dataset_5971_real,2026-08-01,False,65.0,15.0,0.06153846153846154,0.0,0.046153846153846156,0.0,0.0,0.0,0.0,0.0,0.0
"""Miss anything 4 ur ""Best Life"" but, don't miss ur best life for anything... Gud nyt...",PERSONAL,0,en,Miss anything 4 ur Best Life but don t miss ur best life for anything Gud nyt,c0821e7ae8b2d04b,c0821e7ae8b2d04b,dataset_5971_real,2026-08-01,False,87.0,17.0,0.011494252873563218,0.0,0.12643678160919541,0.0,0.0,0.0,0.0,0.0,0.0
Okay same with me. Well thanks for the clarification,PERSONAL,0,hinglish,Okay same with me Well thanks for the clarification,0f55f1623b5acefe,0f55f1623b5acefe,dataset_5971_real,2026-08-01,False,52.0,9.0,0.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0
Aight do you still want to get money,PERSONAL,0,en,Aight do you still want to get money,73b656420d92f2c9,73b656420d92f2c9,dataset_5971_real,2026-08-01,False,36.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
No i am not having any movies in my laptopdownload,PERSONAL,0,en,No i am not having any movies in my laptopdownload,c1cdfdc47547670d,c1cdfdc47547670d,dataset_5971_real,2026-08-01,False,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wow so healthy. Old airport rd lor. Cant thk of anything else. But i'll b bathing my dog later.,PERSONAL,0,en,Wow so healthy Old airport rd lor Cant thk of anything else But i ll b bathing my dog later,fb1656e4ceda0b01,fb1656e4ceda0b01,dataset_5971_real,2026-08-01,False,95.0,20.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0
I like you peoples very much:) but am very shy pa.,PERSONAL,0,en,I like you peoples very much but am very shy pa,f80a068194bcf91f,f80a068194bcf91f,dataset_5971_real,2026-08-01,False,50.0,11.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0
Are you going to write ccna exam this week??,PERSONAL,0,en,Are you going to write ccna exam this week,b4ab22a473ce1f19,b4ab22a473ce1f19,dataset_5971_real,2026-08-01,False,44.0,9.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0
COME BACK TO TAMPA FFFFUUUUUUU,PERSONAL,0,en,COME BACK TO TAMPA FFFFUUUUUUU,5a86be7a811ca0d3,5a86be7a811ca0d3,dataset_5971_real,2026-08-01,False,30.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ok no prob... I'll come after lunch then...,PERSONAL,0,en,Ok no prob I ll come after lunch then,b2999d0064ee9ccb,b2999d0064ee9ccb,dataset_5971_real,2026-08-01,False,43.0,9.0,0.0,0.0,0.16279069767441862,0.0,0.0,0.0,0.0,0.0,0.0
Dude got a haircut. Now its breezy up there,PERSONAL,0,hinglish,Dude got a haircut Now its breezy up there,252ce123649c4735,252ce123649c4735,dataset_5971_real,2026-08-01,False,43.0,9.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0
Cramps stopped. Going back to sleep,PERSONAL,0,en,Cramps stopped Going back to sleep,71970b1cfa3bf97a,71970b1cfa3bf97a,dataset_5971_real,2026-08-01,False,35.0,6.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0
what you plan to do on Valentines day on 14 feb,PERSONAL,0,en,what you plan to do on Valentines day on 14 feb,574fcc613ff901e4,574fcc613ff901e4,dataset_5971_real,2026-08-01,False,47.0,11.0,0.0425531914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Evening * v good if somewhat event laden. Will fill you in, don't you worry … Head * ok but throat * wrecked. See you at six then!",PERSONAL,0,en,Evening v good if somewhat event laden Will fill you in don t you worry … Head ok but throat wrecked See you at six then,c7093f60c2832fa7,c7093f60c2832fa7,dataset_5971_real,2026-08-01,False,130.0,26.0,0.0,1.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0
Yes fine,TRANSACTIONAL,1,en,Yes fine,e3f3493c5dad5d16,e3f3493c5dad5d16,dataset_5971_real,2026-08-01,False,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anything lor is she coming?,PERSONAL,0,en,Anything lor is she coming,09a6b04a8a2d811a,09a6b04a8a2d811a,dataset_5971_real,2026-08-01,False,27.0,5.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0
Payment of INR 19 is credited to your Kotak Bank Credit A/c <ACCT> on 29-MAR-2026. Available Credit limit is INR 352.16.,TRANSACTIONAL,1,en,Payment of INR 19 is credited to your Kotak Bank Credit A c ACCT on 29 MAR 2026 Available Credit limit is INR 352 16,5b396f764aefbe3a,5b396f764aefbe3a,user_dataset_384,2026-08-15,False,120.0,25.0,0.10833333333333334,0.0,0.06666666666666667,0.0,0.0,2.0,0.0,0.0,0.0
Oh all have to come ah?,PERSONAL,0,en,Oh all have to come ah,25ffb51a03c2f3a7,25ffb51a03c2f3a7,dataset_5971_real,2026-08-01,False,23.0,6.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0
As a registered optin subscriber ur draw 4 £100 gift voucher will be entered on receipt of a correct ans to 80062 Whats No1 in the BBC charts,SCAM,3,en,As a registered optin subscriber ur draw 4 £100 gift voucher will be entered on receipt of a correct ans to 80062 Whats No1 in the BBC charts,db84beb6a9869327,db84beb6a9869327,dataset_5971_real,2026-08-01,False,141.0,28.0,0.07092198581560284,0.0,0.0070921985815602835,0.0,0.0,1.0,0.0,0.0,0.0
Am on a train back from northampton so i'm afraid not! I'm staying skyving off today ho ho! Will be around wednesday though. Do you fancy the comedy club this week by the way?,TRANSACTIONAL,1,en,Am on a train back from northampton so i m afraid not I m staying skyving off today ho ho Will be around wednesday though Do you fancy the comedy club this week by the way,6a733618fd668b6b,6a733618fd668b6b,dataset_5971_real,2026-08-01,False,175.0,36.0,0.0,2.0,0.03428571428571429,0.0,0.0,0.0,0.0,0.0,0.0
Overcome programming challenges for multicore and learn the techniques to scale reliability. Attend Intel session at 3.45 PM at Microsoft Community TechDays,PROMOTIONAL,2,en,Overcome programming challenges for multicore and learn the techniques to scale reliability Attend Intel session at 3 45 PM at Microsoft Community TechDays,a770447eae70027f,a770447eae70027f,dataset_5971_real,2026-08-01,False,156.0,23.0,0.019230769230769232,0.0,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0
"FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions, visit www.<PHONE>.com",SCAM,3,en,FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms conditions visit httpurl www phone com,31437f2c5e9a7f35,31437f2c5e9a7f35,dataset_5971_real,2026-08-01,False,142.0,25.0,0.02112676056338028,0.0,0.04225352112676056,1.0,0.0,0.0,0.0,0.0,0.0
"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call <PHONE> NOW! Only 10p per min.",SCAM,3,en,This is the 2nd time we have tried 2 contact u U have won the 750 Pound prize 2 claim is easy call PHONE NOW Only 10p per min,97ead8accdcec47f,97ead8accdcec47f,dataset_5971_real,2026-08-01,False,132.0,29.0,0.06060606060606061,1.0,0.05303030303030303,0.0,0.0,0.0,0.0,0.0,0.0
"ICONS FOR YOUR CLOSET
Shop Tommy Hilfiger, Lacoste & more on Tata CLiQ Luxury. FLAT 15% OFF* with 1STLUXE
https://1kx.in/MYCLIQ/XamPbMoHUnL",PROMOTIONAL,2,en,ICONS FOR YOUR CLOSET Shop Tommy Hilfiger Lacoste more on Tata CLiQ Luxury FLAT 15 OFF with 1STLUXE httpurl https 1kx in mycliq xampbmohunl,349067ff6211fd71,349067ff6211fd71,user_dataset_384,2026-08-15,False,139.0,24.0,0.02877697841726619,0.0,0.07913669064748201,1.0,0.0,0.0,0.0,0.0,0.0
Thanks 4 your continued support Your question this week will enter u in2 our draw 4 £100 cash. Name the NEW US President? txt ans to 80082,SCAM,3,en,Thanks 4 your continued support Your question this week will enter u in2 our draw 4 £100 cash Name the NEW US President txt ans to 80082,bc9fe47a2ddcef81,bc9fe47a2ddcef81,dataset_5971_real,2026-08-01,False,138.0,27.0,0.07971014492753623,0.0,0.021739130434782608,0.0,0.0,1.0,0.0,0.0,0.0
Sorry i cant take your call right now. It so happens that there r 2waxsto do wat you want. She can come and ill get her medical insurance. And she'll be able to deliver and have basic care. I'm currently shopping for the right medical insurance for her. So just give me til friday morning. Thats when i.ll see the major person that can guide me to the right insurance.,TRANSACTIONAL,1,en,Sorry i cant take your call right now It so happens that there r 2waxsto do wat you want She can come and ill get her medical insurance And she ll be able to deliver and have basic care I m currently shopping for the right medical insurance for her So just give me til friday morning Thats when i ll see the major person that can guide me to the right insurance,d65af3a2dcb7197a,d65af3a2dcb7197a,dataset_5971_real,2026-08-01,False,368.0,73.0,0.002717391304347826,0.0,0.02717391304347826,0.0,0.0,0.0,0.0,0.0,0.0
I wanna watch that movie,PERSONAL,0,en,I wanna watch that movie,11dca8378cb1114a,11dca8378cb1114a,dataset_5971_real,2026-08-01,False,24.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oh ok..,PERSONAL,0,en,Oh ok,2278eba67dc56efb,2278eba67dc56efb,dataset_5971_real,2026-08-01,False,7.0,2.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0
Money i have won wining number 946 wot do i do next,PROMOTIONAL,2,en,Money i have won wining number 946 wot do i do next,047db35006121686,047db35006121686,dataset_5971_real,2026-08-01,False,51.0,12.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Sorry, my battery died, I can come by but I'm only getting a gram for now, where's your place?",PERSONAL,0,en,Sorry my battery died I can come by but I m only getting a gram for now where s your place,c0cf25c055622be2,c0cf25c055622be2,dataset_5971_real,2026-08-01,False,94.0,21.0,0.0,0.0,0.06382978723404255,0.0,0.0,0.0,0.0,0.0,0.0
"K I'm ready,  &lt;#&gt; ?",PERSONAL,0,en,K I m ready lt gt,a2f5388faee53bf0,a2f5388faee53bf0,dataset_5971_real,2026-08-01,False,25.0,6.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0
I;m reaching in another 2 stops.,PERSONAL,0,en,I m reaching in another 2 stops,555bd543ff6e4ae7,555bd543ff6e4ae7,dataset_5971_real,2026-08-01,False,32.0,7.0,0.03125,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0
What happen to her tell the truth,PERSONAL,0,en,What happen to her tell the truth,29189bfbae8ea767,29189bfbae8ea767,dataset_5971_real,2026-08-01,False,33.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sure but since my parents will be working on Tuesday I don't really need a cover story,PERSONAL,0,hinglish,Sure but since my parents will be working on Tuesday I don t really need a cover story,32ba0036091a16e1,32ba0036091a16e1,dataset_5971_real,2026-08-01,False,86.0,18.0,0.0,0.0,0.011627906976744186,0.0,0.0,0.0,0.0,0.0,0.0
"Free msg. Sorry, a service you ordered from 81303 could not be delivered as you do not have sufficient credit. Please top up to receive the service.",PROMOTIONAL,2,en,Free msg Sorry a service you ordered from 81303 could not be delivered as you do not have sufficient credit Please top up to receive the service,ddc567f680672c0b,ddc567f680672c0b,dataset_5971_real,2026-08-01,False,148.0,27.0,0.033783783783783786,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0
In xam hall boy asked girl Tell me the starting term for dis answer I can den manage on my own After lot of hesitation n lookin around silently she said THE! intha ponnungale ipaditan;),PERSONAL,0,hinglish,In xam hall boy asked girl Tell me the starting term for dis answer I can den manage on my own After lot of hesitation n lookin around silently she said THE intha ponnungale ipaditan,acf7a765ab8c5083,acf7a765ab8c5083,dataset_5971_real,2026-08-01,False,185.0,35.0,0.0,1.0,0.016216216216216217,0.0,0.0,0.0,0.0,0.0,0.0
Am in gobi arts college,PERSONAL,0,en,Am in gobi arts college,2aedeeecef28b8fa,2aedeeecef28b8fa,dataset_5971_real,2026-08-01,False,23.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"… we r stayin here an extra week, back next wed. How did we do in the rugby this weekend? Hi to and and , c u soon """,PERSONAL,0,en,… we r stayin here an extra week back next wed How did we do in the rugby this weekend Hi to and and c u soon,c83accb96d7f7b22,c83accb96d7f7b22,dataset_5971_real,2026-08-01,False,116.0,27.0,0.0,0.0,0.05172413793103448,0.0,0.0,0.0,0.0,0.0,0.0
If You mean the website. Yes.,PERSONAL,0,en,If You mean the website Yes,5df8bd71d16ea694,5df8bd71d16ea694,dataset_5971_real,2026-08-01,False,29.0,6.0,0.0,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.0
"This is the 2nd time we have tried to contact u. U have won the £400 prize. 2 claim is easy, just call <PHONE> NOW! Only 10p per minute. BT-national-rate",SCAM,3,en,This is the 2nd time we have tried to contact u U have won the £400 prize 2 claim is easy just call PHONE NOW Only 10p per minute BT national rate,2b496c76161fad09,2b496c76161fad09,dataset_5971_real,2026-08-01,False,153.0,32.0,0.0457516339869281,1.0,0.06535947712418301,0.0,0.0,1.0,0.0,0.0,0.0
It vl bcum more difficult..,PERSONAL,0,en,It vl bcum more difficult,05f039b2eafae2c9,05f039b2eafae2c9,dataset_5971_real,2026-08-01,False,27.0,5.0,0.0,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0
"तुम्ही JioHotstar वापरू शकता. Rs. 349 ने रिचार्ज करून तुमचे सबस्क्रिप्शन सक्रिय ठेवा आणि 28 दिवसांसाठी दररोज 2 GB डेटा मिळवा. कनेक्टेड रहा, मजेत रहा ! त्वरित रिचार्ज करण्यासाठी येथे क्लिक करा. www.jio.com/r/C7iQoZyw0",TRANSACTIONAL,1,mr,तुम्ही JioHotstar वापरू शकता Rs 349 ने रिचार्ज करून तुमचे सबस्क्रिप्शन सक्रिय ठेवा आणि 28 दिवसांसाठी दररोज 2 GB डेटा मिळवा कनेक्टेड रहा मजेत रहा त्वरित रिचार्ज करण्यासाठी येथे क्लिक करा httpurl www jio com c7iqozyw0,2d395110ee3af6e8,2d395110ee3af6e8,user_dataset_384,2026-08-15,False,216.0,36.0,0.037037037037037035,1.0,0.28703703703703703,1.0,0.0,1.0,0.0,0.0,0.0
if you text on your way to cup stop that should work. And that should be BUS,PERSONAL,0,en,if you text on your way to cup stop that should work And that should be BUS,338868954059d8dc,338868954059d8dc,dataset_5971_real,2026-08-01,False,76.0,17.0,0.0,0.0,0.013157894736842105,0.0,0.0,0.0,0.0,0.0,0.0
