source,text,category,is_synthetic,clean_text,label_id,char_len,word_count,digit_ratio,exclaim_count,special_ratio,has_url,has_phone,currency_count,urgency_count,sensitive_info_count,refund_scam_count
Dataset_5971,I'm still pretty weak today .. Bad day ?,personal,False,i'm still pretty weak today .. bad day ?,0,40.0,9.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,Okie�enjoy!!,personal,False,okie�enjoy!!,0,12.0,1.0,0.0,2.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,Sent me ur email id soon�.I will sent that�,personal,False,sent me ur email id soon�.i will sent that�,0,43.0,9.0,0.0,0.0,0.06976744186046512,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,I know I'm lacking on most of this particular dramastorm's details but for the most part I'm not worried about that,personal,False,i know i'm lacking on most of this particular dramastorm's details but for the most part i'm not worried about that,0,115.0,21.0,0.0,0.0,0.02608695652173913,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,"Update Message to User,Log on to Verity your login and choose your Existing Questions and Answers correctly Click http://tdbankmobile.cleanbeautytalk.c om/tdmobile Internet support team.",transactional,False,"update message to user,log on to verity your login and choose your existing questions and answers correctly click tdbankmobile cleanbeautytalk c om/tdmobile internet support team.",1,186.0,25.0,0.0,0.0,0.043010752688172046,1.0,0.0,1.0,0.0,0.0,0.0
Dataset_5971,	You have 1 new message. Please call 08715205273,personal,False,you have 1 new message. please call phonenumber,0,48.0,8.0,0.25,0.0,0.020833333333333332,0.0,1.0,0.0,0.0,0.0,0.0
Dataset_5971,Go fool dont cheat others ok,transactional,False,go fool dont cheat others ok,1,28.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Dataset_5971,IM GONNAMISSU SO MUCH!!I WOULD SAY IL SEND U A POSTCARD BUTTHERES ABOUTAS MUCH CHANCE OF MEREMEMBERIN ASTHERE IS OFSI NOT BREAKIN HIS CONTRACT!! LUV Yaxx,personal,False,im gonnamissu so much!!i would say il send u a postcard buttheres aboutas much chance of merememberin asthere is ofsi not breakin his contract!! luv yaxx,0,153.0,26.0,0.0,4.0,0.026143790849673203,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,Yup having my lunch buffet now.. U eat already?,personal,False,yup having my lunch buffet now.. u eat already?,0,47.0,9.0,0.0,0.0,0.06382978723404255,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,Yup... Hey then one day on fri we can ask miwa and jiayin take leave go karaoke,personal,False,yup... hey then one day on fri we can ask miwa and jiayin take leave go karaoke,0,79.0,17.0,0.0,0.0,0.0379746835443038,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,XCLUSIVE@CLUBSAISAI 2MOROW 28/5 SOIREE SPECIALE ZOUK WITH NICHOLS FROM PARIS.FREE ROSES 2 ALL LADIES !!! info: 07946746291/07880867867,personal,False,xclusive@clubsaisai 2morow 28/5 soiree speciale zouk with nichols from paris free roses 2 all ladies !!! info: phonenumber / phonenumber,0,134.0,20.0,0.20149253731343283,3.0,0.05970149253731343,1.0,1.0,0.0,0.0,0.0,0.0
Dataset_5971,You are a big chic. Common. Declare,personal,False,you are a big chic. common. declare,0,35.0,7.0,0.0,0.0,0.05714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,This single single answers are we fighting? Plus i said am broke and you didnt reply,transactional,False,this single single answers are we fighting? plus i said am broke and you didnt reply,1,84.0,16.0,0.0,0.0,0.011904761904761904,0.0,0.0,1.0,0.0,0.0,0.0
Dataset_5971,"Download as many ringtones as u like no restrictions, 1000s 2 choose. U can even send 2 yr buddys. Txt Sir to 80082 £3 ",promotional,False,"download as many ringtones as u like no restrictions, 1000s 2 choose. u can even send 2 yr buddys. txt sir to 80082 £3",2,119.0,24.0,0.10084033613445378,0.0,0.03361344537815126,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,And miss vday the parachute and double coins??? U must not know me very well...,personal,False,and miss vday the parachute and double coins??? u must not know me very well...,0,79.0,15.0,0.0,0.0,0.0759493670886076,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,"Just wondering, the others just took off",transactional,False,"just wondering, the others just took off",1,40.0,7.0,0.0,0.0,0.025,0.0,0.0,1.0,0.0,0.0,0.0
Dataset_5971,I think that tantrum's finished so yeah I'll be by at some point,personal,False,i think that tantrum's finished so yeah i'll be by at some point,0,64.0,13.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,I'm on da bus going home...,personal,False,i'm on da bus going home...,0,27.0,6.0,0.0,0.0,0.14814814814814814,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple,personal,False,your opinion about me? 1. over 2. jada 3. kusruthi 4. lovable 5. silent 6. spl character 7. not matured 8. stylish 9. simple,0,124.0,24.0,0.07258064516129033,0.0,0.08064516129032258,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,Hey... Why dont we just go watch x men and have lunch... Haha,personal,False,hey... why dont we just go watch x men and have lunch... haha,0,61.0,13.0,0.0,0.0,0.09836065573770492,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,Gud mrng dear hav a nice day�.do well..stay blessed,personal,False,gud mrng dear hav a nice day�.do well stay blessed,0,51.0,10.0,0.0,0.0,0.0784313725490196,1.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,"FREE GAME. Get Rayman Golf 4 FREE from the O2 Games Arcade. 1st get UR games settings. Reply POST, then save & activ8. Press 0 key for Arcade. Termsapply",promotional,False,"free game. get rayman golf 4 free from the o2 games arcade. 1st get ur games settings. reply post, then save & activ8. press 0 key for arcade. termsapply",2,153.0,29.0,0.032679738562091505,0.0,0.0457516339869281,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,You give us back my id proof and  &lt;#&gt;  rs. We wont allow you to work. We will come to your home within days,transactional,False,you give us back my id proof and &lt;#&gt; rs. we wont allow you to work. we will come to your home within days,1,113.0,24.0,0.0,0.0,0.061946902654867256,0.0,0.0,1.0,0.0,0.0,0.0
Dataset_5971,"House-Maid is the murderer, coz the man was murdered on  26th January.. ",personal,False,"house-maid is the murderer, coz the man was murdered on 26th january..",0,72.0,12.0,0.027777777777777776,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,How much did ur hdd casing cost.,personal,False,how much did ur hdd casing cost.,0,32.0,7.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,I can't make it tonight,personal,False,i can't make it tonight,0,23.0,5.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,From here after The performance award is calculated every two month.not for current one month period..,personal,False,from here after the performance award is calculated every two month not for current one month period..,0,102.0,17.0,0.0,0.0,0.029411764705882353,1.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,Nice.nice.how is it working?,personal,False,nice nice how is it working?,0,28.0,6.0,0.0,0.0,0.10714285714285714,1.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,Ic. There are a lotta childporn cars then.,transactional,False,ic. there are a lotta childporn cars then.,1,42.0,8.0,0.0,0.0,0.047619047619047616,0.0,0.0,1.0,0.0,0.0,0.0
Dataset_5971,If you don't respond imma assume you're still asleep and imma start calling n shit,personal,False,if you don't respond imma assume you're still asleep and imma start calling n shit,0,82.0,15.0,0.0,0.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,Ha! I wouldn't say that I just didn't read anything into way u seemed. I don't like 2 be judgemental....i save that for fridays in the pub!,personal,False,ha! i wouldn't say that i just didn't read anything into way u seemed. i don't like 2 be judgemental....i save that for fridays in the pub!,0,139.0,27.0,0.007194244604316547,2.0,0.07194244604316546,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,Hey loverboy! I love you !! I had to tell ... I look at your picture ...I want you ... I need you ... I crave you .,personal,False,hey loverboy! i love you !! i had to tell ... i look at your picture ...i want you ... i need you ... i crave you .,0,115.0,28.0,0.0,3.0,0.1391304347826087,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,Are you unique enough? Find out from 30th August. www.areyouunique.co.uk,personal,False,are you unique enough? find out from 30th august. areyouunique co uk,0,72.0,12.0,0.027777777777777776,0.0,0.06944444444444445,1.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,"When people see my msgs, They think Iam addicted to msging... They are wrong, Bcoz They dont know that Iam addicted to my sweet Friends..!! ",personal,False,"when people see my msgs, they think iam addicted to msging... they are wrong, bcoz they dont know that iam addicted to my sweet friends..!!",0,140.0,25.0,0.0,2.0,0.06428571428571428,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,No she didnt. I will search online and let you know.,personal,False,no she didnt. i will search online and let you know.,0,52.0,11.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,Am not working but am up to eyes in philosophy so will text u later when a bit more free for chat...,personal,False,am not working but am up to eyes in philosophy so will text u later when a bit more free for chat...,0,100.0,22.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,	Hey I am really want to chat  text hot to 69698 text charged at 150pm to unsubscribe text stop 69698,promotional,False,hey i am really want to chat text hot to 69698 text charged at 150pm to unsubscribe text stop 69698,2,101.0,20.0,0.12871287128712872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,Only 1 day left for SAWAN KI BAHAR compt. for Agents/DOs/CLIAs. Qualify the competition and win maximum prizes...SDM,promotional,False,only 1 day left for sawan ki bahar compt. for agents/dos/clias. qualify the competition and win maximum prizes sdm,2,116.0,19.0,0.008620689655172414,0.0,0.0603448275862069,1.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,Just send a text. We'll skype later.,personal,False,just send a text. we'll skype later.,0,36.0,7.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,How many times i told in the stage all use to laugh. You not listen aha.,personal,False,how many times i told in the stage all use to laugh. you not listen aha.,0,72.0,16.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,I'm going out to buy mum's present ar.,personal,False,i'm going out to buy mum's present ar.,0,38.0,8.0,0.0,0.0,0.07894736842105263,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,What pa tell me.. I went to bath:-),personal,False,what pa tell me.. i went to bath:-),0,35.0,8.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,I'm going 2 orchard now laready me reaching soon. U reaching?,personal,False,i'm going 2 orchard now laready me reaching soon. u reaching?,0,61.0,11.0,0.01639344262295082,0.0,0.04918032786885246,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,G wants to know where  you are,personal,False,g wants to know where you are,0,30.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,Carlos is taking his sweet time as usual so let me know when you and patty are done/want to smoke and I'll tell him to haul ass,personal,False,carlos is taking his sweet time as usual so let me know when you and patty are done/want to smoke and i'll tell him to haul ass,0,127.0,27.0,0.0,0.0,0.015748031496062992,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,"Haha figures, well I found the piece and priscilla's bowl",personal,False,"haha figures, well i found the piece and priscilla's bowl",0,57.0,10.0,0.0,0.0,0.03508771929824561,0.0,0.0,0.0,0.0,0.0,0.0
user_sms_data,"Dear Customer, Your payment of Rs. 6.00 using Zepto Cash is successful. Updated Zepto Cash balance is Rs.0.00. For help please reach out to - support@zeptonow.com",transactional,False,"dear customer, your payment of rs. 6.00 using zepto cash is successful. updated zepto cash balance is rs.0.00. for help please reach out to - support@ zeptonow com",1,162.0,28.0,0.037037037037037035,0.0,0.06172839506172839,1.0,0.0,2.0,0.0,0.0,0.0
Dataset_5971,<Forwarded from 21870000>Hi - this is your Mailbox Messaging SMS alert. You have 40 matches. Please call back on 09056242159 to retrieve your messages and matches cc100p/min,promotional,False,<forwarded from 21870000>hi - this is your mailbox messaging sms alert. you have 40 matches. please call back on phonenumber to retrieve your messages and matches cc100p/min,2,173.0,27.0,0.13872832369942195,0.0,0.03468208092485549,0.0,1.0,0.0,0.0,0.0,0.0
Dataset_5971,	We tried to contact you re your reply to our offer of a Video Handset? 750 anytime any networks mi? Reply or call 08000930705 NOW,promotional,False,we tried to contact you re your reply to our offer of a video handset? 750 anytime any networks mi? reply or call phonenumber now,2,130.0,25.0,0.1076923076923077,0.0,0.015384615384615385,0.0,1.0,0.0,0.0,0.0,0.0
Dataset_5971,Its like that hotel dusk game i think. You solve puzzles in a area thing,personal,False,its like that hotel dusk game i think. you solve puzzles in a area thing,0,72.0,15.0,0.0,0.0,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,So how's scotland. Hope you are not over showing your JJC tendencies. Take care. Live the dream,personal,False,so how's scotland. hope you are not over showing your jjc tendencies. take care. live the dream,0,95.0,17.0,0.0,0.0,0.042105263157894736,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,Oh... Kay... On sat right?,personal,False,oh... kay... on sat right?,0,26.0,5.0,0.0,0.0,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,If you hear a loud scream in about &lt;#&gt; minutes its cause my Gyno will be shoving things up me that don't belong :/,personal,False,if you hear a loud scream in about &lt;#&gt; minutes its cause my gyno will be shoving things up me that don't belong :/,0,120.0,24.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,Were gonna go get some tacos,personal,False,were gonna go get some tacos,0,28.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,No:-)i got rumour that you going to buy apartment in chennai:-),personal,False,no:-)i got rumour that you going to buy apartment in chennai:-),0,63.0,11.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,You have won a Nokia 7250i.  To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,personal,False,you have won a nokia 7250i. to take part send nokia to 86021 now. hg/suite342/2lands row/w1jhl 16+,0,99.0,17.0,0.16161616161616163,0.0,0.06060606060606061,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,Wishing you and your family HAPPY NEW Year ..,personal,False,wishing you and your family happy new year ..,0,45.0,9.0,0.0,0.0,0.044444444444444446,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,Going on nothing great.bye,personal,False,going on nothing great bye,0,26.0,5.0,0.0,0.0,0.038461538461538464,1.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,Ok enjoy . R u there in home.,personal,False,ok enjoy . r u there in home.,0,29.0,8.0,0.0,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,"No idea, I guess we'll work that out an hour after we're supposed to leave since as usual nobody has any interest in figuring shit out before the last second",personal,False,"no idea, i guess we'll work that out an hour after we're supposed to leave since as usual nobody has any interest in figuring shit out before the last second",0,157.0,30.0,0.0,0.0,0.01910828025477707,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,"Nothing, smsing u n xy lor. Sorry lor da guys neva c u in person but they sort of know u lor. So u wan 2 meet them xy ask me 2 bring u along 4 our next meeting.",transactional,False,"nothing, smsing u n xy lor. sorry lor da guys neva c u in person but they sort of know u lor. so u wan 2 meet them xy ask me 2 bring u along 4 our next meeting.",1,160.0,39.0,0.01875,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,That's significant but dont worry.,personal,False,that's significant but dont worry.,0,34.0,5.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,Genius what's up. How your brother. Pls send his number to my skype.,personal,False,genius what's up. how your brother. pls send his number to my skype.,0,68.0,13.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,ME 2 BABE I FEEL THE SAME LETS JUST 4GET ABOUT IT+BOTH TRY +CHEER UP+NOT FIT SOO MUCHXXLOVE U LOCAXX,personal,False,me 2 babe i feel the same lets just 4get about it+both try +cheer up+not fit soo muchxxlove u locaxx,0,100.0,20.0,0.02,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,"You are a £1000 winner or Guaranteed Caller Prize, this is our Final attempt to contact you! To Claim Call 09071517866 Now! 150ppmPOBox10183BhamB64XE",personal,False,"you are a £1000 winner or guaranteed caller prize, this is our final attempt to contact you! to claim call phonenumber now! 150ppmpobox10183bhamb64xe",0,149.0,23.0,0.16778523489932887,2.0,0.026845637583892617,0.0,1.0,0.0,1.0,0.0,0.0
Dataset_5971,Yes.he have good crickiting mind,personal,False,yes he have good crickiting mind,0,32.0,6.0,0.0,0.0,0.03125,1.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,What do u want when i come back?.a beautiful necklace as a token of my heart for you.thats what i will give but ONLY to MY WIFE OF MY LIKING.BE THAT AND SEE..NO ONE can give you that.dont call me.i will wait till i come.,personal,False,what do u want when i come back?.a beautiful necklace as a token of my heart for you thats what i will give but only to my wife of my liking be that and see no one can give you that dont call me.i will wait till i come.,0,220.0,49.0,0.0,0.0,0.04090909090909091,1.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,Now thats going to ruin your thesis!,personal,False,now thats going to ruin your thesis!,0,36.0,7.0,0.0,1.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,Kinda. First one gets in at twelve! Aah. Speak tomo,transactional,False,kinda. first one gets in at twelve! aah. speak tomo,1,51.0,10.0,0.0,1.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,PRIVATE! Your 2003 Account Statement for shows 1000 un-redeemed S.I.M. points. Call 08715203685 Identifier Code:4xx26 Expires 13/10/04,transactional,False,private! your 2003 account statement for shows 1000 un-redeemed s.i.m. points. call phonenumber identifier code:4xx26 expires 13/10/04,1,134.0,17.0,0.208955223880597,1.0,0.06716417910447761,0.0,1.0,0.0,0.0,0.0,0.0
Dataset_5971,YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd,personal,False,your chance to be on a reality fantasy show call now = phonenumber just 20p per min ntt ltd,0,91.0,19.0,0.14285714285714285,0.0,0.01098901098901099,0.0,1.0,0.0,0.0,0.0,0.0
Dataset_5971,"As usual..iam fine, happy &amp; doing well..:) Howz u?",transactional,False,"as usual iam fine, happy &amp; doing well..:) howz u?",1,54.0,10.0,0.0,0.0,0.18518518518518517,1.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,Gr8. So how do you handle the victoria island traffic. Plus when's the album due,transactional,False,gr8. so how do you handle the victoria island traffic. plus when's the album due,1,80.0,15.0,0.0125,0.0,0.0375,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,Apps class varaya elaya.,personal,False,apps class varaya elaya.,0,24.0,4.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,Yes see ya not on the dot,personal,False,yes see ya not on the dot,0,25.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,"Dear V0DAF0NE Customer,You are a 5,00,000 winner of Guaranteed Caller Prize, this is our Final attempt to contact you! To Claim Call 7908807538 Now! ",personal,False,"dear v0daf0ne customer,you are a 5,00,000 winner of guaranteed caller prize, this is our final attempt to contact you! to claim call phonenumber now!",0,149.0,24.0,0.12080536912751678,2.0,0.040268456375838924,0.0,1.0,0.0,1.0,0.0,0.0
Dataset_5971,Ugh its been a long day. I'm exhausted. Just want to cuddle up and take a nap,personal,False,ugh its been a long day. i'm exhausted. just want to cuddle up and take a nap,0,77.0,17.0,0.0,0.0,0.03896103896103896,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,This weekend is fine (an excuse not to do too much decorating),transactional,False,this weekend is fine (an excuse not to do too much decorating),1,62.0,12.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,K do I need a login or anything,personal,False,k do i need a login or anything,0,31.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_sms_data,तुमच्या नावावर किती सिम आहेत ते तपासायचे आहे का? तपासण्यासाठी संचार साथी डाउनलोड करा : Android : https://t.jio/ISATHI/MWxHL9 iOS : https://t.jio/ISATHI/ios Department of Telecom,transactional,False,तुमच्या नावावर किती सिम आहेत ते तपासायचे आहे का? तपासण्यासाठी संचार साथी डाउनलोड करा : android : t jio isathi mwxhl9 ios : t jio isathi ios department of telecom,1,177.0,30.0,0.005649717514124294,0.0,0.24293785310734464,1.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,What i told before i tell. Stupid hear after i wont tell anything to you. You dad called to my brother and spoken. Not with me.,personal,False,what i told before i tell. stupid hear after i wont tell anything to you. you dad called to my brother and spoken. not with me.,0,127.0,26.0,0.0,0.0,0.031496062992125984,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,Think + da. You wil do.,personal,False,think + da. you wil do.,0,23.0,6.0,0.0,0.0,0.13043478260869565,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,"Navratra Special Launching 9th oct. CHD presnts Phase-3 of Avenue71,  Shona Road,  Gurgaon *@Rs.4150/- Lease Rs.400/- as Inaugural discount Sms ICD to 54999",promotional,False,"navratra special launching 9th oct. chd presnts phase-3 of avenue71, shona road, gurgaon *@rs.4150/- lease rs.400/- as inaugural discount sms icd to 54999",2,156.0,23.0,0.10256410256410256,0.0,0.07692307692307693,0.0,0.0,2.0,0.0,0.0,0.0
Dataset_5971,Just sleeping..and surfing�.free time�,personal,False,just sleeping and surfing�.free time�,0,38.0,5.0,0.0,0.0,0.13157894736842105,1.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,i cant talk to you now.i will call when i can.dont keep calling.,personal,False,i cant talk to you now.i will call when i can dont keep calling.,0,64.0,14.0,0.0,0.0,0.046875,1.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,I'm home. Ard wat time will u reach?,personal,False,i'm home. ard wat time will u reach?,0,36.0,8.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,Urgent! Please call 09061213237 from landline. £5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE PO Box 177. M227XY. 150ppm. 16+,personal,False,urgent! please call phonenumber from landline. £5000 cash or a luxury 4* canary islands holiday await collection. t&cs sae po box 177. m227xy. 150ppm. 16+,0,154.0,25.0,0.17532467532467533,1.0,0.06493506493506493,0.0,1.0,0.0,1.0,0.0,0.0
Dataset_5971,"Hmmm... Guess we can go 4 kb n power yoga... Haha, dunno we can tahan power yoga anot... Thk got lo oso, forgot liao...",personal,False,"hmmm... guess we can go 4 kb n power yoga... haha, dunno we can tahan power yoga anot... thk got lo oso, forgot liao...",0,119.0,24.0,0.008403361344537815,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,"URGENT! Your Mobile No 07808726822 was awarded a £2,000 Bonus Caller Prize on 02/09/03! This is our 2nd attempt to contact YOU! Call 0871-872-9758 BOX95QU",personal,False,"urgent! your mobile no phonenumber was awarded a £2,000 bonus caller prize on 02/09/03! this is our 2nd attempt to contact you! call phonenumber box95qu",0,154.0,25.0,0.22727272727272727,3.0,0.05844155844155844,0.0,1.0,0.0,1.0,0.0,0.0
Dataset_5971,Can you let me know details of fri when u find out cos I'm not in tom or fri. mentionned chinese. Thanks,personal,False,can you let me know details of fri when u find out cos i'm not in tom or fri. mentionned chinese. thanks,0,104.0,22.0,0.0,0.0,0.028846153846153848,0.0,0.0,0.0,0.0,0.0,0.0
user_sms_data,"ZEPTO MARKETPLACE PRIVATE LIMITED has requested money on SuperMoney. On approving the request, Rs161.00 will be debited from your account : https://super.money/txn/pending_requests",transactional,False,"zepto marketplace private limited has requested money on supermoney. on approving the request, rs161.00 will be debited from your account : super money txn pending requests",1,180.0,26.0,0.027777777777777776,0.0,0.06111111111111111,1.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,Ü come lt 25 n pass to me lar,personal,False,ü come lt 25 n pass to me lar,0,29.0,9.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,Pls dont restrict her from eating anythin she likes for the next two days.,personal,False,pls dont restrict her from eating anythin she likes for the next two days.,0,74.0,14.0,0.0,0.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,"Todays Vodafone numbers ending 7548 are selected to receive a Rs.2,00,000 award. If you have a match please call 8536074310 quoting claim code 4041 standard rates apply",transactional,False,"todays vodafone numbers ending 7548 are selected to receive a rs.2,00,000 award. if you have a match please call phonenumber quoting claim code 4041 standard rates apply",1,168.0,27.0,0.14285714285714285,0.0,0.023809523809523808,0.0,1.0,2.0,0.0,0.0,0.0
Dataset_5971,.Please charge my mobile when you get up in morning.,personal,False,.please charge my mobile when you get up in morning.,0,52.0,10.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,"I know you are thinkin malaria. But relax, children cant handle malaria. She would have been worse and its gastroenteritis. If she takes enough to replace her loss her temp will reduce. And if you give her malaria meds now she will just vomit. Its a self limiting illness she has which means in a few days it will completely stop",transactional,False,"i know you are thinkin malaria. but relax, children cant handle malaria. she would have been worse and its gastroenteritis. if she takes enough to replace her loss her temp will reduce. and if you give her malaria meds now she will just vomit. its a self limiting illness she has which means in a few days it will completely stop",1,329.0,61.0,0.0,0.0,0.0182370820668693,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,Then ü come n pick me at 530 ar?,personal,False,then ü come n pick me at 530 ar?,0,32.0,9.0,0.09375,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,Tmr timin still da same wat cos i got lesson until 6...,personal,False,tmr timin still da same wat cos i got lesson until 6...,0,55.0,12.0,0.01818181818181818,0.0,0.05454545454545454,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,Even my brother is not like to speak with me. They treat me like aids patent.,personal,False,even my brother is not like to speak with me. they treat me like aids patent.,0,77.0,16.0,0.0,0.0,0.025974025974025976,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,I know you mood off today,personal,False,i know you mood off today,0,25.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,Call to the number which is available in appointment. And ask to connect the call to waheed fathima.,personal,False,call to the number which is available in appointment. and ask to connect the call to waheed fathima.,0,100.0,18.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,Hi dude hw r u da realy mising u today,personal,False,hi dude hw r u da realy mising u today,0,38.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,Dunno lei he neva say...,personal,False,dunno lei he neva say...,0,24.0,5.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,I am waiting for your call sir.,personal,False,i am waiting for your call sir.,0,31.0,7.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,Draw va?i dont think so:),personal,False,draw va?i dont think so:),0,25.0,5.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,"K I'll head out in a few mins, see you there",personal,False,"k i'll head out in a few mins, see you there",0,44.0,11.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0
