message_id,sender_number,category,message_text,service,is_from_me,timestamp
12213,JM-KOTAKD-S,transactional,"Hi MAYA, Electricity bill for April generated. Amount Rs. 2,790 is due on 13-Apr-2026. Pay now https://kotk.in/KOTAKD/EMyVp0 - Kotak811 T&C",SMS,0,2026-03-26 01:51:23
12205,JX-620016-P,promotional,Your family member with Jio number 7498157882 is missing out on UNLIMITED 5G DATA!! The  current plan does not provide truly unlimited 5G data. Simply recharge with a Rs. 51 add-on for them to  enjoy blazing-fast UNLIMITED 5G for rest of the  plan validity. HURRY! Recharge now - www.jio.com/r/DbPEryGyP,SMS,0,2026-03-25 18:05:11
12204,JX-JIOHTR-S,transactional,"Hi, your JioHotstar verification code is 6958",SMS,0,2026-03-25 17:11:57
12203,VM-JIOHTR-S,transactional,"Hi, your JioHotstar verification code is 6132",SMS,0,2026-03-25 16:59:06
12211,JK-KOTAKB-P,promotional,"Hello 811 Customer, 
Book an FD & boost the credit limit on your Kotak811 Dream Different Credit Card. Increase now. https://1.kotak.bank.in/KOTAKB/WsXYTr T&C",SMS,0,2026-03-25 13:31:09
12209,JK-KOTAKB-S,transactional,INR 20 spent on Kotak Credit Card x8328 on 24-Mar-2026 at UPI-608319574678-Q0470. Avl limit INR 97.39 Fraud? https://kotak.bank.in/KBANKT/CCTXN,SMS,0,2026-03-24 19:47:56
12201,JK-620016-P,promotional,Your family member with Jio number 7498157882 is missing out on UNLIMITED 5G DATA!! The  current plan does not provide truly unlimited 5G data. Simply recharge with a Rs. 51 add-on for them to  enjoy blazing-fast UNLIMITED 5G for rest of the  plan validity. HURRY! Recharge now - www.jio.com/r/Dbpf0kTPo,SMS,0,2026-03-24 17:07:36
12208,JK-BURKIN-S,transactional,Thank you for ordering with Burger King! Here's your E-bill: ez.easyrz.co/bue4233521jgng Grab exclusive deals on BK App https://smler.in/BURKIN/7ILgVZG,SMS,0,2026-03-24 14:38:54
12200,AZ-650001-P,promotional,"Offer 8421XXX369 ke liye! Abhi Recharge karein Rs348 se aur payein Unlimited call, Unlimited 4G + 5G data aur 100 SMS/din, 28 din tak. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech",SMS,0,2026-03-24 11:49:05
12199,+919619985663,transactional,"Dear Customer, You have a missed call from +919619985663 The last missed call was at 11:13 AM on 24-Mar-2026 Thankyou, Team Jio.",SMS,0,2026-03-24 11:13:29
12198,JX-JIOHTR-S,transactional,"Hi, your JioHotstar verification code is 3059",SMS,0,2026-03-23 22:59:25
12195,JD-620016-P,promotional,Your family member with Jio number 7498157882 is missing out on UNLIMITED 5G DATA!! The  current plan does not provide truly unlimited 5G data. Simply recharge with a Rs. 51 add-on for them to  enjoy blazing-fast UNLIMITED 5G for rest of the  plan validity. HURRY! Recharge now - www.jio.com/r/DaY8cFKYs,SMS,0,2026-03-23 18:24:35
12194,JD-DMRTDY-P,promotional,"Dear Customer, 
Get Rs.50 OFF + FREE delivery on next order. Save big! Valid till 20 Apr 2026. 
Shop now - https://gs.im/DMRTDY/e/h4pUN8L7tEG
- DMart Ready",SMS,0,2026-03-23 16:27:32
12193,AZ-650001-P,promotional,"Offer 8421XXX369 ke liye! Abhi Recharge karein Rs348 se aur payein Unlimited call, Unlimited 4G + 5G data aur 100 SMS/din, 28 din tak. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech",SMS,0,2026-03-23 14:44:56
12191,JK-KOTAKB-S,transactional,INR 646.5 spent on Kotak Credit Card x8328 on 22-Mar-2026 at UPI-608122322445-PINED. Avl limit INR 126.03 Fraud? https://kotak.bank.in/KBANKT/CCTXN,SMS,0,2026-03-22 22:28:02
12189,JK-620016-P,promotional,Your family member with Jio number 7498157882 is missing out on UNLIMITED 5G DATA!! The  current plan does not provide truly unlimited 5G data. Simply recharge with a Rs. 51 add-on for them to  enjoy blazing-fast UNLIMITED 5G for rest of the  plan validity. HURRY! Recharge now - www.jio.com/r/DayLgVNFW,SMS,0,2026-03-22 18:42:18
12188,+917276509966,transactional,"Dear Customer, You have a missed call from +917276509966 The last missed call was at 06:04 PM on 22-Mar-2026 Thankyou, Team Jio.",SMS,0,2026-03-22 18:06:18
12185,JK-KOTAKB-S,transactional,"Sent Rs.50.00 from Kotak Bank AC X2056 to 9657665689@axl on 22-03-26.UPI Ref 608116863039. Not you, https://kotak.com/KBANKT/Fraud",SMS,0,2026-03-22 16:41:41
12183,AZ-650001-P,promotional,"Offer 8421XXX369 ke liye! Abhi Recharge karein Rs348 se aur payein Unlimited call, Unlimited 4G + 5G data aur 100 SMS/din, 28 din tak. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech",SMS,0,2026-03-22 15:38:39
12182,+919359713930,transactional,"Dear Customer, +919359713930 is now available to take calls.",SMS,0,2026-03-22 15:27:56
12175,JD-620016-P,promotional,Your family member with Jio number 9284577299 is missing out on UNLIMITED 5G DATA!! The  current plan does not provide truly unlimited 5G data. Simply recharge with a Rs. 51 add-on for them to  enjoy blazing-fast UNLIMITED 5G for rest of the  plan validity. HURRY! Recharge now - www.jio.com/r/C99HQxknO,SMS,0,2026-03-21 18:48:27
12174,AZ-650001-P,promotional,"Offer 8421XXX369 ke liye! Abhi Recharge karein Rs348 se aur payein Unlimited call, Unlimited 4G + 5G data aur 100 SMS/din, 28 din tak. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech",SMS,0,2026-03-21 14:21:38
12171,JK-KOTAKB-P,promotional,"Dear Maya, your Kotak Personal Loan now starts at 9.97% p.a. Save more with quick approvals.  Tap now: https://1.kotak.bank.in/KOTAKB/WoVWAb T&C",SMS,0,2026-03-21 13:26:36
12170,VM-CANBNK-S,transactional,"Dear customer, your Debit Card ending 1562 has not been used for the last 6 months. Use your card at an ATM/PoS/E-commerce to keep it active. - Canara Bank",SMS,0,2026-03-21 10:18:27
12168,JD-KOTAKB-S,transactional,INR 20 spent on Kotak Credit Card x8328 on 21-Mar-2026 at UPI-608009302198-Q1385. Avl limit INR 1807 Fraud? https://kotak.bank.in/KBANKT/CCTXN,SMS,0,2026-03-21 09:32:22
12163,VA-BFLFIN-P,promotional,"Congratulations!
Your Bajaj Finserv Insta EMI Card offer has been revised, check now https://m.bflcomm.in/BAJAJF/rx0tU9 & shop on Easy EMI.",SMS,0,2026-03-20 17:33:29
12162,JX-KOTAKB-P,promotional,"Dear Customer, offer too good to miss- get 10% OFF at Flipkart with Kotak Credit Card/EMI. Explore Offer: https://1.kotak.bank.in/KOTAKB/Wnkzds T&C",SMS,0,2026-03-20 16:10:33
12161,VA-DOMINO-S,transactional,We hope you enjoyed your Domino's Pizza. Please click https://dom.jfl.fyi/DOMINO/OzNMjTz to share your experience with us.,SMS,0,2026-03-20 14:46:12
12165,AZ-650001-P,promotional,"Offer 8421XXX369 ke liye! Abhi Recharge karein Rs348 se aur payein Unlimited call, Unlimited 4G + 5G data aur 100 SMS/din, 28 din tak. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech",SMS,0,2026-03-20 13:54:19
12158,JZ-ISATHI-G,transactional,तुमच्या नावावर किती सिम आहेत ते तपासायचे आहे का? तपासण्यासाठी संचार साथी डाउनलोड करा : Android : https://t.jio/ISATHI/MWxHL9 iOS : https://t.jio/ISATHI/ios Department of Telecom,SMS,0,2026-03-20 12:54:26
12157,JX-KOTAKB-P,promotional,"Hello 811 Customer,
Save up to Rs.3,500 & Rs.500 on your fuel & ticket surcharge with Kotak811 Dream Different Card. Know more https://1.kotak.bank.in/KOTAKB/WnOF7t T&C.",SMS,0,2026-03-20 12:31:53
12156,JM-IRSMSa-S,transactional,Rs.100.00 debited from your RWallet Account on Mar 20 2026  7:58AM . Available Balance Rs.3.00. Indian Railway,SMS,0,2026-03-20 07:58:17
12155,JD-IRSMSa-S,transactional,Rs.100.00 credited to your RWallet Account on Mar 20 2026  7:57AM .Now the Available Balance is Rs.100.00. IR-CRIS,SMS,0,2026-03-20 07:57:38
12153,AX-KOTAKB-T,transactional,"229691 is the OTP for transaction of INR 101.00 on Kotak Bank Card 8328 at Indian Rai, valid for 3 mins. Do not share OTP with anyone.",SMS,0,2026-03-20 07:57:15
12149,JD-KOTAKB-S,transactional,"Sent Rs.100.00 from Kotak Bank AC X2056 to 7498157882@pthdfc on 19-03-26.UPI Ref 607821885460. Not you, https://kotak.com/KBANKT/Fraud",SMS,0,2026-03-19 21:53:08
12146,JD-KOTAKB-S,transactional,INR 276 spent on Kotak Credit Card x8328 on 19-Mar-2026 at UPI-607807231420-ZEPTO. Avl limit INR 2137.44 Fraud? https://kotak.bank.in/KBANKT/CCTXN,SMS,0,2026-03-19 17:41:33
12145,VD-UNACDY-P,promotional,"Khushal, ready for UPSC CSE?
Prove it this Sunday with the All India Free Mock Test. 
Get your AIR. Enroll Now: https://weurl.co/UNACDY/t7HWCA -Unacademy",SMS,0,2026-03-19 17:19:48
12144,VM-McDnld-P,promotional,"All your festive cravings, now on us Order above Rs199 on McDelivery App & get Burger or Coke & Pizza McPuff FREE + free delivery! https://mcdelivery.co.in/",SMS,0,2026-03-19 16:10:11
12143,AZ-650001-P,promotional,"Offer 8421XXX369 ke liye! Abhi Recharge karein Rs348 se aur payein Unlimited call, Unlimited 4G + 5G data aur 100 SMS/din, 28 din tak. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech",SMS,0,2026-03-19 14:28:36
12140,VA-KOTAKB-P,promotional,"Dear Maya, your Kotak Personal Loan now starts at 9.97% p.a. Save more with quick approvals.  Tap now: https://1.kotak.bank.in/KOTAKB/WmPSJp T&C",SMS,0,2026-03-19 11:59:05
12139,JD-KOTAKB-S,transactional,INR 469 spent on Kotak Credit Card x8328 on 19-Mar-2026 at KONARK ENTERPRISES PVT. Avl limit INR 2673.44 Fraud? https://kotak.bank.in/KBANKT/CCTXN,SMS,0,2026-03-19 11:37:37
12128,BG-DOMINO-S,transactional,We hope you enjoyed your Domino's Pizza. Please click https://dom.jfl.fyi/DOMINO/OWjMWmw to share your experience with us.,SMS,0,2026-03-18 14:49:09
12127,JZ-JioPay-S,transactional,"Data usage Alert!
50% of your daily data used as of 18-Mar-26 14:39 Hrs
Jio Number: 7820972280
Daily Quota: 2 GB
For data saving tips: http://tiny.jio.com/Savingtips
Track your data balance and usage: http://tiny.jio.com/mobile",SMS,0,2026-03-18 14:39:01
12126,AZ-650001-P,promotional,"Offer 8421XXX369 ke liye! Abhi Recharge karein Rs348 se aur payein Unlimited call, Unlimited 4G + 5G data aur 100 SMS/din, 28 din tak. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech",SMS,0,2026-03-18 14:32:51
12124,JM-DOMINO-S,transactional,Enjoy the All New Domino's Pizza. Your order no is 11. Click https://dom.jfl.fyi/DOMINO/ZgdjDVD for your invoice,SMS,0,2026-03-18 13:53:49
12122,VA-KOTAKB-P,promotional,"Save up to Rs. 20,000 on Reliance Digital with your Kotak Credit Card/EMI. Valid till 19-03-26. Upgrade your tech @ https://1.kotak.bank.in/KOTAKB/Wkywoq T&C",SMS,0,2026-03-18 12:27:13
12121,JD-KOTAKB-S,transactional,INR 80 spent on Kotak Credit Card x8328 on 18-Mar-2026 at UPI-607709383705-PAYTM. Avl limit INR 3753.38 Fraud? https://kotak.bank.in/KBANKT/CCTXN,SMS,0,2026-03-18 09:52:37
12118,AZ-650001-P,promotional,"Offer 8421XXX369 ke liye! Abhi Recharge karein Rs348 se aur payein Unlimited call, Unlimited 4G + 5G data aur 100 SMS/din, 28 din tak. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech",SMS,0,2026-03-17 14:31:37
12117,JM-PHONPE-S,transactional,"Important update on your Wallet.
There will be changes in Wallet usage, coming into effect after 45 days. Click to know more.
https://phone.pe/PHONPE/jkcua3w6 -PhonePe",SMS,0,2026-03-17 09:04:09
12115,JZ-JioPay-S,transactional,"डेटा वापर अलर्ट!
आपण 16-Mar-26 23:35 ला दररोजच्या डेटापैकी 50%  वापर केला आहे!
Jio नंबर: 7820972280
50% डेटा कोटा: 2 GB
डेटा बचत टिप्ससाठी: http://tiny.jio.com/Savingmr
डेटा बॅलन्स आणि वापर ट्रॅक करण्यासाठी: http://tiny.jio.com/mobile",SMS,0,2026-03-16 23:35:48
12116,JZ-JioPay-S,transactional,"Data usage Alert!
50% of your daily data used as of 16-Mar-26 23:35
Jio Number: 7820972280
Daily Quota: 2 GB
For data saving tips: http://tiny.jio.com/Savingasm
Track your data balance and usage: http://tiny.jio.com/mobile",SMS,0,2026-03-16 23:35:47
12114,JK-KOTAKB-S,transactional,INR 25 spent on Kotak Credit Card x8328 on 16-Mar-2026 at UPI-399051188322-ROPPE. Avl limit INR 3957.38 Fraud? https://kotak.bank.in/KBANKT/CCTXN,SMS,0,2026-03-16 20:27:10
12113,JK-KOTAKB-S,transactional,INR 39 spent on Kotak Credit Card x8328 on 16-Mar-2026 at UPI-607519093191-Q0455. Avl limit INR 3982.38 Fraud? https://kotak.bank.in/KBANKT/CCTXN,SMS,0,2026-03-16 19:44:00
12109,JM-620040-P,promotional,Thank you for choosing Jio! You're all set with high-speed data. But why stop there? Upgrade to our quarterly and annual plans and enjoy Unlimited 5G all year long. Recharge now and queue it for uninterrupted connectivity. Click www.jio.com/r/TOUIJ6H47,SMS,0,2026-03-16 17:09:23
12108,JK-KOTAKB-S,transactional,INR 114 spent on Kotak Credit Card x8328 on 16-Mar-2026 at UPI-202042099407-ZEPTO. Avl limit INR 4021.38 Fraud? https://kotak.bank.in/KBANKT/CCTXN,SMS,0,2026-03-16 16:43:32
12107,VM-COKETH-P,promotional,Why wait for a special occasion? Make any moment a little more special with Coke X McD. Order Now: s.tccc-comms.com/s/v9FJ6ZaMe,SMS,0,2026-03-16 15:46:40
12111,JK-KOTAKB-S,transactional,INR 104.92 spent on Kotak Credit Card x8328 on 16-Mar-2026 at UPI-607513695584-MCDON. Avl limit INR 4135.38 Fraud? https://kotak.bank.in/KBANKT/CCTXN,SMS,0,2026-03-16 13:55:38
12110,AZ-650001-P,promotional,"Offer 8421XXX369 ke liye! Abhi Recharge karein Rs348 se aur payein Unlimited call, Unlimited 4G + 5G data aur 100 SMS/din, 28 din tak. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech",SMS,0,2026-03-16 13:49:38
12106,JZ-ISATHI-G,transactional,"Want to know number of SIMs in your name? Download Sanchar Saathi to check : Android : https://t.jio/ISATHI/MWxHL9 iOS : https://t.jio/ISATHI/ios Dept of Telecom, Govt of India",SMS,0,2026-03-16 12:51:56
12102,AX-KOTAKB-T,transactional,"277652 is the OTP for transaction of INR 114.00 on Kotak Bank Card 8328 at ZEPTONOW, valid for 3 mins. Do not share OTP with anyone.",SMS,0,2026-03-15 23:19:30
12101,JK-KOTAKB-S,transactional,"Sent Rs.20.00 from Kotak Bank AC X2056 to sunilrsmulchandani@okaxis on 15-03-26.UPI Ref 607419327043. Not you, https://kotak.com/KBANKT/Fraud",SMS,0,2026-03-15 19:35:12
12100,JK-KOTAKB-S,transactional,INR 414 spent on Kotak Credit Card x8328 on 15-Mar-2026 at MR DIY. Avl limit INR 4034.3 Fraud? https://kotak.bank.in/KBANKT/CCTXN,SMS,0,2026-03-15 19:08:58
12098,JD-KOTAKB-S,transactional,INR 104.92 spent on Kotak Credit Card x8328 on 15-Mar-2026 at MC DONALDS. Avl limit INR 4448.3 Fraud? https://kotak.bank.in/KBANKT/CCTXN,SMS,0,2026-03-15 18:13:37
12097,AZ-650001-P,promotional,"Offer 8421XXX369 ke liye! Abhi Recharge karein Rs348 se aur payein Unlimited call, Unlimited 4G + 5G data aur 100 SMS/din, 28 din tak. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech",SMS,0,2026-03-15 15:51:39
12096,JD-620016-P,promotional,"Recharge now Jio no. 7820972280 with Rs.899 plan & enjoy Special benefits:Free Pro Google Gemini worth Rs.35100 + JioHotstar+ Unlimited 5G data + 2 GB/day & 20GB , Unlimited Voice, 90 Days. Use PhonePe app & get upto Rs.400 Rewards. T&CA. https://phon.pe/jioh",SMS,0,2026-03-15 15:35:07
12095,JD-KOTAKB-S,transactional,INR 400 spent on Kotak Credit Card x8328 on 15-Mar-2026 at UPI-607414136137-Q8940. Avl limit INR 4553.22 Fraud? https://kotak.bank.in/KBANKT/CCTXN,SMS,0,2026-03-15 14:40:27
12093,JD-KOTAKB-P,promotional,"Hello 811 Customer,
Your OTTplay is just a tap away. Use your Kotak811 Credit Card & enjoy the subscription at just Rs.1. https://1.kotak.bank.in/KOTAKB/WimyLk T&C",SMS,0,2026-03-15 14:20:20
12092,JD-KOTAKB-P,promotional,"Hello, Your Kotak811 Credit Card is ready. Enjoy your Free OTTplay & Rs.250 gift voucher. Click Here https://1.kotak.bank.in/KOTAKB/WimxXt T&C",SMS,0,2026-03-15 14:19:41
12090,JD-JIOCPN-P,promotional,"Dear User,

You’ve earned TWS+4-in-1 Cable Combo at ₹599! (JIOTWSCOM02) on Jio Recharge. Claim now: https://t.jio/JIOCPN/CXceQ9 T&C*

JioCoupons",SMS,0,2026-03-15 12:57:39
12089,JM-620016-P,promotional,"तुमच्या Jio मोबाईल नंबर 7820972280 प्लॅनची मुदत लवकरच संपणार आहे. अमर्यादित 5G डेटा, JioHotStar सबस्क्रिप्शन, अमर्यादित व्हॉईस कॉल्स आणि दररोज 2 GB डेटा  90 दिवसांच्या वैधतेसह मिळवण्यासाठी Rs.899 चा रिचार्ज करा. नियम व अटी लागू. www.jio.com/r/C7mVm9keH",SMS,0,2026-03-15 12:08:58
12087,JZ-JIOINF-S,transactional,Plan for your Jio number expires today.Recharge Immediately.,SMS,0,2026-03-15 09:20:24
12084,JM-KOTAKD-S,transactional,"Hi MAYA, prepaid mobile recharge of Rs. 899  was successful! To learn more about your plan and its benefits, log into the Kotak811 App. T&C",SMS,0,2026-03-15 00:16:30
12082,JZ-JIOPAY-S,transactional,"Recharge Plan Expired on 15-Mar-26 00:10 Hrs !
Jio Number : 7820972280
Plan Name : Rs 349_28D_2GB/D
Recharge using MyJio and enjoy zero convenience charges on all recharges.
To recharge - http://tiny.jio.com/dmyjiorchgpl",SMS,0,2026-03-15 00:10:58
12080,JK-KOTAKB-S,transactional,INR 10 spent on Kotak Credit Card x8328 on 14-Mar-2026 at UPI-607318345037-Q8300. Avl limit INR 6838.22 Fraud? https://kotak.bank.in/KBANKT/CCTXN,SMS,0,2026-03-14 18:52:15
12079,JX-620016-P,promotional,"Recharge Jio no. 7820972280 with Rs.899 plan & enjoy Special benefits:Free Pro Google Gemini worth Rs.35100 + JioHotstar+ Unlimited 5G data + 2 GB/day & 20GB , Unlimited Voice, 90 Days. Use PayZapp & Code: PZPREPAID to get upto Rs.21 back. T&C A. https://payzapp.onelink.me/92W8/iwkkplth",SMS,0,2026-03-14 18:13:58
12078,JM-620040-P,promotional,"तुम्ही JioHotstar वापरू शकता. Rs. 349 ने रिचार्ज करून तुमचे सबस्क्रिप्शन सक्रिय ठेवा आणि 28 दिवसांसाठी दररोज 2 GB डेटा मिळवा. कनेक्टेड रहा, मजेत रहा ! त्वरित रिचार्ज करण्यासाठी येथे क्लिक करा. www.jio.com/r/C7iQoZyw0",SMS,0,2026-03-14 17:29:13
12077,JX-KOTAKB-P,promotional,"Hello 811 Customer, Your Credit Card is ready now. Click here to view and find out how to get started https://1.kotak.bank.in/KOTAKB/WhruCl T&C",SMS,0,2026-03-14 14:32:39
12075,JM-620016-P,promotional,"तुमच्या Jio मोबाईल नंबर 7820972280 प्लॅनची मुदत लवकरच संपणार आहे. अमर्यादित 5G डेटा, JioHotStar सबस्क्रिप्शन, अमर्यादित व्हॉईस कॉल्स आणि दररोज 2 GB डेटा  90 दिवसांच्या वैधतेसह मिळवण्यासाठी Rs.899 चा रिचार्ज करा. नियम व अटी लागू. www.jio.com/r/C6YBUHdvT",SMS,0,2026-03-14 14:18:59
12074,AZ-650001-P,promotional,"Offer 8421XXX369 ke liye! Abhi Recharge karein Rs348 se aur payein Unlimited call, Unlimited 4G + 5G data aur 100 SMS/din, 28 din tak. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech",SMS,0,2026-03-14 14:10:05
12070,JK-KOTAKB-S,transactional,INR 20 spent on Kotak Credit Card x8328 on 14-Mar-2026 at UPI-607311747749-PAYTM. Avl limit INR 10910.58 Fraud? https://kotak.bank.in/KBANKT/CCTXN,SMS,0,2026-03-14 11:35:57
12069,JX-SUBWAY-P,promotional,Reminder - 40% OFF upto 80 at Subway. Enjoy your favourites with extra value. Code: xeh93jh7tf. Valid till 18 Mar. Ignore if redeemed. TnC,SMS,0,2026-03-14 11:09:41
12068,JK-KOTAKB-P,promotional,"Hello 811 Customer,Submit Form 15G/H for TDS exemption on your Kotak FD interest income. Click here https://1.kotak.bank.in/KOTAKB/Whadgt",SMS,0,2026-03-14 10:59:04
12066,JZ-JIOPAY-S,transactional,"Current Recharge plan Expiring on 15-Mar-26 00:10 Hrs !
Plan Name : Rs 349_28D_2GB/D
Jio Number : 7820972280
Recharge using MyJio and enjoy zero convenience charges on all recharges.
To recharge - http://tiny.jio.com/dmyjiorchgpl",SMS,0,2026-03-14 00:14:20
12047,AZ-650001-P,promotional,"Offer 8421XXX369 ke liye! Abhi Recharge karein Rs348 se aur payein Unlimited call, Unlimited 4G + 5G data aur 100 SMS/din, 28 din tak. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech",SMS,0,2026-03-13 16:53:22
12046,JK-McDnld-P,promotional,This is your sign! McSaver Meal now at Rs 99. Download the McDonald's App & visit your nearest store to redeem. https://smart.link/9es75mxitq6en,SMS,0,2026-03-13 16:47:45
12044,JZ-ISATHI-G,transactional,फसवणूकीच्या उद्देशाने आलेला कॉल किंवा मेसेज रिपोर्ट करायचा आहे का? तक्रार करण्यासाठी संचार साथी डाउनलोड करा : Android : https://t.jio/ISATHI/MWxHL9 iOS : https://t.jio/ISATHI/ios Department of Telecom,SMS,0,2026-03-13 15:25:54
12043,JK-620016-P,promotional,"Recharge now Jio no. 7820972280 with Rs.899 plan & enjoy Special benefits:Free Pro Google Gemini worth Rs.35100 + JioHotstar+ Unlimited 5G data + 2 GB/day & 20GB , Unlimited Voice, 90 Days. Use PhonePe app & get upto Rs.400 Rewards. T&CA. https://phon.pe/jioh",SMS,0,2026-03-13 14:28:44
12042,JD-620016-P,promotional,"तुमच्या Jio मोबाईल नंबर 7820972280 प्लॅनची मुदत लवकरच संपणार आहे. अमर्यादित 5G डेटा, JioHotStar सबस्क्रिप्शन, अमर्यादित व्हॉईस कॉल्स आणि दररोज 2.5 GB डेटा  200 दिवसांच्या वैधतेसह मिळवण्यासाठी Rs.2025 चा रिचार्ज करा. नियम व अटी लागू. www.jio.com/r/C6A4BXIBD",SMS,0,2026-03-13 12:53:54
12041,JZ-JIOINF-S,transactional,आपला Jio नंबर 7820972280 चा प्लॅन लवकरच समाप्त होईल.अखंडित सेवे साठी आत्ता रिचार्ज करा www.jio.com/r/TNyOUG3Zw क्लिक करा. इतर प्लॅन्स साठी 1991 वर कॉल करा.,SMS,0,2026-03-13 10:39:11
12063,JK-KOTAKB-S,transactional,INR 20 spent on Kotak Credit Card x8328 on 13-Mar-2026 at UPI-607209394780-Q1385. Avl limit INR 16956.58 Fraud? https://kotak.bank.in/KBANKT/CCTXN,SMS,0,2026-03-13 09:31:51
12062,JX-KOTAKB-S,transactional,Your Kotak Credit Card xx8328 was delivered to MAHEK AT 17:26 on 12-Mar-2026. Set your PIN to enjoy great deals and avoid closure: https://13.kotak.bank.in/KOTAKB/e/WfnEVN,SMS,0,2026-03-13 07:14:15
12061,JK-JIOHTR-S,transactional,"Hi, your JioHotstar verification code is 9880",SMS,0,2026-03-12 23:48:46
12060,JD-KOTAKB-S,transactional,INR 112 spent on Kotak Credit Card x8328 on 12-Mar-2026 at UPI-398813133302-ZEPTO. Avl limit INR 16976.58 Fraud? https://kotak.bank.in/KBANKT/CCTXN,SMS,0,2026-03-12 20:40:33
12059,JK-KOTAKB-S,transactional,INR 100 spent on Kotak Credit Card x8328 on 12-Mar-2026 at UPI-607120135499-GPAY-. Avl limit INR 17088.58 Fraud? https://kotak.bank.in/KBANKT/CCTXN,SMS,0,2026-03-12 20:24:56
12058,JM-KOTAKB-P,promotional,"Dear Customer, like all-rounders, Flexi Cap Funds contribute to every phase of the market game. Tap https://1.kotak.bank.in/KOTAKB/Wfig1J to invest. T&C Kotak Bank",SMS,0,2026-03-12 19:55:42
12040,JD-KOTAKB-S,transactional,Your Kotak Credit Card xx8328 was delivered to MAHEK AT 17:26 on 12-Mar-2026. Set your PIN to enjoy great deals and avoid closure: https://13.kotak.bank.in/KOTAKB/e/WfPi8a,SMS,0,2026-03-12 17:40:07
12039,AD-BLUDRT-S,transactional,Your order with Blue Dart AWB# 35785702293 was delivered to MAHEK. Please Rate our Service on https://acl.cc/BLUDRT/7qd4bA2k,SMS,0,2026-03-12 17:34:37
12036,JX-YESBNK-S,transactional,"Dear Customer, you have revoked a mandate of Rs. 639.00 on SUPERMONEY. Regards, YES BANK",SMS,0,2026-03-12 15:30:27
12033,JM-YESBNK-S,transactional,"Dear Customer, you have successfully approved a mandate on SUPERMONEY for a frequency ASPRESENTED starting from 12-03-26 for amount 639.00. Regards, YES BANK",SMS,0,2026-03-12 15:27:56
12032,JD-YESBNK-S,transactional,"You have received a UPI-Mandate collect request from APPLE MEDIA SERVICES for Rs. 639.00. Login into SUPERMONEY application to authorize. Regards, YES BANK",SMS,0,2026-03-12 15:27:30
12031,AZ-650001-P,promotional,"Offer 8421XXX369 ke liye! Abhi Recharge karein Rs348 se aur payein Unlimited call, Unlimited 4G + 5G data aur 100 SMS/din, 28 din tak. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech",SMS,0,2026-03-12 14:35:58
12057,JK-620016-P,promotional,"तुमच्या Jio मोबाईल नंबर 7820972280 प्लॅनची मुदत लवकरच संपणार आहे. अमर्यादित 5G डेटा, JioHotStar सबस्क्रिप्शन, अमर्यादित व्हॉईस कॉल्स आणि दररोज 2.5 GB डेटा  200 दिवसांच्या वैधतेसह मिळवण्यासाठी Rs.2025 चा रिचार्ज करा. नियम व अटी लागू. www.jio.com/r/C6aLXXQvV",SMS,0,2026-03-12 13:55:46
12030,JX-KOTAKB-P,promotional,"Dear Customer, flat cashback of Rs.500 awaits! Pay your Income tax using Kotak Credit Card. Min. txn Rs.15,000. Pay now https://1.kotak.bank.in/KOTAKB/Weyx5P",SMS,0,2026-03-12 12:53:02
12028,AX-BLUDRT-S,transactional,ARRIVING: Blue Dart will deliver your shipment TODAY. Field Executive will request KYC as per Shipper instructions. Track:https://acl.cc/BLUDRT/nVmxVXGw,SMS,0,2026-03-12 12:37:49
12055,JX-KOTAKB-S,transactional,INR 15 spent on Kotak Credit Card x8328 on 12-Mar-2026 at UPI-607112215667-PAYTM. Avl limit INR 17293.5 Fraud? https://kotak.bank.in/KBANKT/CCTXN,SMS,0,2026-03-12 12:30:30
12054,JK-KOTAKB-P,promotional,"Hello Kotak811 Customer, you are missing out on ActivMoney's 5.75% interest. Click to add funds & start earning https://1.kotak.bank.in/KOTAKB/WelAVC T&C",SMS,0,2026-03-12 12:18:48
12027,JM-KOTAKB-P,promotional,"Dear Maya, your Kotak Personal Loan now starts at 9.97% p.a. Save more with quick approvals.  Tap now: https://1.kotak.bank.in/KOTAKB/WehrWt T&C",SMS,0,2026-03-12 12:09:11
